Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1769832918,Straight Cash Free Contest Series presented by Straight Talk Wireless,82064595,$0,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,1. Column A lists all of your contest entries for this draftgroup
1769832919,AutoNation Free Football Challenge,82064632,$0,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,2. Your current lineup is listed next to each entry (blank for reservations)
1769832940,NFL $200K First Down [20 Entry Max],82150789,$1,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1769832941,NFL $200K First Down [20 Entry Max],82150789,$1,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1769832942,NFL $200K First Down [20 Entry Max],82150789,$1,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,5. For faster processing only include entries you are changing in the file you upload
1769832943,NFL $200K First Down [20 Entry Max],82150789,$1,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,
1769832944,NFL $200K First Down [20 Entry Max],82150789,$1,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1769833006,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Andre Roberts (13888408),Andre Roberts,13888408,WR/FLEX,3000,BAL@BUF 12/08/2019 01:00PM ET,BUF,0.4
1769833007,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Duke Williams (13888410),Duke Williams,13888410,WR/FLEX,3000,BAL@BUF 12/08/2019 01:00PM ET,BUF,5.93
1769833008,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Miles Boykin (13888498),Miles Boykin,13888498,WR/FLEX,3000,BAL@BUF 12/08/2019 01:00PM ET,BAL,3.46
1769833009,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Chris Moore (13888500),Chris Moore,13888500,WR/FLEX,3000,BAL@BUF 12/08/2019 01:00PM ET,BAL,0.51
1769833010,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Jaleel Scott (13888502),Jaleel Scott,13888502,WR/FLEX,3000,BAL@BUF 12/08/2019 01:00PM ET,BAL,0
1769833011,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,De'Anthony Thomas (13888504),De'Anthony Thomas,13888504,WR/FLEX,3000,BAL@BUF 12/08/2019 01:00PM ET,BAL,0.2
1769833012,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Dontrell Hilliard (13888194),Dontrell Hilliard,13888194,RB/FLEX,3000,CIN@CLE 12/08/2019 01:00PM ET,CLE,3.34
1769833013,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,D'Ernest Johnson (13888196),D'Ernest Johnson,13888196,RB/FLEX,3000,CIN@CLE 12/08/2019 01:00PM ET,CLE,1.27
1769833014,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Trayveon Williams (13888198),Trayveon Williams,13888198,RB/FLEX,3000,CIN@CLE 12/08/2019 01:00PM ET,CIN,0
1769833015,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Rashard Higgins (13888486),Rashard Higgins,13888486,WR/FLEX,3000,CIN@CLE 12/08/2019 01:00PM ET,CLE,2.21
1769833016,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,KhaDarel Hodge (13888488),KhaDarel Hodge,13888488,WR/FLEX,3000,CIN@CLE 12/08/2019 01:00PM ET,CLE,0.59
1769833017,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Damion Ratley (13888490),Damion Ratley,13888490,WR/FLEX,3000,CIN@CLE 12/08/2019 01:00PM ET,CLE,2.03
1769833018,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Taywan Taylor (13888492),Taywan Taylor,13888492,WR/FLEX,3000,CIN@CLE 12/08/2019 01:00PM ET,CLE,0
1769833019,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Stanley Morgan (13888494),Stanley Morgan,13888494,WR/FLEX,3000,CIN@CLE 12/08/2019 01:00PM ET,CIN,0.6
1769833020,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Damion Willis (13888496),Damion Willis,13888496,WR/FLEX,3000,CIN@CLE 12/08/2019 01:00PM ET,CIN,1.72
1769833021,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Wendell Smallwood (13888186),Wendell Smallwood,13888186,RB/FLEX,3000,WAS@GB 12/08/2019 01:00PM ET,WAS,2.06
1769833022,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Michael Burton (13888188),Michael Burton,13888188,RB/FLEX,3000,WAS@GB 12/08/2019 01:00PM ET,WAS,0
1769833023,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Dexter Williams (13888190),Dexter Williams,13888190,RB/FLEX,3000,WAS@GB 12/08/2019 01:00PM ET,GB,0.07
1769833024,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Danny Vitale (13888192),Danny Vitale,13888192,RB/FLEX,3000,WAS@GB 12/08/2019 01:00PM ET,GB,1.42
1769833025,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Cam Sims (13888480),Cam Sims,13888480,WR/FLEX,3000,WAS@GB 12/08/2019 01:00PM ET,WAS,0
1769833026,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Jake Kumerow (13888482),Jake Kumerow,13888482,WR/FLEX,3000,WAS@GB 12/08/2019 01:00PM ET,GB,3.23
1769833027,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Ryan Grant (13888484),Ryan Grant,13888484,WR/FLEX,3000,WAS@GB 12/08/2019 01:00PM ET,GB,2.7
1769833028,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Devontae Booker (13888178),Devontae Booker,13888178,RB/FLEX,3000,DEN@HOU 12/08/2019 01:00PM ET,DEN,0.23
1769833029,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Taiwan Jones (13888180),Taiwan Jones,13888180,RB/FLEX,3000,DEN@HOU 12/08/2019 01:00PM ET,HOU,0
1769833030,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Buddy Howell (13888182),Buddy Howell,13888182,RB/FLEX,3000,DEN@HOU 12/08/2019 01:00PM ET,HOU,0.04
1769833031,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Cullen Gillaspia (13888184),Cullen Gillaspia,13888184,RB/FLEX,3000,DEN@HOU 12/08/2019 01:00PM ET,HOU,0
1769833032,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Fred Brown (13888392),Fred Brown,13888392,WR/FLEX,3000,DEN@HOU 12/08/2019 01:00PM ET,DEN,0.46
1769833033,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Diontae Spencer (13888470),Diontae Spencer,13888470,WR/FLEX,3000,DEN@HOU 12/08/2019 01:00PM ET,DEN,0.79
1769833034,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Juwann Winfree (13888472),Juwann Winfree,13888472,WR/FLEX,3000,DEN@HOU 12/08/2019 01:00PM ET,DEN,0
1769833035,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Keke Coutee (13888474),Keke Coutee,13888474,WR/FLEX,3000,DEN@HOU 12/08/2019 01:00PM ET,HOU,5.9
1769833036,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,DeAndre Carter (13888476),DeAndre Carter,13888476,WR/FLEX,3000,DEN@HOU 12/08/2019 01:00PM ET,HOU,0.61
1769833037,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Steven Mitchell Jr. (13888478),Steven Mitchell Jr.,13888478,WR/FLEX,3000,DEN@HOU 12/08/2019 01:00PM ET,HOU,0
1769833038,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Ameer Abdullah (13888172),Ameer Abdullah,13888172,RB/FLEX,3000,DET@MIN 12/08/2019 01:00PM ET,MIN,1.52
1769833039,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Mike Boone (13888174),Mike Boone,13888174,RB/FLEX,3000,DET@MIN 12/08/2019 01:00PM ET,MIN,0.23
1769833040,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,C.J. Ham (13888176),C.J. Ham,13888176,RB/FLEX,3000,DET@MIN 12/08/2019 01:00PM ET,MIN,2.22
1769833041,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Chris Lacy (13888404),Chris Lacy,13888404,WR/FLEX,3000,DET@MIN 12/08/2019 01:00PM ET,DET,0
1769833042,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Laquon Treadwell (13888466),Laquon Treadwell,13888466,WR/FLEX,3000,DET@MIN 12/08/2019 01:00PM ET,MIN,3.02
1769833043,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Chad Beebe (13888468),Chad Beebe,13888468,WR/FLEX,3000,DET@MIN 12/08/2019 01:00PM ET,MIN,3
1769833044,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Jeff Wilson Jr. (13888164),Jeff Wilson Jr.,13888164,RB/FLEX,3000,SF@NO 12/08/2019 01:00PM ET,SF,5.21
1769833045,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Kyle Juszczyk (13888166),Kyle Juszczyk,13888166,RB/FLEX,3000,SF@NO 12/08/2019 01:00PM ET,SF,3.44
1769833046,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Dwayne Washington (13888168),Dwayne Washington,13888168,RB/FLEX,3000,SF@NO 12/08/2019 01:00PM ET,NO,0.45
1769833047,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Zach Line (13888170),Zach Line,13888170,RB/FLEX,3000,SF@NO 12/08/2019 01:00PM ET,NO,1.12
1769833048,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Marquise Goodwin (13888456),Marquise Goodwin,13888456,WR/FLEX,3000,SF@NO 12/08/2019 01:00PM ET,SF,4.23
1769833049,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Richie James Jr. (13888458),Richie James Jr.,13888458,WR/FLEX,3000,SF@NO 12/08/2019 01:00PM ET,SF,2.29
1769833050,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Dante Pettis (13888460),Dante Pettis,13888460,WR/FLEX,3000,SF@NO 12/08/2019 01:00PM ET,SF,3.14
1769833051,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Deonte Harris (13888462),Deonte Harris,13888462,WR/FLEX,3000,SF@NO 12/08/2019 01:00PM ET,NO,1
1769833052,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Krishawn Hogan (13888464),Krishawn Hogan,13888464,WR/FLEX,3000,SF@NO 12/08/2019 01:00PM ET,NO,0
1769833053,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Zach Zenner (13888146),Zach Zenner,13888146,RB/FLEX,3000,MIA@NYJ 12/08/2019 01:00PM ET,MIA,0.92
1769833054,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Josh Adams (13888158),Josh Adams,13888158,RB/FLEX,3000,MIA@NYJ 12/08/2019 01:00PM ET,NYJ,0.4
1769833055,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Chandler Cox (13888160),Chandler Cox,13888160,RB/FLEX,3000,MIA@NYJ 12/08/2019 01:00PM ET,MIA,0
1769833056,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,De'Lance Turner (13888162),De'Lance Turner,13888162,RB/FLEX,3000,MIA@NYJ 12/08/2019 01:00PM ET,MIA,0
1769833057,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Trevor Davis (13888412),Trevor Davis,13888412,WR/FLEX,3000,MIA@NYJ 12/08/2019 01:00PM ET,MIA,2.76
1769833058,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Vyncint Smith (13888450),Vyncint Smith,13888450,WR/FLEX,3000,MIA@NYJ 12/08/2019 01:00PM ET,NYJ,2.58
1769833059,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Braxton Berrios (13888452),Braxton Berrios,13888452,WR/FLEX,3000,MIA@NYJ 12/08/2019 01:00PM ET,NYJ,1.2
1769833060,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Isaiah Ford (13888454),Isaiah Ford,13888454,WR/FLEX,3000,MIA@NYJ 12/08/2019 01:00PM ET,MIA,0.72
1769833061,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,DST,Dolphins  (13888724),Dolphins ,13888724,DST,3000,MIA@NYJ 12/08/2019 01:00PM ET,MIA,2.58
1769833062,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,T.J. Logan (13888156),T.J. Logan,13888156,RB/FLEX,3000,IND@TB 12/08/2019 01:00PM ET,TB,0.36
