Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2365050503,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Kirk Cousins (15783285),Duke Johnson (15783392) (LOCKED),Miles Sanders (15783350) (LOCKED),Michael Gallup (15783660),Justin Jefferson (15783584),Adam Thielen (15783576),T.J. Hockenson (15783878) (LOCKED),Aaron Jones (15783346),Chargers (15784045),,1. Column A lists all of your contest entries for this draftgroup
2365050504,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Kirk Cousins (15783285),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),Amari Cooper (15783610),Justin Jefferson (15783584),Adam Thielen (15783576),Dallas Goedert (15783886) (LOCKED),Duke Johnson (15783392) (LOCKED),Ravens (15784046) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2365050505,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Alex Smith (15783298) (LOCKED),Duke Johnson (15783392) (LOCKED),Miles Sanders (15783350) (LOCKED),Tee Higgins (15783590) (LOCKED),Terry McLaurin (15783572) (LOCKED),Cam Sims (15783688) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Colts (15784050),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2365050506,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Alex Smith (15783298) (LOCKED),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),KJ Hamler (15783672),Tee Higgins (15783590) (LOCKED),Terry McLaurin (15783572) (LOCKED),Logan Thomas (15783896) (LOCKED),Dalvin Cook (15783342),Texans (15784058) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2365050507,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Kirk Cousins (15783285),Mike Davis (15783352) (LOCKED),Miles Sanders (15783350) (LOCKED),Justin Jefferson (15783584),CeeDee Lamb (15783618),Adam Thielen (15783576),Mark Andrews (15783866) (LOCKED),Giovani Bernard (15783390) (LOCKED),Broncos (15784060),,5. For faster processing only include entries you are changing in the file you upload
2365050508,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Alex Smith (15783298) (LOCKED),Mike Davis (15783352) (LOCKED),Aaron Jones (15783346),Tyler Boyd (15783600) (LOCKED),Terry McLaurin (15783572) (LOCKED),Cam Sims (15783688) (LOCKED),Dallas Goedert (15783886) (LOCKED),Dalvin Cook (15783342),Jaguars (15784064) (LOCKED),,
2365050509,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Deshaun Watson (15783282) (LOCKED),James Conner (15783356) (LOCKED),Miles Sanders (15783350) (LOCKED),Brandin Cooks (15783614) (LOCKED),Will Fuller V (15783578) (LOCKED),Jakobi Meyers (15783620) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Aaron Jones (15783346),Bengals (15784061) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2365074720,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Taysom Hill (15783312) (LOCKED),Mike Davis (15783352) (LOCKED),Duke Johnson (15783392) (LOCKED),Julio Jones (15783562) (LOCKED),Jakobi Meyers (15783620) (LOCKED),Michael Thomas (15783566) (LOCKED),Jared Cook (15783880) (LOCKED),Aaron Jones (15783346),Jets (15784065),,WR,N'Keal Harry (15783666) (LOCKED),N'Keal Harry,15783666,WR/FLEX,3600,In Progress,NE,6.9
2365074721,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Deshaun Watson (15783282) (LOCKED),James Conner (15783356) (LOCKED),Miles Sanders (15783350) (LOCKED),Terry McLaurin (15783572) (LOCKED),Jakobi Meyers (15783620) (LOCKED),Adam Thielen (15783576),Jordan Akins (15784012) (LOCKED),Duke Johnson (15783392) (LOCKED),Chargers (15784045),,WR,Randall Cobb (15783668) (LOCKED),Randall Cobb,15783668,WR/FLEX,3600,In Progress,HOU,10.16
2365074722,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Lamar Jackson (15783277) (LOCKED),James Conner (15783356) (LOCKED),Duke Johnson (15783392) (LOCKED),Marquise Brown (15783592) (LOCKED),Corey Davis (15783624) (LOCKED),Willie Snead IV (15783640) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Bengals (15784061) (LOCKED),,WR,KJ Hamler (15783672),KJ Hamler,15783672,WR/FLEX,3600,MIA@DEN 11/22/2020 04:05PM ET,DEN,7.74
2365074723,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,P.J. Walker (15783309) (LOCKED),James Conner (15783356) (LOCKED),Duke Johnson (15783392) (LOCKED),Robby Anderson (15783586) (LOCKED),Marvin Jones Jr. (15783606) (LOCKED),Curtis Samuel (15783630) (LOCKED),Robert Tonyan (15783898),Dalvin Cook (15783342),Steelers (15784044) (LOCKED),,WR,Laviska Shenault Jr. (15783670) (LOCKED),Laviska Shenault Jr.,15783670,WR/FLEX,3600,In Progress,JAX,9.21
2365074724,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Matthew Stafford (15783288) (LOCKED),Duke Johnson (15783392) (LOCKED),Alvin Kamara (15783340) (LOCKED),Quintez Cephus (15783856) (LOCKED),Marvin Jones Jr. (15783606) (LOCKED),Curtis Samuel (15783630) (LOCKED),Dallas Goedert (15783886) (LOCKED),Dalvin Cook (15783342),Vikings (15784048),,WR,A.J. Green (15783674) (LOCKED),A.J. Green,15783674,WR/FLEX,3600,In Progress,CIN,6.96
2365074725,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Andy Dalton (15783296),Alvin Kamara (15783340) (LOCKED),Miles Sanders (15783350) (LOCKED),Amari Cooper (15783610),Michael Gallup (15783660),Adam Thielen (15783576),Mark Andrews (15783866) (LOCKED),Duke Johnson (15783392) (LOCKED),WAS Football Team (15784053) (LOCKED),,TE,Dalton Schultz (15783890),Dalton Schultz,15783890,TE/FLEX,3600,DAL@MIN 11/22/2020 04:25PM ET,DAL,9.37
2365074726,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Ryan Tannehill (15783287) (LOCKED),Mike Davis (15783352) (LOCKED),Duke Johnson (15783392) (LOCKED),A.J. Brown (15783568) (LOCKED),Denzel Mims (15783690),Willie Snead IV (15783640) (LOCKED),Jonnu Smith (15783868) (LOCKED),Dalvin Cook (15783342),Browns (15784051) (LOCKED),,WR,Tre'Quan Smith (15783676) (LOCKED),Tre'Quan Smith,15783676,WR/FLEX,3500,In Progress,NO,8.28
2365074727,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Tua Tagovailoa (15783290),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),Jakeem Grant (15783682),Jerry Jeudy (15783612),Denzel Mims (15783690),Mike Gesicki (15783876),Dalvin Cook (15783342),Eagles (15784055) (LOCKED),,WR,Olamide Zaccheaus (15783684) (LOCKED),Olamide Zaccheaus,15783684,WR/FLEX,3500,In Progress,ATL,6.54
2365074728,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Philip Rivers (15783292),Giovani Bernard (15783390) (LOCKED),Miles Sanders (15783350) (LOCKED),Davante Adams (15783560),Denzel Mims (15783690),Michael Pittman Jr. (15783636),Trey Burton (15783902),Dalvin Cook (15783342),Ravens (15784046) (LOCKED),,TE,Richard Rodgers (15783892) (LOCKED),Richard Rodgers,15783892,TE/FLEX,3500,In Progress,PHI,7.23
2365074729,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Carson Wentz (15783291) (LOCKED),Mike Davis (15783352) (LOCKED),Aaron Jones (15783346),Travis Fulgham (15783602) (LOCKED),KJ Hamler (15783672),Jarvis Landry (15783608) (LOCKED),Dallas Goedert (15783886) (LOCKED),Dalvin Cook (15783342),Packers (15784054),,WR,Damiere Byrd (15783680) (LOCKED),Damiere Byrd,15783680,WR/FLEX,3500,In Progress,NE,7.46
2365074730,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Matthew Stafford (15783288) (LOCKED),Alvin Kamara (15783340) (LOCKED),Adrian Peterson (15783538) (LOCKED),Robby Anderson (15783586) (LOCKED),Marvin Hall (15783656) (LOCKED),KJ Hamler (15783672),Dallas Goedert (15783886) (LOCKED),Dalvin Cook (15783342),Steelers (15784044) (LOCKED),,DST,Ravens  (15784046) (LOCKED),Ravens ,15784046,DST,3500,In Progress,BAL,10.56
2365074731,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Drew Lock (15783294),Aaron Jones (15783346),Miles Sanders (15783350) (LOCKED),KJ Hamler (15783672),Jakobi Meyers (15783620) (LOCKED),DeVante Parker (15783598),Noah Fant (15783872),Dalvin Cook (15783342),Eagles (15784055) (LOCKED),,WR,Jakeem Grant (15783682),Jakeem Grant,15783682,WR/FLEX,3500,MIA@DEN 11/22/2020 04:05PM ET,MIA,6.51
2365074732,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Kirk Cousins (15783285),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),Keenan Allen (15783564),Justin Jefferson (15783584),CeeDee Lamb (15783618),Irv Smith Jr. (15783894),Antonio Gibson (15783376) (LOCKED),Eagles (15784055) (LOCKED),,WR,Jalen Guyton (15783678),Jalen Guyton,15783678,WR/FLEX,3500,NYJ@LAC 11/22/2020 04:05PM ET,LAC,6.78
2365074733,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Justin Herbert (15783279),Mike Davis (15783352) (LOCKED),Miles Sanders (15783350) (LOCKED),Keenan Allen (15783564),Breshad Perriman (15783648),Mike Williams (15783616),Mark Andrews (15783866) (LOCKED),Duke Johnson (15783392) (LOCKED),Broncos (15784060),,WR,Isaiah Ford (15783686) (LOCKED),Isaiah Ford,15783686,WR/FLEX,3400,In Progress,NE,6.07
2365074734,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Ben Roethlisberger (15783280) (LOCKED),Duke Johnson (15783392) (LOCKED),Miles Sanders (15783350) (LOCKED),Chase Claypool (15783580) (LOCKED),Chris Conley (15783758) (LOCKED),Diontae Johnson (15783588) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Eagles (15784055) (LOCKED),,DST,Dolphins  (15784047),Dolphins ,15784047,DST,3400,MIA@DEN 11/22/2020 04:05PM ET,MIA,9.22
2365074735,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Aaron Rodgers (15783278),Mike Davis (15783352) (LOCKED),Duke Johnson (15783392) (LOCKED),Davante Adams (15783560),Allen Lazard (15783638),Denzel Mims (15783690),Mo Alie-Cox (15783906),Dalvin Cook (15783342),Bengals (15784061) (LOCKED),,TE,Irv Smith Jr. (15783894),Irv Smith Jr.,15783894,TE/FLEX,3400,DAL@MIN 11/22/2020 04:25PM ET,MIN,5.36
2365074736,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Carson Wentz (15783291) (LOCKED),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),Rashard Higgins (15783632) (LOCKED),Denzel Mims (15783690),Jalen Reagor (15783646) (LOCKED),Dallas Goedert (15783886) (LOCKED),Dalvin Cook (15783342),Dolphins (15784047),,WR,Denzel Mims (15783690),Denzel Mims,15783690,WR/FLEX,3300,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,8.2
2365074737,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,P.J. Walker (15783309) (LOCKED),Alvin Kamara (15783340) (LOCKED),Miles Sanders (15783350) (LOCKED),Robby Anderson (15783586) (LOCKED),Marvin Hall (15783656) (LOCKED),Curtis Samuel (15783630) (LOCKED),Tyler Eifert (15783912) (LOCKED),Dalvin Cook (15783342),Packers (15784054),,WR,Cam Sims (15783688) (LOCKED),Cam Sims,15783688,WR/FLEX,3300,In Progress,WAS,6.07
2365074738,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Philip Rivers (15783292),Mike Davis (15783352) (LOCKED),Miles Sanders (15783350) (LOCKED),Davante Adams (15783560),T.Y. Hilton (15783650),Jakobi Meyers (15783620) (LOCKED),Mo Alie-Cox (15783906),Giovani Bernard (15783390) (LOCKED),Steelers (15784044) (LOCKED),,TE,Logan Thomas (15783896) (LOCKED),Logan Thomas,15783896,TE/FLEX,3300,In Progress,WAS,8.47
2365074739,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Matt Ryan (15783284) (LOCKED),Giovani Bernard (15783390) (LOCKED),Duke Johnson (15783392) (LOCKED),Russell Gage (15783654) (LOCKED),Julio Jones (15783562) (LOCKED),Emmanuel Sanders (15783622) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Vikings (15784048),,DST,Vikings  (15784048),Vikings ,15784048,DST,3300,DAL@MIN 11/22/2020 04:25PM ET,MIN,4
2365074740,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Joe Burrow (15783293) (LOCKED),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),Tyler Boyd (15783600) (LOCKED),A.J. Green (15783674) (LOCKED),Adam Thielen (15783576),Logan Thomas (15783896) (LOCKED),James Conner (15783356) (LOCKED),Browns (15784051) (LOCKED),,WR,Deonte Harris (15783700) (LOCKED),Deonte Harris,15783700,WR/FLEX,3200,In Progress,NO,5.65
2365074741,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Ryan Tannehill (15783287) (LOCKED),James Conner (15783356) (LOCKED),Miles Sanders (15783350) (LOCKED),A.J. Brown (15783568) (LOCKED),Corey Davis (15783624) (LOCKED),Willie Snead IV (15783640) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Aaron Jones (15783346),Broncos (15784060),,DST,Saints  (15784049) (LOCKED),Saints ,15784049,DST,3200,In Progress,NO,7
2365074742,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Carson Wentz (15783291) (LOCKED),Giovani Bernard (15783390) (LOCKED),James Conner (15783356) (LOCKED),Jarvis Landry (15783608) (LOCKED),Terry McLaurin (15783572) (LOCKED),Jalen Reagor (15783646) (LOCKED),Dallas Goedert (15783886) (LOCKED),Dalvin Cook (15783342),Lions (15784057) (LOCKED),,WR,Donovan Peoples-Jones (15783692) (LOCKED),Donovan Peoples-Jones,15783692,WR/FLEX,3200,In Progress,CLE,3.03
2365074743,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Andy Dalton (15783296),Duke Johnson (15783392) (LOCKED),Alvin Kamara (15783340) (LOCKED),Amari Cooper (15783610),Justin Jefferson (15783584),Terry McLaurin (15783572) (LOCKED),Dalton Schultz (15783890),Giovani Bernard (15783390) (LOCKED),Lions (15784057) (LOCKED),,WR,Parris Campbell (15783698),Parris Campbell,15783698,WR/FLEX,3200,GB@IND 11/22/2020 04:25PM ET,IND,7.35
2365074744,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Aaron Rodgers (15783278),Giovani Bernard (15783390) (LOCKED),Mike Davis (15783352) (LOCKED),Davante Adams (15783560),KJ Hamler (15783672),T.Y. Hilton (15783650),Robert Tonyan (15783898),Dalvin Cook (15783342),Jaguars (15784064) (LOCKED),,TE,Robert Tonyan (15783898),Robert Tonyan,15783898,TE/FLEX,3200,GB@IND 11/22/2020 04:25PM ET,GB,11.46
2365074745,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Baker Mayfield (15783295) (LOCKED),Giovani Bernard (15783390) (LOCKED),Alvin Kamara (15783340) (LOCKED),Rashard Higgins (15783632) (LOCKED),Jarvis Landry (15783608) (LOCKED),Jalen Reagor (15783646) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Broncos (15784060),,WR,Adam Humphries (15783696) (LOCKED),Adam Humphries,15783696,WR/FLEX,3200,In Progress,TEN,9.32
2365074746,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Tua Tagovailoa (15783290),Alvin Kamara (15783340) (LOCKED),Miles Sanders (15783350) (LOCKED),Jakeem Grant (15783682),DeVante Parker (15783598),Adam Thielen (15783576),Noah Fant (15783872),Duke Johnson (15783392) (LOCKED),Lions (15784057) (LOCKED),,WR,Dontrelle Inman (15783694) (LOCKED),Dontrelle Inman,15783694,WR/FLEX,3200,In Progress,WAS,7.3
2365074747,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,P.J. Walker (15783309) (LOCKED),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),Terry McLaurin (15783572) (LOCKED),Jakobi Meyers (15783620) (LOCKED),DJ Moore (15783604) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Aaron Jones (15783346),Browns (15784051) (LOCKED),,WR,Chad Beebe (15783702),Chad Beebe,15783702,WR/FLEX,3200,DAL@MIN 11/22/2020 04:25PM ET,MIN,2.22
2365074748,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Cam Newton (15783286) (LOCKED),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),Damiere Byrd (15783680) (LOCKED),Brandin Cooks (15783614) (LOCKED),Jakobi Meyers (15783620) (LOCKED),Mark Andrews (15783866) (LOCKED),Miles Sanders (15783350) (LOCKED),Broncos (15784060),,WR,Olabisi Johnson (15783704),Olabisi Johnson,15783704,WR/FLEX,3200,DAL@MIN 11/22/2020 04:25PM ET,MIN,2.38
2365074749,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Deshaun Watson (15783282) (LOCKED),Antonio Gibson (15783376) (LOCKED),Alvin Kamara (15783340) (LOCKED),Damiere Byrd (15783680) (LOCKED),Randall Cobb (15783668) (LOCKED),Will Fuller V (15783578) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Jets (15784065),,TE,Kyle Rudolph (15783900),Kyle Rudolph,15783900,TE/FLEX,3200,DAL@MIN 11/22/2020 04:25PM ET,MIN,5.2
2365074750,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Andy Dalton (15783296),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),CeeDee Lamb (15783618),Jakobi Meyers (15783620) (LOCKED),Adam Thielen (15783576),Dalton Schultz (15783890),James Conner (15783356) (LOCKED),Bengals (15784061) (LOCKED),,TE,Trey Burton (15783902),Trey Burton,15783902,TE/FLEX,3100,GB@IND 11/22/2020 04:25PM ET,IND,8.48
2365074751,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Drew Lock (15783294),Mike Davis (15783352) (LOCKED),Miles Sanders (15783350) (LOCKED),Jerry Jeudy (15783612),Terry McLaurin (15783572) (LOCKED),DeVante Parker (15783598),Noah Fant (15783872),Giovani Bernard (15783390) (LOCKED),Patriots (15784052) (LOCKED),,DST,Colts  (15784050),Colts ,15784050,DST,3100,GB@IND 11/22/2020 04:25PM ET,IND,10.78
2365074752,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Matthew Stafford (15783288) (LOCKED),Adrian Peterson (15783538) (LOCKED),Miles Sanders (15783350) (LOCKED),Robby Anderson (15783586) (LOCKED),Marvin Jones Jr. (15783606) (LOCKED),Jakobi Meyers (15783620) (LOCKED),Mark Andrews (15783866) (LOCKED),Aaron Jones (15783346),Steelers (15784044) (LOCKED),,WR,Marquez Callaway (15783858) (LOCKED),Marquez Callaway,15783858,WR/FLEX,3000,In Progress,NO,5.72
2365074753,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Drew Lock (15783294),Mike Davis (15783352) (LOCKED),Miles Sanders (15783350) (LOCKED),Brandin Cooks (15783614) (LOCKED),KJ Hamler (15783672),Tim Patrick (15783628),Mike Gesicki (15783876),Dalvin Cook (15783342),Chargers (15784045),,WR,Bennie Fowler III (15783860) (LOCKED),Bennie Fowler III,15783860,WR/FLEX,3000,In Progress,NO,1.55
2365074754,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Justin Herbert (15783279),James Conner (15783356) (LOCKED),Duke Johnson (15783392) (LOCKED),KJ Hamler (15783672),Breshad Perriman (15783648),Mike Williams (15783616),Hunter Henry (15783870),Dalvin Cook (15783342),Steelers (15784044) (LOCKED),,WR,Christian Blake (15783862) (LOCKED),Christian Blake,15783862,WR/FLEX,3000,In Progress,ATL,3.12
2365074755,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Matt Ryan (15783284) (LOCKED),Mike Davis (15783352) (LOCKED),Miles Sanders (15783350) (LOCKED),Julio Jones (15783562) (LOCKED),Jakobi Meyers (15783620) (LOCKED),Emmanuel Sanders (15783622) (LOCKED),Hayden Hurst (15783874) (LOCKED),Duke Johnson (15783392) (LOCKED),WAS Football Team (15784053) (LOCKED),,WR,Brandon Powell (15783864) (LOCKED),Brandon Powell,15783864,WR/FLEX,3000,In Progress,ATL,1.71
2365074756,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Cam Newton (15783286) (LOCKED),Giovani Bernard (15783390) (LOCKED),Aaron Jones (15783346),Damiere Byrd (15783680) (LOCKED),Will Fuller V (15783578) (LOCKED),Jakobi Meyers (15783620) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Saints (15784049) (LOCKED),,WR,Brandon Zylstra (15783846) (LOCKED),Brandon Zylstra,15783846,WR/FLEX,3000,Final,CAR,2.6
2365074757,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Matthew Stafford (15783288) (LOCKED),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),Marvin Hall (15783656) (LOCKED),Marvin Jones Jr. (15783606) (LOCKED),Adam Thielen (15783576),Dallas Goedert (15783886) (LOCKED),Aaron Jones (15783346),Chargers (15784045),,WR,Pharoh Cooper (15783848) (LOCKED),Pharoh Cooper,15783848,WR/FLEX,3000,Final,CAR,0.24
2365074758,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Taysom Hill (15783312) (LOCKED),James Conner (15783356) (LOCKED),Miles Sanders (15783350) (LOCKED),Julio Jones (15783562) (LOCKED),Emmanuel Sanders (15783622) (LOCKED),Michael Thomas (15783566) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Duke Johnson (15783392) (LOCKED),Bengals (15784061) (LOCKED),,WR,Keith Kirkwood (15783850) (LOCKED),Keith Kirkwood,15783850,WR/FLEX,3000,Final,CAR,2.3
2365074759,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Alex Smith (15783298) (LOCKED),James Conner (15783356) (LOCKED),J.D. McKissic (15783396) (LOCKED),Brandin Cooks (15783614) (LOCKED),Terry McLaurin (15783572) (LOCKED),Adam Thielen (15783576),Drew Sample (15783914) (LOCKED),Aaron Jones (15783346),Steelers (15784044) (LOCKED),,WR,Omar Bayless (15783852) (LOCKED),Omar Bayless,15783852,WR/FLEX,3000,Final,CAR,0
2365074760,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Tua Tagovailoa (15783290),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),Jakeem Grant (15783682),KJ Hamler (15783672),DeVante Parker (15783598),Dallas Goedert (15783886) (LOCKED),Aaron Jones (15783346),Chargers (15784045),,WR,Jamal Agnew (15783854) (LOCKED),Jamal Agnew,15783854,WR/FLEX,3000,Final,DET,1.61
2365074761,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Lamar Jackson (15783277) (LOCKED),Mike Davis (15783352) (LOCKED),Duke Johnson (15783392) (LOCKED),Marquise Brown (15783592) (LOCKED),Jakobi Meyers (15783620) (LOCKED),Willie Snead IV (15783640) (LOCKED),Jonnu Smith (15783868) (LOCKED),Aaron Jones (15783346),Dolphins (15784047),,WR,Quintez Cephus (15783856) (LOCKED),Quintez Cephus,15783856,WR/FLEX,3000,Final,DET,4.56
2365074762,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Andy Dalton (15783296),James Conner (15783356) (LOCKED),Antonio Gibson (15783376) (LOCKED),Amari Cooper (15783610),CeeDee Lamb (15783618),Adam Thielen (15783576),Dallas Goedert (15783886) (LOCKED),Aaron Jones (15783346),Steelers (15784044) (LOCKED),,WR,DeSean Jackson (15783708) (LOCKED),DeSean Jackson,15783708,WR/FLEX,3000,In Progress,PHI,7.42
2365074763,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Drew Lock (15783294),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),KJ Hamler (15783672),Jerry Jeudy (15783612),Terry McLaurin (15783572) (LOCKED),Mike Gesicki (15783876),Duke Johnson (15783392) (LOCKED),Browns (15784051) (LOCKED),,WR,John Hightower (15783832) (LOCKED),John Hightower,15783832,WR/FLEX,3000,In Progress,PHI,3.94
2365074764,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Matt Ryan (15783284) (LOCKED),Mike Davis (15783352) (LOCKED),Miles Sanders (15783350) (LOCKED),Russell Gage (15783654) (LOCKED),Julio Jones (15783562) (LOCKED),Adam Thielen (15783576),Jared Cook (15783880) (LOCKED),Giovani Bernard (15783390) (LOCKED),Panthers (15784056) (LOCKED),,WR,JJ Arcega-Whiteside (15783834) (LOCKED),JJ Arcega-Whiteside,15783834,WR/FLEX,3000,In Progress,PHI,2.9
2365074765,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Taysom Hill (15783312) (LOCKED),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),Calvin Ridley (15783570) (LOCKED),Emmanuel Sanders (15783622) (LOCKED),Adam Thielen (15783576),Jared Cook (15783880) (LOCKED),Aaron Jones (15783346),Bengals (15784061) (LOCKED),,WR,Quez Watkins (15783836) (LOCKED),Quez Watkins,15783836,WR/FLEX,3000,In Progress,PHI,0
2365074766,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Justin Herbert (15783279),Mike Davis (15783352) (LOCKED),Duke Johnson (15783392) (LOCKED),Keenan Allen (15783564),Terry McLaurin (15783572) (LOCKED),Denzel Mims (15783690),Hunter Henry (15783870),Giovani Bernard (15783390) (LOCKED),Vikings (15784048),,WR,KhaDarel Hodge (15783838) (LOCKED),KhaDarel Hodge,15783838,WR/FLEX,3000,In Progress,CLE,2.02
2365074767,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Ryan Tannehill (15783287) (LOCKED),James Conner (15783356) (LOCKED),Miles Sanders (15783350) (LOCKED),A.J. Brown (15783568) (LOCKED),Marquise Brown (15783592) (LOCKED),Jakobi Meyers (15783620) (LOCKED),Jonnu Smith (15783868) (LOCKED),Giovani Bernard (15783390) (LOCKED),Falcons (15784062) (LOCKED),,WR,Taywan Taylor (15783840) (LOCKED),Taywan Taylor,15783840,WR/FLEX,3000,In Progress,CLE,0
2365074768,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Philip Rivers (15783292),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),Davante Adams (15783560),KJ Hamler (15783672),T.Y. Hilton (15783650),Trey Burton (15783902),Duke Johnson (15783392) (LOCKED),Ravens (15784046) (LOCKED),,WR,Odell Beckham Jr. (15783842) (LOCKED),Odell Beckham Jr.,15783842,WR/FLEX,3000,In Progress,CLE,12.40
2365074769,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Deshaun Watson (15783282) (LOCKED),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),Damiere Byrd (15783680) (LOCKED),Will Fuller V (15783578) (LOCKED),Terry McLaurin (15783572) (LOCKED),Jordan Akins (15784012) (LOCKED),Giovani Bernard (15783390) (LOCKED),Eagles (15784055) (LOCKED),,WR,JoJo Natson (15783844) (LOCKED),JoJo Natson,15783844,WR/FLEX,3000,In Progress,CLE,0.1
