Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
3072163034,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Matthew Stafford (20851355),Najee Harris (20851452),Patrick Taylor (20851748),Odell Beckham Jr. (20851812),Van Jefferson (20851834),Deebo Samuel (20851776),Cole Kmet (20852296),James Conner (20851468),Bengals (20852579),,1. Column A lists all of your contest entries for this draftgroup
3072178378,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Jimmy Garoppolo (20851363),Devin Singletary (20851476),Patrick Taylor (20851748),Van Jefferson (20851834),Allen Robinson II (20851892),Deebo Samuel (20851776),George Kittle (20852270),James Conner (20851468),Bills (20852570),,2. Your current lineup is listed next to each entry (blank for reservations)
3072178379,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Matthew Stafford (20851355),Devin Singletary (20851476),Patrick Taylor (20851748),Brandon Aiyuk (20851816),Van Jefferson (20851834),Cooper Kupp (20851772),Hunter Henry (20852286),James Conner (20851468),Texans (20852586),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
3072178380,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),Najee Harris (20851452),Patrick Taylor (20851748),Christian Kirk (20851804),Tyler Lockett (20851796),DK Metcalf (20851792),Cole Kmet (20852296),Sony Michel (20851480),Colts (20852569),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
3072178381,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Tom Brady (20851351),Sony Michel (20851480),Patrick Taylor (20851748),Mike Evans (20851788),DJ Moore (20851814),Allen Robinson II (20851892),Rob Gronkowski (20852272),James Conner (20851468),Bengals (20852579),,5. For faster processing only include entries you are changing in the file you upload
3072178382,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Jimmy Garoppolo (20851363),David Montgomery (20851460),Patrick Taylor (20851748),Brandon Aiyuk (20851816),Odell Beckham Jr. (20851812),Deebo Samuel (20851776),Hunter Henry (20852286),James Conner (20851468),Packers (20852572),,
3072178383,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Cam Newton (20851399),Najee Harris (20851452),Patrick Taylor (20851748),Robby Anderson (20851870),Justin Jefferson (20851780),DJ Moore (20851814),Rob Gronkowski (20852272),James Conner (20851468),WAS Football Team (20852576),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
3072178807,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Jimmy Garoppolo (20851363),D'Onta Foreman (20851490),Najee Harris (20851452),Allen Robinson II (20851892),Deebo Samuel (20851776),Amon-Ra St. Brown (20851794),Tyler Higbee (20852288),Eli Mitchell (20851478),Jets (20852592),,QB,Chris Streveler (20851413),Chris Streveler,20851413,QB,4000,PIT@BAL 01/09/2022 01:00PM ET,BAL,1.02
3072178808,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Ryan Tannehill (20851359),Sony Michel (20851480),David Montgomery (20851460),Danny Amendola (20852100),A.J. Brown (20851790),Nick Westbrook-Ikhine (20851886),Mark Andrews (20852268),Rashaad Penny (20851464),WAS Football Team (20852576),,QB,Dwayne Haskins Jr. (20851414),Dwayne Haskins Jr.,20851414,QB,4000,PIT@BAL 01/09/2022 01:00PM ET,PIT,0
3072178809,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Tom Brady (20851351),Sony Michel (20851480),Devin Singletary (20851476),Mike Evans (20851788),Ray-Ray McCloud III (20851908),Darnell Mooney (20851808),Rob Gronkowski (20852272),Chuba Hubbard (20851516),Jaguars (20852593),,QB,Josh Dobbs (20851415),Josh Dobbs,20851415,QB,4000,PIT@BAL 01/09/2022 01:00PM ET,PIT,0
3072178810,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Tua Tagovailoa (20851373),D'Onta Foreman (20851490),Devin Singletary (20851476),Kendrick Bourne (20851842),Justin Jefferson (20851780),Jaylen Waddle (20851798),Mike Gesicki (20852280),Sony Michel (20851480),Seahawks (20852588),,RB,Ty'Son Williams (20851634),Ty'Son Williams,20851634,RB/FLEX,4000,PIT@BAL 01/09/2022 01:00PM ET,BAL,3.46
3072178811,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Carson Wentz (20851360),D'Onta Foreman (20851490),Najee Harris (20851452),Marvin Jones Jr. (20851878),Michael Pittman Jr. (20851806),Deebo Samuel (20851776),Jack Doyle (20852336),Devin Singletary (20851476),Patriots (20852571),,RB,J.K. Dobbins (20851636),J.K. Dobbins,20851636,RB/FLEX,4000,PIT@BAL 01/09/2022 01:00PM ET,BAL,0
3072178812,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Russell Wilson (20851356),Dalvin Cook (20851448),Sony Michel (20851480),DK Metcalf (20851792),DJ Moore (20851814),Antoine Wesley (20851890),Hunter Henry (20852286),Rashaad Penny (20851464),Browns (20852587),,RB,Gus Edwards (20851638),Gus Edwards,20851638,RB/FLEX,4000,PIT@BAL 01/09/2022 01:00PM ET,BAL,0
3072178813,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Russell Wilson (20851356),D'Onta Foreman (20851490),Sony Michel (20851480),Chase Claypool (20851836),Tyler Lockett (20851796),Antoine Wesley (20851890),Rob Gronkowski (20852272),Rashaad Penny (20851464),Patriots (20852571),,RB,Justice Hill (20851640),Justice Hill,20851640,RB/FLEX,4000,PIT@BAL 01/09/2022 01:00PM ET,BAL,0
3072178814,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Carson Wentz (20851360),Dalvin Cook (20851448),D'Onta Foreman (20851490),T.Y. Hilton (20851856),Marvin Jones Jr. (20851878),Michael Pittman Jr. (20851806),Rob Gronkowski (20852272),Sony Michel (20851480),Packers (20852572),,RB,Patrick Ricard (20851642),Patrick Ricard,20851642,RB/FLEX,4000,PIT@BAL 01/09/2022 01:00PM ET,BAL,1.59
3072178815,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Kirk Cousins (20851358),Dalvin Cook (20851448),Devin Singletary (20851476),Justin Jefferson (20851780),Josh Reynolds (20851880),Allen Robinson II (20851892),Hunter Henry (20852286),Sony Michel (20851480),Saints (20852573),,RB,Kalen Ballage (20851644),Kalen Ballage,20851644,RB/FLEX,4000,PIT@BAL 01/09/2022 01:00PM ET,PIT,0.4
3072178816,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Cam Newton (20851399),Najee Harris (20851452),Devin Singletary (20851476),Christian Kirk (20851804),Cooper Kupp (20851772),DJ Moore (20851814),Cameron Brate (20852310),Ameer Abdullah (20851552),Giants (20852583),,RB,Anthony McFarland Jr. (20851646),Anthony McFarland Jr.,20851646,RB/FLEX,4000,PIT@BAL 01/09/2022 01:00PM ET,PIT,1.2
3072178817,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Jimmy Garoppolo (20851363),David Montgomery (20851460),Devin Singletary (20851476),Odell Beckham Jr. (20851812),Ray-Ray McCloud III (20851908),Amon-Ra St. Brown (20851794),George Kittle (20852270),Eli Mitchell (20851478),Browns (20852587),,RB,Derek Watt (20851648),Derek Watt,20851648,RB/FLEX,4000,PIT@BAL 01/09/2022 01:00PM ET,PIT,0.29
3072178818,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Kyler Murray (20851352),D'Onta Foreman (20851490),Dare Ogunbowale (20851510),A.J. Green (20851826),DK Metcalf (20851792),Antoine Wesley (20851890),Rob Gronkowski (20852272),Sony Michel (20851480),Steelers (20852578),,RB,Trey Edmunds (20851650),Trey Edmunds,20851650,RB/FLEX,4000,PIT@BAL 01/09/2022 01:00PM ET,PIT,0
3072178819,NFL $80K mini-MAX [150 Entry Max],121886010,$0.50,Matthew Stafford (20851355),Najee Harris (20851452),Patrick Taylor (20851748),Odell Beckham Jr. (20851812),Van Jefferson (20851834),Deebo Samuel (20851776),Cole Kmet (20852296),James Conner (20851468),Bengals (20852579),,QB,Mike White (20851411),Mike White,20851411,QB,4000,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,13.76
3076527243,NFL $7.5K Dime Package [Just $0.10!] ,121886012,$0.10,Ben Roethlisberger (20851368),Sony Michel (20851480),David Montgomery (20851460),Rashod Bateman (20851846),Chase Claypool (20851836),Diontae Johnson (20851784),Zach Ertz (20852278),Devin Singletary (20851476),Giants (20852583),,QB,Davis Webb (20851412),Davis Webb,20851412,QB,4000,NYJ@BUF 01/09/2022 04:25PM ET,BUF,-0.3
3076561478,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Ben Roethlisberger (20851368),Sony Michel (20851480),David Montgomery (20851460),Rashod Bateman (20851846),Chase Claypool (20851836),Diontae Johnson (20851784),Zach Ertz (20852278),Devin Singletary (20851476),Giants (20852583),,RB,Austin Walter (20851622),Austin Walter,20851622,RB/FLEX,4000,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,4.75
3076561479,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Matt Ryan (20851375),Najee Harris (20851452),Sony Michel (20851480),Marquez Callaway (20851840),Russell Gage (20851818),Christian Kirk (20851804),Kyle Pitts (20852274),Devin Singletary (20851476),Titans (20852574),,RB,La'Mical Perine (20851624),La'Mical Perine,20851624,RB/FLEX,4000,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,0.78
3076561480,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Matthew Stafford (20851355),Najee Harris (20851452),Patrick Taylor (20851748),Odell Beckham Jr. (20851812),Van Jefferson (20851834),Deebo Samuel (20851776),Cole Kmet (20852296),James Conner (20851468),Bengals (20852579),,RB,Nick Bawden (20851626),Nick Bawden,20851626,RB/FLEX,4000,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,0.38
3076561481,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Tom Brady (20851351),David Montgomery (20851460),Patrick Taylor (20851748),Robby Anderson (20851870),A.J. Brown (20851790),Mike Evans (20851788),Cameron Brate (20852310),James Conner (20851468),Bills (20852570),,RB,Taiwan Jones (20851628),Taiwan Jones,20851628,RB/FLEX,4000,NYJ@BUF 01/09/2022 04:25PM ET,BUF,0
3076561482,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Russell Wilson (20851356),Sony Michel (20851480),Devin Singletary (20851476),Tyler Lockett (20851796),DK Metcalf (20851792),Equanimeous St. Brown (20852244),Rob Gronkowski (20852272),James Conner (20851468),Falcons (20852582),,RB,Christian Wade (20851630),Christian Wade,20851630,RB/FLEX,4000,NYJ@BUF 01/09/2022 04:25PM ET,BUF,0
3076561483,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Matthew Stafford (20851355),Devin Singletary (20851476),Patrick Taylor (20851748),Brandon Aiyuk (20851816),Van Jefferson (20851834),Cooper Kupp (20851772),Hunter Henry (20852286),James Conner (20851468),Texans (20852586),,RB,Reggie Gilliam (20851632),Reggie Gilliam,20851632,RB/FLEX,4000,NYJ@BUF 01/09/2022 04:25PM ET,BUF,0.37
3076561484,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Russell Wilson (20851356),Najee Harris (20851452),Patrick Taylor (20851748),Christian Kirk (20851804),Tyler Lockett (20851796),DK Metcalf (20851792),Cole Kmet (20852296),Sony Michel (20851480),Colts (20852569),,QB,Kyle Lauletta (20851409),Kyle Lauletta,20851409,QB,4000,CIN@CLE 01/09/2022 01:00PM ET,CLE,0
3076561485,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Matthew Stafford (20851355),James Conner (20851468),David Montgomery (20851460),Odell Beckham Jr. (20851812),Van Jefferson (20851834),Equanimeous St. Brown (20852244),George Kittle (20852270),Devin Singletary (20851476),Patriots (20852571),,QB,Jake Browning (20851410),Jake Browning,20851410,QB,4000,CIN@CLE 01/09/2022 01:00PM ET,CIN,0
3076561486,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Jimmy Garoppolo (20851363),David Montgomery (20851460),Patrick Taylor (20851748),Brandon Aiyuk (20851816),Odell Beckham Jr. (20851812),Deebo Samuel (20851776),Hunter Henry (20852286),James Conner (20851468),Packers (20852572),,RB,Demetric Felton (20851610),Demetric Felton,20851610,RB/FLEX,4000,CIN@CLE 01/09/2022 01:00PM ET,CLE,2.67
3076561487,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Tom Brady (20851351),Sony Michel (20851480),Patrick Taylor (20851748),Mike Evans (20851788),DJ Moore (20851814),Allen Robinson II (20851892),Rob Gronkowski (20852272),James Conner (20851468),Bengals (20852579),,RB,Tre Harbison (20851612),Tre Harbison,20851612,RB/FLEX,4000,CIN@CLE 01/09/2022 01:00PM ET,CLE,0
3076561488,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Kirk Cousins (20851358),Sony Michel (20851480),Patrick Taylor (20851748),Justin Jefferson (20851780),Darnell Mooney (20851808),K.J. Osborn (20851822),Hunter Henry (20852286),James Conner (20851468),Buccaneers (20852568),,RB,Johnny Stanton IV (20851614),Johnny Stanton IV,20851614,RB/FLEX,4000,CIN@CLE 01/09/2022 01:00PM ET,CLE,2.3
3076561489,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Jimmy Garoppolo (20851363),D'Onta Foreman (20851490),Najee Harris (20851452),Brandon Aiyuk (20851816),Van Jefferson (20851834),Deebo Samuel (20851776),Zach Ertz (20852278),Patrick Taylor (20851748),WAS Football Team (20852576),,RB,Andy Janovich (20851616),Andy Janovich,20851616,RB/FLEX,4000,CIN@CLE 01/09/2022 01:00PM ET,CLE,0.99
3076561490,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Russell Wilson (20851356),David Montgomery (20851460),Patrick Taylor (20851748),Van Jefferson (20851834),Tyler Lockett (20851796),DK Metcalf (20851792),Zach Ertz (20852278),Devin Singletary (20851476),Ravens (20852575),,RB,Trayveon Williams (20851618),Trayveon Williams,20851618,RB/FLEX,4000,CIN@CLE 01/09/2022 01:00PM ET,CIN,0.32
3076561491,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Jimmy Garoppolo (20851363),Devin Singletary (20851476),Patrick Taylor (20851748),Brandon Aiyuk (20851816),A.J. Brown (20851790),Deebo Samuel (20851776),Cole Kmet (20852296),Sony Michel (20851480),Buccaneers (20852568),,RB,Elijah Holyfield (20851620),Elijah Holyfield,20851620,RB/FLEX,4000,CIN@CLE 01/09/2022 01:00PM ET,CIN,0
3076561492,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Kirk Cousins (20851358),Najee Harris (20851452),Patrick Taylor (20851748),Brandin Cooks (20851800),Justin Jefferson (20851780),Allen Robinson II (20851892),Tyler Conklin (20852284),James Conner (20851468),Colts (20852569),,QB,Nate Sudfeld (20851406),Nate Sudfeld,20851406,QB,4000,SF@LAR 01/09/2022 04:25PM ET,SF,0
3076561493,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Matthew Stafford (20851355),D'Onta Foreman (20851490),Patrick Taylor (20851748),Van Jefferson (20851834),Christian Kirk (20851804),Deebo Samuel (20851776),Tyler Higbee (20852288),Devin Singletary (20851476),Buccaneers (20852568),,QB,Tyler Bray (20851407),Tyler Bray,20851407,QB,4000,SF@LAR 01/09/2022 04:25PM ET,SF,0
3076561494,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Cam Newton (20851399),James Conner (20851468),Dalvin Cook (20851448),Robby Anderson (20851870),Mike Evans (20851788),DJ Moore (20851814),Hunter Henry (20852286),Sony Michel (20851480),Colts (20852569),,QB,John Wolford (20851408),John Wolford,20851408,QB,4000,SF@LAR 01/09/2022 04:25PM ET,LAR,-0.3
3076561495,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Russell Wilson (20851356),Devin Singletary (20851476),Patrick Taylor (20851748),A.J. Green (20851826),Justin Jefferson (20851780),DK Metcalf (20851792),Gerald Everett (20852290),Sony Michel (20851480),Patriots (20852571),,RB,Trey Sermon (20851594),Trey Sermon,20851594,RB/FLEX,4000,SF@LAR 01/09/2022 04:25PM ET,SF,3.14
3076561496,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Ben Roethlisberger (20851368),Sony Michel (20851480),Patrick Taylor (20851748),Chase Claypool (20851836),Diontae Johnson (20851784),Allen Robinson II (20851892),Mark Andrews (20852268),James Conner (20851468),Buccaneers (20852568),,RB,Trenton Cannon (20851596),Trenton Cannon,20851596,RB/FLEX,4000,SF@LAR 01/09/2022 04:25PM ET,SF,-0.05
3076561497,NFL $2K Quarter Jukebox [Just $0.25!],122253617,$0.25,Jordan Love (20851365),James Conner (20851468),Najee Harris (20851452),Justin Jefferson (20851780),Amon-Ra St. Brown (20851794),Equanimeous St. Brown (20852244),Josiah Deguara (20852318),Sony Michel (20851480),Buccaneers (20852568),,RB,Raheem Mostert (20851598),Raheem Mostert,20851598,RB/FLEX,4000,SF@LAR 01/09/2022 04:25PM ET,SF,2
,,,,,,,,,,,,,,RB,Josh Hokit (20851600),Josh Hokit,20851600,RB/FLEX,4000,SF@LAR 01/09/2022 04:25PM ET,SF,0
,,,,,,,,,,,,,,RB,Jake Funk (20851602),Jake Funk,20851602,RB/FLEX,4000,SF@LAR 01/09/2022 04:25PM ET,LAR,0.06
,,,,,,,,,,,,,,RB,Buddy Howell (20851604),Buddy Howell,20851604,RB/FLEX,4000,SF@LAR 01/09/2022 04:25PM ET,LAR,0.12
,,,,,,,,,,,,,,RB,Raymond Calais (20851606),Raymond Calais,20851606,RB/FLEX,4000,SF@LAR 01/09/2022 04:25PM ET,LAR,0
,,,,,,,,,,,,,,RB,Javian Hawkins (20851608),Javian Hawkins,20851608,RB/FLEX,4000,SF@LAR 01/09/2022 04:25PM ET,LAR,0
,,,,,,,,,,,,,,RB,JaMycal Hasty (20851764),JaMycal Hasty,20851764,RB/FLEX,4000,SF@LAR 01/09/2022 04:25PM ET,SF,4.6
,,,,,,,,,,,,,,RB,Kyle Juszczyk (20851770),Kyle Juszczyk,20851770,RB/FLEX,4000,SF@LAR 01/09/2022 04:25PM ET,SF,4.61
,,,,,,,,,,,,,,TE,Tyler Higbee (20852288),Tyler Higbee,20852288,TE/FLEX,4000,SF@LAR 01/09/2022 04:25PM ET,LAR,8.82
,,,,,,,,,,,,,,QB,Jacob Eason (20851404),Jacob Eason,20851404,QB,4000,SEA@ARI 01/09/2022 04:25PM ET,SEA,0
,,,,,,,,,,,,,,QB,Trace McSorley (20851405),Trace McSorley,20851405,QB,4000,SEA@ARI 01/09/2022 04:25PM ET,ARI,0
,,,,,,,,,,,,,,RB,Travis Homer (20851582),Travis Homer,20851582,RB/FLEX,4000,SEA@ARI 01/09/2022 04:25PM ET,SEA,4.47
,,,,,,,,,,,,,,RB,Chris Carson (20851584),Chris Carson,20851584,RB/FLEX,4000,SEA@ARI 01/09/2022 04:25PM ET,SEA,12.28
,,,,,,,,,,,,,,RB,Josh Johnson (20851586),Josh Johnson,20851586,RB/FLEX,4000,SEA@ARI 01/09/2022 04:25PM ET,SEA,0
,,,,,,,,,,,,,,RB,Nick Bellore (20851588),Nick Bellore,20851588,RB/FLEX,4000,SEA@ARI 01/09/2022 04:25PM ET,SEA,0.09
,,,,,,,,,,,,,,RB,Eno Benjamin (20851590),Eno Benjamin,20851590,RB/FLEX,4000,SEA@ARI 01/09/2022 04:25PM ET,ARI,2.3
,,,,,,,,,,,,,,RB,Jonathan Ward (20851592),Jonathan Ward,20851592,RB/FLEX,4000,SEA@ARI 01/09/2022 04:25PM ET,ARI,0.71
,,,,,,,,,,,,,,RB,DeeJay Dallas (20851768),DeeJay Dallas,20851768,RB/FLEX,4000,SEA@ARI 01/09/2022 04:25PM ET,SEA,3.75
,,,,,,,,,,,,,,WR,Nico Collins (20851900),Nico Collins,20851900,WR/FLEX,3900,TEN@HOU 01/09/2022 01:00PM ET,HOU,5.68
,,,,,,,,,,,,,,WR,Sammy Watkins (20851898),Sammy Watkins,20851898,WR/FLEX,3900,PIT@BAL 01/09/2022 01:00PM ET,BAL,5.95
,,,,,,,,,,,,,,WR,Isaiah McKenzie (20851902),Isaiah McKenzie,20851902,WR/FLEX,3900,NYJ@BUF 01/09/2022 04:25PM ET,BUF,3.83
,,,,,,,,,,,,,,WR,Rondale Moore (20851896),Rondale Moore,20851896,WR/FLEX,3900,SEA@ARI 01/09/2022 04:25PM ET,ARI,8.08
,,,,,,,,,,,,,,DST,Colts  (20852569),Colts ,20852569,DST,3800,IND@JAX 01/09/2022 01:00PM ET,IND,8.56
,,,,,,,,,,,,,,WR,Cam Sims (20851904),Cam Sims,20851904,WR/FLEX,3800,WAS@NYG 01/09/2022 01:00PM ET,WAS,3.75
,,,,,,,,,,,,,,WR,Darius Slayton (20851906),Darius Slayton,20851906,WR/FLEX,3800,WAS@NYG 01/09/2022 01:00PM ET,NYG,4.89
,,,,,,,,,,,,,,WR,Ray-Ray McCloud III (20851908),Ray-Ray McCloud III,20851908,WR/FLEX,3800,PIT@BAL 01/09/2022 01:00PM ET,PIT,3.97
,,,,,,,,,,,,,,WR,Kalif Raymond (20851914),Kalif Raymond,20851914,WR/FLEX,3700,GB@DET 01/09/2022 01:00PM ET,DET,7.6
,,,,,,,,,,,,,,WR,Laviska Shenault Jr. (20851912),Laviska Shenault Jr.,20851912,WR/FLEX,3700,IND@JAX 01/09/2022 01:00PM ET,JAX,7.79
,,,,,,,,,,,,,,WR,Adam Humphries (20851910),Adam Humphries,20851910,WR/FLEX,3700,WAS@NYG 01/09/2022 01:00PM ET,WAS,4.88
,,,,,,,,,,,,,,WR,James Washington (20851916),James Washington,20851916,WR/FLEX,3700,PIT@BAL 01/09/2022 01:00PM ET,PIT,4.39
,,,,,,,,,,,,,,DST,Bills  (20852570),Bills ,20852570,DST,3700,NYJ@BUF 01/09/2022 04:25PM ET,BUF,8.62
,,,,,,,,,,,,,,TE,Gerald Everett (20852290),Gerald Everett,20852290,TE/FLEX,3700,SEA@ARI 01/09/2022 04:25PM ET,SEA,8.34
,,,,,,,,,,,,,,WR,Jamal Agnew (20851924),Jamal Agnew,20851924,WR/FLEX,3600,IND@JAX 01/09/2022 01:00PM ET,JAX,8.2
,,,,,,,,,,,,,,WR,Curtis Samuel (20851922),Curtis Samuel,20851922,WR/FLEX,3600,WAS@NYG 01/09/2022 01:00PM ET,WAS,1.96
,,,,,,,,,,,,,,WR,Jakeem Grant Sr. (20851920),Jakeem Grant Sr.,20851920,WR/FLEX,3600,CHI@MIN 01/09/2022 01:00PM ET,CHI,2.83
,,,,,,,,,,,,,,DST,Patriots  (20852571),Patriots ,20852571,DST,3600,NE@MIA 01/09/2022 04:25PM ET,NE,9.81
,,,,,,,,,,,,,,WR,Olamide Zaccheaus (20851930),Olamide Zaccheaus,20851930,WR/FLEX,3600,NO@ATL 01/09/2022 04:25PM ET,ATL,5.13
,,,,,,,,,,,,,,WR,Rashard Higgins (20851928),Rashard Higgins,20851928,WR/FLEX,3600,CIN@CLE 01/09/2022 01:00PM ET,CLE,3.83
,,,,,,,,,,,,,,TE,Austin Hooper (20852292),Austin Hooper,20852292,TE/FLEX,3600,CIN@CLE 01/09/2022 01:00PM ET,CLE,6.17
,,,,,,,,,,,,,,WR,Jauan Jennings (20851926),Jauan Jennings,20851926,WR/FLEX,3600,SF@LAR 01/09/2022 04:25PM ET,SF,3.65
,,,,,,,,,,,,,,WR,Freddie Swain (20851918),Freddie Swain,20851918,WR/FLEX,3600,SEA@ARI 01/09/2022 04:25PM ET,SEA,4.81
,,,,,,,,,,,,,,DST,Packers  (20852572),Packers ,20852572,DST,3500,GB@DET 01/09/2022 01:00PM ET,GB,7.5
,,,,,,,,,,,,,,WR,Tavon Austin (20851938),Tavon Austin,20851938,WR/FLEX,3500,IND@JAX 01/09/2022 01:00PM ET,JAX,4.03
,,,,,,,,,,,,,,WR,Marquise Goodwin (20851934),Marquise Goodwin,20851934,WR/FLEX,3500,CHI@MIN 01/09/2022 01:00PM ET,CHI,4.38
,,,,,,,,,,,,,,WR,Lil'Jordan Humphrey (20851932),Lil'Jordan Humphrey,20851932,WR/FLEX,3500,NO@ATL 01/09/2022 04:25PM ET,NO,5.14
,,,,,,,,,,,,,,WR,Chris Conley (20851936),Chris Conley,20851936,WR/FLEX,3500,TEN@HOU 01/09/2022 01:00PM ET,HOU,4.1
,,,,,,,,,,,,,,TE,C.J. Uzomah (20852294),C.J. Uzomah,20852294,TE/FLEX,3500,CIN@CLE 01/09/2022 01:00PM ET,CIN,8.02
,,,,,,,,,,,,,,WR,DeAndre Carter (20851946),DeAndre Carter,20851946,WR/FLEX,3400,WAS@NYG 01/09/2022 01:00PM ET,WAS,5.34
,,,,,,,,,,,,,,WR,Damiere Byrd (20851942),Damiere Byrd,20851942,WR/FLEX,3400,CHI@MIN 01/09/2022 01:00PM ET,CHI,3.51
,,,,,,,,,,,,,,TE,Cole Kmet (20852296),Cole Kmet,20852296,TE/FLEX,3400,CHI@MIN 01/09/2022 01:00PM ET,CHI,7.02
,,,,,,,,,,,,,,WR,Nelson Agholor (20851948),Nelson Agholor,20851948,WR/FLEX,3400,NE@MIA 01/09/2022 04:25PM ET,NE,7.15
,,,,,,,,,,,,,,DST,Saints  (20852573),Saints ,20852573,DST,3400,NO@ATL 01/09/2022 04:25PM ET,NO,8.44
,,,,,,,,,,,,,,WR,Devin Duvernay (20851940),Devin Duvernay,20851940,WR/FLEX,3400,PIT@BAL 01/09/2022 01:00PM ET,BAL,5.53
,,,,,,,,,,,,,,WR,Keelan Cole Sr. (20851944),Keelan Cole Sr.,20851944,WR/FLEX,3400,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,4.61
,,,,,,,,,,,,,,WR,Zach Pascal (20851954),Zach Pascal,20851954,WR/FLEX,3300,IND@JAX 01/09/2022 01:00PM ET,IND,6.25
,,,,,,,,,,,,,,TE,Evan Engram (20852300),Evan Engram,20852300,TE/FLEX,3300,WAS@NYG 01/09/2022 01:00PM ET,NYG,7.29
,,,,,,,,,,,,,,WR,Shi Smith (20851958),Shi Smith,20851958,WR/FLEX,3300,CAR@TB 01/09/2022 04:25PM ET,CAR,2.68
,,,,,,,,,,,,,,WR,Kristian Wilkerson (20851960),Kristian Wilkerson,20851960,WR/FLEX,3300,NE@MIA 01/09/2022 04:25PM ET,NE,6.73
,,,,,,,,,,,,,,WR,Tajae Sharpe (20851956),Tajae Sharpe,20851956,WR/FLEX,3300,NO@ATL 01/09/2022 04:25PM ET,ATL,3.43
,,,,,,,,,,,,,,WR,Chester Rogers (20851950),Chester Rogers,20851950,WR/FLEX,3300,TEN@HOU 01/09/2022 01:00PM ET,TEN,4.24
,,,,,,,,,,,,,,TE,Geoff Swaim (20852298),Geoff Swaim,20852298,TE/FLEX,3300,TEN@HOU 01/09/2022 01:00PM ET,TEN,4.59
,,,,,,,,,,,,,,DST,Titans  (20852574),Titans ,20852574,DST,3300,TEN@HOU 01/09/2022 01:00PM ET,TEN,7.56
,,,,,,,,,,,,,,WR,Dee Eskridge (20851952),Dee Eskridge,20851952,WR/FLEX,3300,SEA@ARI 01/09/2022 04:25PM ET,SEA,3.14
,,,,,,,,,,,,,,WR,Randall Cobb (20851972),Randall Cobb,20851972,WR/FLEX,3200,GB@DET 01/09/2022 01:00PM ET,GB,7.88
,,,,,,,,,,,,,,WR,KhaDarel Hodge (20851976),KhaDarel Hodge,20851976,WR/FLEX,3200,GB@DET 01/09/2022 01:00PM ET,DET,2.05
