Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2222899495,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Corey Davis (15355960) (LOCKED),Diontae Johnson (15355932) (LOCKED),Jonnu Smith (15356204) (LOCKED),Kenyan Drake (15355616),Bills (15356387) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
2222899496,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Parris Campbell (15355930) (LOCKED),Jalen Reagor (15355956) (LOCKED),Robert Woods (15355852) (LOCKED),Tyler Higbee (15356194) (LOCKED),Kenyan Drake (15355616),Broncos (15356402) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2222899497,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Parris Campbell (15355930) (LOCKED),Corey Davis (15355960) (LOCKED),Adam Thielen (15355836) (LOCKED),Tyler Eifert (15356248) (LOCKED),Derrick Henry (15355598) (LOCKED),Panthers (15356407) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2222899498,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Corey Davis (15355960) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Jordan Reed (15356288) (LOCKED),David Johnson (15355618),Bears (15356389) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2222899499,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Tyrod Taylor (15355546),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Diontae Johnson (15355932) (LOCKED),Sammy Watkins (15355910),Mike Williams (15355946),Hunter Henry (15356190),Aaron Jones (15355604) (LOCKED),Rams (15356398) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2222899500,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Aaron Rodgers (15355526) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Allen Lazard (15355890) (LOCKED),Marquez Valdes-Scantling (15355926) (LOCKED),Chris Herndon (15356226) (LOCKED),Kenyan Drake (15355616),Chargers (15356410),,
2222899501,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),DeSean Jackson (15355896) (LOCKED),Van Jefferson Jr. (15356144) (LOCKED),Diontae Johnson (15355932) (LOCKED),Tyler Higbee (15356194) (LOCKED),Aaron Jones (15355604) (LOCKED),Bears (15356389) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2222901957,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Kenyan Drake (15355616),Aaron Jones (15355604) (LOCKED),Amari Cooper (15355854) (LOCKED),Julio Jones (15355834) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Chris Herndon (15356226) (LOCKED),David Johnson (15355618),Eagles (15356400) (LOCKED),,QB,P.J. Walker (15355586) (LOCKED),P.J. Walker,15355586,QB,4000,In Progress,CAR,0
2222901958,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),Davante Adams (15355828) (LOCKED),Keelan Cole (15355942) (LOCKED),Corey Davis (15355960) (LOCKED),Chris Herndon (15356226) (LOCKED),Austin Ekeler (15355608),Steelers (15356388) (LOCKED),,QB,Ryan Griffin (15355587) (LOCKED),Ryan Griffin,15355587,QB,4000,In Progress,TB,0
2222901959,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),Amari Cooper (15355854) (LOCKED),Michael Gallup (15355882) (LOCKED),Darnell Mooney (15356158) (LOCKED),Hayden Hurst (15356196) (LOCKED),Kenyan Drake (15355616),Broncos (15356402) (LOCKED),,RB,Ke'Shawn Vaughn (15355696) (LOCKED),Ke'Shawn Vaughn,15355696,RB/FLEX,4000,In Progress,TB,0
2222901960,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Kenyan Drake (15355616),Derrick Henry (15355598) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Julio Jones (15355834) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Jonnu Smith (15356204) (LOCKED),David Johnson (15355618),Panthers (15356407) (LOCKED),,RB,LeSean McCoy (15355698) (LOCKED),LeSean McCoy,15355698,RB/FLEX,4000,In Progress,TB,1.2
2222901961,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Kenyan Drake (15355616),Derrick Henry (15355598) (LOCKED),Tyreek Hill (15355832),Diontae Johnson (15355932) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Hunter Henry (15356190),Austin Ekeler (15355608),Eagles (15356400) (LOCKED),,RB,Mike Davis (15355766) (LOCKED),Mike Davis,15355766,RB/FLEX,4000,In Progress,CAR,0
2222901962,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Aaron Rodgers (15355526) (LOCKED),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),Davante Adams (15355828) (LOCKED),Danny Amendola (15355914) (LOCKED),Allen Lazard (15355890) (LOCKED),Jordan Reed (15356288) (LOCKED),Kenyan Drake (15355616),Giants (15356404) (LOCKED),,RB,Trenton Cannon (15355768) (LOCKED),Trenton Cannon,15355768,RB/FLEX,4000,In Progress,CAR,0
2222901963,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Derrick Henry (15355598) (LOCKED),Nyheim Hines (15355628) (LOCKED),Keenan Allen (15355878),Amari Cooper (15355854) (LOCKED),Sammy Watkins (15355910),Hunter Henry (15356190),Kenyan Drake (15355616),Bears (15356389) (LOCKED),,RB,Alex Armah (15355770) (LOCKED),Alex Armah,15355770,RB/FLEX,4000,In Progress,CAR,0.1
2222901964,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Kirk Cousins (15355536) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),Justin Jefferson (15355934) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Adam Thielen (15355836) (LOCKED),Mo Alie-Cox (15356244) (LOCKED),Kenyan Drake (15355616),Steelers (15356388) (LOCKED),,RB,T.J. Logan (15355772) (LOCKED),T.J. Logan,15355772,RB/FLEX,4000,In Progress,TB,0
2222901965,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Derrick Henry (15355598) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Braxton Berrios (15356168) (LOCKED),Cooper Kupp (15355842) (LOCKED),Robert Woods (15355852) (LOCKED),Zach Ertz (15356184) (LOCKED),Kenyan Drake (15355616),Cardinals (15356396),,QB,Josh Dobbs (15355585) (LOCKED),Josh Dobbs,15355585,QB,4000,In Progress,PIT,0
2222901966,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Nyheim Hines (15355628) (LOCKED),Miles Sanders (15355614) (LOCKED),Amari Cooper (15355854) (LOCKED),Michael Gallup (15355882) (LOCKED),Julio Jones (15355834) (LOCKED),Jordan Reed (15356288) (LOCKED),Kenyan Drake (15355616),49ers (15356386) (LOCKED),,RB,Anthony McFarland Jr. (15355758) (LOCKED),Anthony McFarland Jr.,15355758,RB/FLEX,4000,In Progress,PIT,0
2222901967,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Scotty Miller (15355958) (LOCKED),Calvin Ridley (15355840) (LOCKED),Dalton Schultz (15356216) (LOCKED),Kenyan Drake (15355616),Cardinals (15356396),,RB,Jaylen Samuels (15355760) (LOCKED),Jaylen Samuels,15355760,RB/FLEX,4000,In Progress,PIT,1.3
2222901968,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Carson Wentz (15355535) (LOCKED),Derrick Henry (15355598) (LOCKED),Nyheim Hines (15355628) (LOCKED),DeSean Jackson (15355896) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Robert Woods (15355852) (LOCKED),Dallas Goedert (15356192) (LOCKED),Kenyan Drake (15355616),Bears (15356389) (LOCKED),,RB,Derek Watt (15355762) (LOCKED),Derek Watt,15355762,RB/FLEX,4000,In Progress,PIT,0
2222901969,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Austin Ekeler (15355608),Derrick Henry (15355598) (LOCKED),Michael Gallup (15355882) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Calvin Ridley (15355840) (LOCKED),Chris Herndon (15356226) (LOCKED),David Johnson (15355618),Broncos (15356402) (LOCKED),,RB,Royce Freeman (15355764) (LOCKED),Royce Freeman,15355764,RB/FLEX,4000,In Progress,DEN,2.2
2222901970,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Matthew Stafford (15355533) (LOCKED),Kenyan Drake (15355616),Derrick Henry (15355598) (LOCKED),Davante Adams (15355828) (LOCKED),Braxton Berrios (15356168) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),T.J. Hockenson (15356188) (LOCKED),David Johnson (15355618),Panthers (15356407) (LOCKED),,QB,Ben DiNucci (15355584) (LOCKED),Ben DiNucci,15355584,QB,4000,In Progress,DAL,0
2222901971,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Carson Wentz (15355535) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),Michael Gallup (15355882) (LOCKED),DeSean Jackson (15355896) (LOCKED),Greg Ward (15355950) (LOCKED),Tyler Higbee (15356194) (LOCKED),Kenyan Drake (15355616),Titans (15356391) (LOCKED),,RB,Rico Dowdle (15355748) (LOCKED),Rico Dowdle,15355748,RB/FLEX,4000,In Progress,DAL,0
2222901972,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Derrick Henry (15355598) (LOCKED),Devin Singletary (15355630) (LOCKED),Diontae Johnson (15355932) (LOCKED),Julio Jones (15355834) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Dalton Schultz (15356216) (LOCKED),Austin Ekeler (15355608),Packers (15356393) (LOCKED),,RB,Brian Hill (15355750) (LOCKED),Brian Hill,15355750,RB/FLEX,4000,In Progress,ATL,4
2222901973,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Diontae Johnson (15355932) (LOCKED),Robert Woods (15355852) (LOCKED),Tyler Higbee (15356194) (LOCKED),Miles Sanders (15355614) (LOCKED),Buccaneers (15356397) (LOCKED),,RB,Ito Smith (15355752) (LOCKED),Ito Smith,15355752,RB/FLEX,4000,In Progress,ATL,3.6
2222901974,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Carson Wentz (15355535) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),Diontae Johnson (15355932) (LOCKED),Cooper Kupp (15355842) (LOCKED),Jalen Reagor (15355956) (LOCKED),Zach Ertz (15356184) (LOCKED),Kenyan Drake (15355616),Panthers (15356407) (LOCKED),,RB,Qadree Ollison (15355754) (LOCKED),Qadree Ollison,15355754,RB/FLEX,4000,In Progress,ATL,0
2222901975,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),Diontae Johnson (15355932) (LOCKED),Laviska Shenault Jr. (15355948) (LOCKED),Adam Thielen (15355836) (LOCKED),Jonnu Smith (15356204) (LOCKED),Kenyan Drake (15355616),49ers (15356386) (LOCKED),,RB,Keith Smith (15355756) (LOCKED),Keith Smith,15355756,RB/FLEX,4000,In Progress,ATL,0
2222901976,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Mitchell Trubisky (15355544) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),Diontae Johnson (15355932) (LOCKED),Allen Robinson II (15355850) (LOCKED),Golden Tate (15355904) (LOCKED),Jimmy Graham (15356212) (LOCKED),Kenyan Drake (15355616),49ers (15356386) (LOCKED),,QB,Jacob Eason (15355583) (LOCKED),Jacob Eason,15355583,QB,4000,In Progress,IND,0
2222901977,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),Van Jefferson Jr. (15356144) (LOCKED),Allen Robinson II (15355850) (LOCKED),Robert Woods (15355852) (LOCKED),Dallas Goedert (15356192) (LOCKED),Kenyan Drake (15355616),Colts (15356403) (LOCKED),,RB,Ameer Abdullah (15355738) (LOCKED),Ameer Abdullah,15355738,RB/FLEX,4000,In Progress,MIN,0
2222901978,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Aaron Rodgers (15355526) (LOCKED),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),Diontae Johnson (15355932) (LOCKED),Allen Lazard (15355890) (LOCKED),Marquez Valdes-Scantling (15355926) (LOCKED),T.J. Hockenson (15356188) (LOCKED),Miles Sanders (15355614) (LOCKED),Titans (15356391) (LOCKED),,RB,Mike Boone (15355740) (LOCKED),Mike Boone,15355740,RB/FLEX,4000,In Progress,MIN,0
2222901979,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Kenyan Drake (15355616),Derrick Henry (15355598) (LOCKED),Amari Cooper (15355854) (LOCKED),Diontae Johnson (15355932) (LOCKED),Greg Ward (15355950) (LOCKED),Tyler Higbee (15356194) (LOCKED),Cooper Kupp (15355842) (LOCKED),49ers (15356386) (LOCKED),,RB,C.J. Ham (15355742) (LOCKED),C.J. Ham,15355742,RB/FLEX,4000,In Progress,MIN,0
2222901980,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Aaron Rodgers (15355526) (LOCKED),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),Davante Adams (15355828) (LOCKED),Diontae Johnson (15355932) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Chris Herndon (15356226) (LOCKED),Jamaal Williams (15355690) (LOCKED),WAS Football Team (15356395),,RB,Jordan Wilkins (15355744) (LOCKED),Jordan Wilkins,15355744,RB/FLEX,4000,In Progress,IND,0
2222901981,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Malcolm Brown (15355622) (LOCKED),Derrick Henry (15355598) (LOCKED),Amari Cooper (15355854) (LOCKED),DeSean Jackson (15355896) (LOCKED),Robert Woods (15355852) (LOCKED),Chris Herndon (15356226) (LOCKED),Kenyan Drake (15355616),Titans (15356391) (LOCKED),,RB,Bruce Anderson III (15355746) (LOCKED),Bruce Anderson III,15355746,RB/FLEX,4000,In Progress,IND,0
2222901982,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tom Brady (15355530) (LOCKED),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),Robby Anderson (15355892) (LOCKED),Parris Campbell (15355930) (LOCKED),Mike Evans (15355848) (LOCKED),Rob Gronkowski (15356206) (LOCKED),Kenyan Drake (15355616),Chiefs (15356392),,RB,Patrick Laird (15355728) (LOCKED),Patrick Laird,15355728,RB/FLEX,4000,In Progress,MIA,2.9
2222901983,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Carson Wentz (15355535) (LOCKED),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),DeSean Jackson (15355896) (LOCKED),Diontae Johnson (15355932) (LOCKED),Robert Woods (15355852) (LOCKED),Zach Ertz (15356184) (LOCKED),Ronald Jones II (15355636) (LOCKED),Vikings (15356394) (LOCKED),,RB,Malcolm Perry (15355730) (LOCKED),Malcolm Perry,15355730,RB/FLEX,4000,In Progress,MIA,0
2222901984,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Philip Rivers (15355537) (LOCKED),Derrick Henry (15355598) (LOCKED),Ronald Jones II (15355636) (LOCKED),Michael Gallup (15355882) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Adam Thielen (15355836) (LOCKED),Mo Alie-Cox (15356244) (LOCKED),Kenyan Drake (15355616),Ravens (15356390),,RB,Chandler Cox (15355732) (LOCKED),Chandler Cox,15355732,RB/FLEX,4000,In Progress,MIA,0
2222901985,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Lamar Jackson (15355524),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),Miles Boykin (15355952),Parris Campbell (15355930) (LOCKED),Randall Cobb (15355936),Mark Andrews (15356182),Kenyan Drake (15355616),Eagles (15356400) (LOCKED),,RB,T.J. Yeldon (15355734) (LOCKED),T.J. Yeldon,15355734,RB/FLEX,4000,In Progress,BUF,0
2222901986,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),Parris Campbell (15355930) (LOCKED),Tyreek Hill (15355832),Mike Williams (15355946),Hunter Henry (15356190),Miles Sanders (15355614) (LOCKED),Packers (15356393) (LOCKED),,RB,Taiwan Jones (15355736) (LOCKED),Taiwan Jones,15355736,RB/FLEX,4000,In Progress,BUF,0
2222901987,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Derrick Henry (15355598) (LOCKED),Nyheim Hines (15355628) (LOCKED),Michael Gallup (15355882) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Robert Woods (15355852) (LOCKED),Hayden Hurst (15356196) (LOCKED),Melvin Gordon III (15355634) (LOCKED),Titans (15356391) (LOCKED),,TE,Mike Gesicki (15356208) (LOCKED),Mike Gesicki,15356208,TE/FLEX,4000,In Progress,MIA,6
2222901988,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Matthew Stafford (15355533) (LOCKED),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),Davante Adams (15355828) (LOCKED),Quintez Cephus (15355974) (LOCKED),Diontae Johnson (15355932) (LOCKED),T.J. Hockenson (15356188) (LOCKED),Nyheim Hines (15355628) (LOCKED),Rams (15356398) (LOCKED),,QB,Chris Streveler (15355582),Chris Streveler,15355582,QB,4000,WAS@ARI 09/20/2020 04:05PM ET,ARI,0.3
2222901989,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),Braxton Berrios (15356168) (LOCKED),Amari Cooper (15355854) (LOCKED),Julio Jones (15355834) (LOCKED),Dalton Schultz (15356216) (LOCKED),Ronald Jones II (15355636) (LOCKED),Colts (15356403) (LOCKED),,RB,Bryce Love (15355722),Bryce Love,15355722,RB/FLEX,4000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
2222901990,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),Cooper Kupp (15355842) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Jalen Reagor (15355956) (LOCKED),Tyler Higbee (15356194) (LOCKED),Ronald Jones II (15355636) (LOCKED),Steelers (15356388) (LOCKED),,RB,Eno Benjamin (15355724),Eno Benjamin,15355724,RB/FLEX,4000,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
2222901991,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Todd Gurley II (15355612) (LOCKED),Derrick Henry (15355598) (LOCKED),Keenan Allen (15355878),Diontae Johnson (15355932) (LOCKED),Mike Williams (15355946),Travis Kelce (15356178),David Johnson (15355618),Titans (15356391) (LOCKED),,RB,D.J. Foster (15355726),D.J. Foster,15355726,RB/FLEX,4000,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
2222901992,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),Russell Gage (15355912) (LOCKED),Michael Gallup (15355882) (LOCKED),Diontae Johnson (15355932) (LOCKED),Dalton Schultz (15356216) (LOCKED),Miles Sanders (15355614) (LOCKED),Titans (15356391) (LOCKED),,QB,Easton Stick (15355581),Easton Stick,15355581,QB,4000,KC@LAC 09/20/2020 04:25PM ET,LAC,0
2222901993,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Derrick Henry (15355598) (LOCKED),Miles Sanders (15355614) (LOCKED),Amari Cooper (15355854) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Mike Williams (15355946),Hayden Hurst (15356196) (LOCKED),David Johnson (15355618),Bears (15356389) (LOCKED),,RB,Justin Jackson (15355712),Justin Jackson,15355712,RB/FLEX,4000,KC@LAC 09/20/2020 04:25PM ET,LAC,0.4
2222901994,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Aaron Rodgers (15355526) (LOCKED),Kenyan Drake (15355616),Nyheim Hines (15355628) (LOCKED),Davante Adams (15355828) (LOCKED),Diontae Johnson (15355932) (LOCKED),Allen Lazard (15355890) (LOCKED),T.J. Hockenson (15356188) (LOCKED),David Johnson (15355618),Cardinals (15356396),,RB,Gabe Nabers (15355714),Gabe Nabers,15355714,RB/FLEX,4000,KC@LAC 09/20/2020 04:25PM ET,LAC,0
2222901995,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Lamar Jackson (15355524),Kenyan Drake (15355616),Todd Gurley II (15355612) (LOCKED),Marquise Brown (15355862),Corey Davis (15355960) (LOCKED),Diontae Johnson (15355932) (LOCKED),Mark Andrews (15356182),David Johnson (15355618),Cardinals (15356396),,RB,Darrel Williams (15355716),Darrel Williams,15355716,RB/FLEX,4000,KC@LAC 09/20/2020 04:25PM ET,KC,5
2222901996,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Kirk Cousins (15355536) (LOCKED),Kenyan Drake (15355616),Todd Gurley II (15355612) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Diontae Johnson (15355932) (LOCKED),Adam Thielen (15355836) (LOCKED),Kyle Rudolph (15356222) (LOCKED),Clyde Edwards-Helaire (15355602),Steelers (15356388) (LOCKED),,RB,Darwin Thompson (15355718),Darwin Thompson,15355718,RB/FLEX,4000,KC@LAC 09/20/2020 04:25PM ET,KC,0
2222901997,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Philip Rivers (15355537) (LOCKED),Aaron Jones (15355604) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Michael Gallup (15355882) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Julio Jones (15355834) (LOCKED),Irv Smith Jr. (15356252) (LOCKED),Kenyan Drake (15355616),Steelers (15356388) (LOCKED),,RB,Anthony Sherman (15355720),Anthony Sherman,15355720,RB/FLEX,4000,KC@LAC 09/20/2020 04:25PM ET,KC,0.2
2222901998,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Kenyan Drake (15355616),Todd Gurley II (15355612) (LOCKED),Davante Adams (15355828) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Kalif Raymond (15356136) (LOCKED),Jonnu Smith (15356204) (LOCKED),Clyde Edwards-Helaire (15355602),Chiefs (15356392),,QB,Trace McSorley (15355580),Trace McSorley,15355580,QB,4000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
2222901999,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Philip Rivers (15355537) (LOCKED),Todd Gurley II (15355612) (LOCKED),Jonathan Taylor (15355620) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Adam Thielen (15355836) (LOCKED),Robert Woods (15355852) (LOCKED),Chris Herndon (15356226) (LOCKED),Kenyan Drake (15355616),Bears (15356389) (LOCKED),,RB,Gus Edwards (15355700),Gus Edwards,15355700,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,BAL,1.7
2222902000,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Patrick Mahomes (15355525),Todd Gurley II (15355612) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Diontae Johnson (15355932) (LOCKED),Sammy Watkins (15355910),Mike Williams (15355946),Travis Kelce (15356178),Kenyan Drake (15355616),49ers (15356386) (LOCKED),,RB,Justice Hill (15355702),Justice Hill,15355702,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
2222902001,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Matt Ryan (15355529) (LOCKED),Nyheim Hines (15355628) (LOCKED),Aaron Jones (15355604) (LOCKED),Diontae Johnson (15355932) (LOCKED),Julio Jones (15355834) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Hayden Hurst (15356196) (LOCKED),Kenyan Drake (15355616),Bills (15356387) (LOCKED),,RB,Patrick Ricard (15355704),Patrick Ricard,15355704,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0.8
2222902002,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Dalvin Cook (15355600) (LOCKED),Chris Thompson (15355774) (LOCKED),Davante Adams (15355828) (LOCKED),Corey Davis (15355960) (LOCKED),Julio Jones (15355834) (LOCKED),Jonnu Smith (15356204) (LOCKED),Kenyan Drake (15355616),Buccaneers (15356397) (LOCKED),,RB,Duke Johnson (15355706),Duke Johnson,15355706,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,HOU,1.4
2222902003,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Saquon Barkley (15355594) (LOCKED),Aaron Jones (15355604) (LOCKED),Keelan Cole (15355942) (LOCKED),Julio Jones (15355834) (LOCKED),Kalif Raymond (15356136) (LOCKED),Jonnu Smith (15356204) (LOCKED),Kenyan Drake (15355616),Steelers (15356388) (LOCKED),,RB,Buddy Howell (15355708),Buddy Howell,15355708,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
