Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1786163954,Straight Cash Free Contest Series presented by Straight Talk Wireless,82492998,$0,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,1. Column A lists all of your contest entries for this draftgroup
1786163955,AutoNation Free Football Challenge,82493011,$0,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,2. Your current lineup is listed next to each entry (blank for reservations)
1786092077,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1786092078,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1786092079,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,5. For faster processing only include entries you are changing in the file you upload
1786092080,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,
1786092081,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1786164031,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Chris Lacy (13932642),Chris Lacy,13932642,WR/FLEX,3000,TB@DET 12/15/2019 01:00PM ET,DET,0
1786164032,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Scotty Miller (13932710),Scotty Miller,13932710,WR/FLEX,3000,TB@DET 12/15/2019 01:00PM ET,TB,2.97
1786164033,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Ryan Nall (13932332),Ryan Nall,13932332,RB/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,CHI,0
1786164034,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Dexter Williams (13932348),Dexter Williams,13932348,RB/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,GB,0.07
1786164035,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Danny Vitale (13932350),Danny Vitale,13932350,RB/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,GB,1.31
1786164036,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Cordarrelle Patterson (13932612),Cordarrelle Patterson,13932612,WR/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,CHI,2.27
1786164037,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Javon Wims (13932614),Javon Wims,13932614,WR/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,CHI,2.44
1786164038,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Riley Ridley (13932616),Riley Ridley,13932616,WR/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,CHI,0.75
1786164039,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Jake Kumerow (13932644),Jake Kumerow,13932644,WR/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,GB,2.94
1786164040,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Ryan Grant (13932646),Ryan Grant,13932646,WR/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,GB,2.7
1786164041,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,Packers  (13932927),Packers ,13932927,DST,3000,CHI@GB 12/15/2019 01:00PM ET,GB,6.46
1786164042,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Devontae Booker (13932342),Devontae Booker,13932342,RB/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,DEN,0.55
1786164043,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Anthony Sherman (13932352),Anthony Sherman,13932352,RB/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,KC,0.39
1786164044,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Diontae Spencer (13932636),Diontae Spencer,13932636,WR/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,DEN,0.73
1786164045,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Fred Brown (13932638),Fred Brown,13932638,WR/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,DEN,0.41
1786164046,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Juwann Winfree (13932640),Juwann Winfree,13932640,WR/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,DEN,0
1786164047,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Byron Pringle (13932650),Byron Pringle,13932650,WR/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,KC,2.92
1786164048,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Zach Zenner (13932358),Zach Zenner,13932358,RB/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,MIA,0.74
1786164049,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Chandler Cox (13932360),Chandler Cox,13932360,RB/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,MIA,0
1786164050,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,De'Lance Turner (13932362),De'Lance Turner,13932362,RB/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,MIA,0
1786164051,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Javorius Allen (13932374),Javorius Allen,13932374,RB/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,0.06
1786164052,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Elijhaa Penny (13932376),Elijhaa Penny,13932376,RB/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,0.54
1786164053,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Mack Hollins (13932664),Mack Hollins,13932664,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,MIA,1.73
1786164054,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Trevor Davis (13932666),Trevor Davis,13932666,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,MIA,2.76
1786164055,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Cody Latimer (13932674),Cody Latimer,13932674,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,3.69
1786164056,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Cody Core (13932676),Cody Core,13932676,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,0.45
1786164057,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Da'Mari Scott (13932678),Da'Mari Scott,13932678,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,1.05
1786164058,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Russell Shepard (13932680),Russell Shepard,13932680,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,1.83
1786164059,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Taiwan Jones (13932326),Taiwan Jones,13932326,RB/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,0
1786164060,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Buddy Howell (13932328),Buddy Howell,13932328,RB/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,0.04
1786164061,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Cullen Gillaspia (13932330),Cullen Gillaspia,13932330,RB/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,0
1786164062,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,DeAndre Carter (13932608),DeAndre Carter,13932608,WR/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,0.56
1786164063,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Steven Mitchell Jr. (13932610),Steven Mitchell Jr.,13932610,WR/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,0
1786164064,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Cody Hollister (13932648),Cody Hollister,13932648,WR/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,TEN,1.1
1786164065,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Jordan Akins (13932778),Jordan Akins,13932778,TE/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,5.9
1786164066,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Jay Ajayi (13932378),Jay Ajayi,13932378,RB/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,PHI,1
1786164067,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Boston Scott (13932380),Boston Scott,13932380,RB/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,PHI,5.09
1786164068,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Wendell Smallwood (13932398),Wendell Smallwood,13932398,RB/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,WAS,1.92
1786164069,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Michael Burton (13932400),Michael Burton,13932400,RB/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,WAS,0
1786164070,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Greg Ward (13932682),Greg Ward,13932682,WR/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,PHI,4.72
1786164071,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,DeSean Jackson (13932684),DeSean Jackson,13932684,WR/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,PHI,13.3
1786164072,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Cam Sims (13932712),Cam Sims,13932712,WR/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,WAS,0
1786164073,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Dontrell Hilliard (13932336),Dontrell Hilliard,13932336,RB/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,3.06
1786164074,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,D'Ernest Johnson (13932338),D'Ernest Johnson,13932338,RB/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,1.17
1786164075,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Rashard Higgins (13932620),Rashard Higgins,13932620,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,1.94
1786164076,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,KhaDarel Hodge (13932622),KhaDarel Hodge,13932622,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,0.55
1786164077,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Damion Ratley (13932624),Damion Ratley,13932624,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,1.83
1786164078,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Taywan Taylor (13932626),Taywan Taylor,13932626,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,0
1786164079,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,KeeSean Johnson (13932686),KeeSean Johnson,13932686,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,ARI,4.7
1786164080,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Pharoh Cooper (13932688),Pharoh Cooper,13932688,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,ARI,4.6
1786164081,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Trent Sherfield (13932690),Trent Sherfield,13932690,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,ARI,0.92
1786164082,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Damiere Byrd (13932692),Damiere Byrd,13932692,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,ARI,4.6
1786164083,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Isaiah Crowell (13932354),Isaiah Crowell,13932354,RB/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,OAK,0
1786164084,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Alec Ingold (13932356),Alec Ingold,13932356,RB/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,OAK,0.99
1786164085,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Devine Ozigbo (13932406),Devine Ozigbo,13932406,RB/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,JAX,0
1786164086,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Roc Thomas (13932408),Roc Thomas,13932408,RB/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,JAX,0
1786164087,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Keelan Doss (13932652),Keelan Doss,13932652,WR/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,OAK,3.09
