Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1679230073,JAMESON $20K NFL FREE Contest Series ,78775214,$0,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,1. Column A lists all of your contest entries for this draftgroup
1679230245,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,2. Your current lineup is listed next to each entry (blank for reservations)
1679230246,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1679230247,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1679230248,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,5. For faster processing only include entries you are changing in the file you upload
1679230249,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,
1679230250,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1679230162,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Damion Willis (13606068),Damion Willis,13606068,WR/FLEX,3000,CIN@LAR 10/27/2019 01:00PM ET,CIN,2.46
1679230163,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Josh Reynolds (13606100),Josh Reynolds,13606100,WR/FLEX,3000,CIN@LAR 10/27/2019 01:00PM ET,LAR,0.77
1679230164,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,JoJo Natson (13606102),JoJo Natson,13606102,WR/FLEX,3000,CIN@LAR 10/27/2019 01:00PM ET,LAR,0
1679230165,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Mike Thomas (13606104),Mike Thomas,13606104,WR/FLEX,3000,CIN@LAR 10/27/2019 01:00PM ET,LAR,0
1679230166,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Dwayne Washington (13605836),Dwayne Washington,13605836,RB/FLEX,3000,ARI@NO 10/27/2019 01:00PM ET,NO,0.23
1679230167,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Zach Zenner (13605838),Zach Zenner,13605838,RB/FLEX,3000,ARI@NO 10/27/2019 01:00PM ET,ARI,1.7
1679230168,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Zach Line (13605840),Zach Line,13605840,RB/FLEX,3000,ARI@NO 10/27/2019 01:00PM ET,NO,0.54
1679230169,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,D.J. Foster (13605854),D.J. Foster,13605854,RB/FLEX,3000,ARI@NO 10/27/2019 01:00PM ET,ARI,0
1679230170,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Austin Carr (13606110),Austin Carr,13606110,WR/FLEX,3000,ARI@NO 10/27/2019 01:00PM ET,NO,0
1679230171,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Lil'Jordan Humphrey (13606112),Lil'Jordan Humphrey,13606112,WR/FLEX,3000,ARI@NO 10/27/2019 01:00PM ET,NO,0
1679230172,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Deonte Harris (13606114),Deonte Harris,13606114,WR/FLEX,3000,ARI@NO 10/27/2019 01:00PM ET,NO,0.9
1679230173,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Trent Sherfield (13606132),Trent Sherfield,13606132,WR/FLEX,3000,ARI@NO 10/27/2019 01:00PM ET,ARI,1.71
1679230174,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Andy Isabella (13606134),Andy Isabella,13606134,WR/FLEX,3000,ARI@NO 10/27/2019 01:00PM ET,ARI,0.73
1679230175,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Rod Smith (13605818),Rod Smith,13605818,RB/FLEX,3000,TB@TEN 10/27/2019 01:00PM ET,TEN,0
1679230176,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Dalyn Dawkins (13605820),Dalyn Dawkins,13605820,RB/FLEX,3000,TB@TEN 10/27/2019 01:00PM ET,TEN,0.2
1679230177,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,T.J. Logan (13605866),T.J. Logan,13605866,RB/FLEX,3000,TB@TEN 10/27/2019 01:00PM ET,TB,0
1679230178,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Darius Jennings (13606084),Darius Jennings,13606084,WR/FLEX,3000,TB@TEN 10/27/2019 01:00PM ET,TEN,0.53
1679230179,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Scotty Miller (13606152),Scotty Miller,13606152,WR/FLEX,3000,TB@TEN 10/27/2019 01:00PM ET,TB,2.18
1679230180,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Justin Watson (13606154),Justin Watson,13606154,WR/FLEX,3000,TB@TEN 10/27/2019 01:00PM ET,TB,0.38
1679230181,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Amara Darboh (13606156),Amara Darboh,13606156,WR/FLEX,3000,TB@TEN 10/27/2019 01:00PM ET,TB,0
1679230182,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Kyle Juszczyk (13605860),Kyle Juszczyk,13605860,RB/FLEX,3000,CAR@SF 10/27/2019 04:05PM ET,SF,3.55
1679230183,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Alex Armah (13605868),Alex Armah,13605868,RB/FLEX,3000,CAR@SF 10/27/2019 04:05PM ET,CAR,1.58
1679230184,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Richie James Jr. (13606142),Richie James Jr.,13606142,WR/FLEX,3000,CAR@SF 10/27/2019 04:05PM ET,SF,3.47
1679230185,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Jordan Matthews (13606144),Jordan Matthews,13606144,WR/FLEX,3000,CAR@SF 10/27/2019 04:05PM ET,SF,0
1679230186,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Jarius Wright (13606158),Jarius Wright,13606158,WR/FLEX,3000,CAR@SF 10/27/2019 04:05PM ET,CAR,4.3
1679230187,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Brandon Zylstra (13606160),Brandon Zylstra,13606160,WR/FLEX,3000,CAR@SF 10/27/2019 04:05PM ET,CAR,0
1679230188,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Greg Dortch (13606162),Greg Dortch,13606162,WR/FLEX,3000,CAR@SF 10/27/2019 04:05PM ET,CAR,0
1679230189,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Devontae Booker (13605812),Devontae Booker,13605812,RB/FLEX,3000,DEN@IND 10/27/2019 01:00PM ET,DEN,0
1679230190,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Andy Janovich (13605814),Andy Janovich,13605814,RB/FLEX,3000,DEN@IND 10/27/2019 01:00PM ET,DEN,1.25
1679230191,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Jonathan Williams (13605822),Jonathan Williams,13605822,RB/FLEX,3000,DEN@IND 10/27/2019 01:00PM ET,IND,0
1679230192,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Diontae Spencer (13606076),Diontae Spencer,13606076,WR/FLEX,3000,DEN@IND 10/27/2019 01:00PM ET,DEN,0.6
1679230193,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Fred Brown (13606078),Fred Brown,13606078,WR/FLEX,3000,DEN@IND 10/27/2019 01:00PM ET,DEN,0.38
1679230194,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Juwann Winfree (13606080),Juwann Winfree,13606080,WR/FLEX,3000,DEN@IND 10/27/2019 01:00PM ET,DEN,0
1679230195,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Deon Cain (13606086),Deon Cain,13606086,WR/FLEX,3000,DEN@IND 10/27/2019 01:00PM ET,IND,1.53
1679230196,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Parris Campbell (13606088),Parris Campbell,13606088,WR/FLEX,3000,DEN@IND 10/27/2019 01:00PM ET,IND,5.48
1679230197,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Ashton Dulin (13606090),Ashton Dulin,13606090,WR/FLEX,3000,DEN@IND 10/27/2019 01:00PM ET,IND,0
1679230198,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Devin Funchess (13606092),Devin Funchess,13606092,WR/FLEX,3000,DEN@IND 10/27/2019 01:00PM ET,IND,6.2
1679230199,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Jack Doyle (13606204),Jack Doyle,13606204,TE/FLEX,3000,DEN@IND 10/27/2019 01:00PM ET,IND,6.32
1679230200,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,D'Ernest Johnson (13605808),D'Ernest Johnson,13605808,RB/FLEX,3000,CLE@NE 10/27/2019 04:25PM ET,CLE,2.53
1679230201,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Kareem Hunt (13605810),Kareem Hunt,13605810,RB/FLEX,3000,CLE@NE 10/27/2019 04:25PM ET,CLE,0
1679230202,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Damien Harris (13605832),Damien Harris,13605832,RB/FLEX,3000,CLE@NE 10/27/2019 04:25PM ET,NE,0.6
1679230203,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,James Develin (13605834),James Develin,13605834,RB/FLEX,3000,CLE@NE 10/27/2019 04:25PM ET,NE,0.15
1679230204,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Damion Ratley (13606070),Damion Ratley,13606070,WR/FLEX,3000,CLE@NE 10/27/2019 04:25PM ET,CLE,3.66
1679230205,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Taywan Taylor (13606072),Taywan Taylor,13606072,WR/FLEX,3000,CLE@NE 10/27/2019 04:25PM ET,CLE,0
1679230206,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,KhaDarel Hodge (13606074),KhaDarel Hodge,13606074,WR/FLEX,3000,CLE@NE 10/27/2019 04:25PM ET,CLE,0
1679230207,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Matthew Slater (13606106),Matthew Slater,13606106,WR/FLEX,3000,CLE@NE 10/27/2019 04:25PM ET,NE,0
1679230208,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,N'Keal Harry (13606108),N'Keal Harry,13606108,WR/FLEX,3000,CLE@NE 10/27/2019 04:25PM ET,NE,0
1679230209,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,David Njoku (13606200),David Njoku,13606200,TE/FLEX,3000,CLE@NE 10/27/2019 04:25PM ET,CLE,6.85
1679230210,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Ben Watson (13606206),Ben Watson,13606206,TE/FLEX,3000,CLE@NE 10/27/2019 04:25PM ET,NE,4.8
1679230211,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Luke Willson (13606208),Luke Willson,13606208,TE/FLEX,2900,SEA@ATL 10/27/2019 01:00PM ET,SEA,2.55
1679230212,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Jacob Hollister (13606220),Jacob Hollister,13606220,TE/FLEX,2900,SEA@ATL 10/27/2019 01:00PM ET,SEA,2.5
1679230213,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Dawson Knox (13606210),Dawson Knox,13606210,TE/FLEX,2900,PHI@BUF 10/27/2019 01:00PM ET,BUF,6.12
1679230214,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,DST,Jaguars  (13606351),Jaguars ,13606351,DST,2900,NYJ@JAX 10/27/2019 01:00PM ET,JAX,7
1679230215,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Tyler Higbee (13606214),Tyler Higbee,13606214,TE/FLEX,2900,CIN@LAR 10/27/2019 01:00PM ET,LAR,6.53
1679230216,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Noah Fant (13606212),Noah Fant,13606212,TE/FLEX,2900,DEN@IND 10/27/2019 01:00PM ET,DEN,5.06
1679230217,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,DST,Colts  (13606352),Colts ,13606352,DST,2900,DEN@IND 10/27/2019 01:00PM ET,IND,6
1679230218,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Matt LaCosse (13606216),Matt LaCosse,13606216,TE/FLEX,2900,CLE@NE 10/27/2019 04:25PM ET,NE,2.12
1679230219,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Ryan Izzo (13606218),Ryan Izzo,13606218,TE/FLEX,2900,CLE@NE 10/27/2019 04:25PM ET,NE,3.9
1679230220,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,DST,Seahawks  (13606353),Seahawks ,13606353,DST,2800,SEA@ATL 10/27/2019 01:00PM ET,SEA,6.71
1679230221,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Dallas Goedert (13606230),Dallas Goedert,13606230,TE/FLEX,2800,PHI@BUF 10/27/2019 01:00PM ET,PHI,6.83
1679230222,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Rhett Ellison (13606228),Rhett Ellison,13606228,TE/FLEX,2800,NYG@DET 10/27/2019 01:00PM ET,NYG,4.13
