Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2440113400,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,1. Column A lists all of your contest entries for this draftgroup
2440113401,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,2. Your current lineup is listed next to each entry (blank for reservations)
2440113402,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2440113403,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2440113404,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,5. For faster processing only include entries you are changing in the file you upload
2440113405,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,
2440113406,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2440121700,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Devin Duvernay (16006546),Devin Duvernay,16006546,WR/FLEX,3000,NYG@BAL 12/27/2020 01:00PM ET,BAL,3.78
2440121701,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,James Proche (16006548),James Proche,16006548,WR/FLEX,3000,NYG@BAL 12/27/2020 01:00PM ET,BAL,0.18
2440121702,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Chris Moore (16006550),Chris Moore,16006550,WR/FLEX,3000,NYG@BAL 12/27/2020 01:00PM ET,BAL,0
2440121703,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Antoine Wesley (16006552),Antoine Wesley,16006552,WR/FLEX,3000,NYG@BAL 12/27/2020 01:00PM ET,BAL,0
2440121704,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,DeAndrew White (16006554),DeAndrew White,16006554,WR/FLEX,3000,NYG@BAL 12/27/2020 01:00PM ET,BAL,0
2440121705,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Austin Mack (16006556),Austin Mack,16006556,WR/FLEX,3000,NYG@BAL 12/27/2020 01:00PM ET,NYG,4.73
2440121706,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,C.J. Board (16006558),C.J. Board,16006558,WR/FLEX,3000,NYG@BAL 12/27/2020 01:00PM ET,NYG,1.88
2440121707,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Dante Pettis (16006560),Dante Pettis,16006560,WR/FLEX,3000,NYG@BAL 12/27/2020 01:00PM ET,NYG,-0.25
2440121708,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,David Sills (16006562),David Sills,16006562,WR/FLEX,3000,NYG@BAL 12/27/2020 01:00PM ET,NYG,0
2440121709,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Cody Core (16006564),Cody Core,16006564,WR/FLEX,3000,NYG@BAL 12/27/2020 01:00PM ET,NYG,0
,,,,,,,,,,,,,,WR,Alex Erickson (16006526),Alex Erickson,16006526,WR/FLEX,3000,CIN@HOU 12/27/2020 01:00PM ET,CIN,0.56
,,,,,,,,,,,,,,WR,Mike Thomas (16006528),Mike Thomas,16006528,WR/FLEX,3000,CIN@HOU 12/27/2020 01:00PM ET,CIN,3.13
,,,,,,,,,,,,,,WR,Stanley Morgan (16006530),Stanley Morgan,16006530,WR/FLEX,3000,CIN@HOU 12/27/2020 01:00PM ET,CIN,0
,,,,,,,,,,,,,,WR,Auden Tate (16006532),Auden Tate,16006532,WR/FLEX,3000,CIN@HOU 12/27/2020 01:00PM ET,CIN,3.62
,,,,,,,,,,,,,,WR,John Ross III (16006534),John Ross III,16006534,WR/FLEX,3000,CIN@HOU 12/27/2020 01:00PM ET,CIN,1.85
,,,,,,,,,,,,,,WR,Steven Mitchell Jr. (16006536),Steven Mitchell Jr.,16006536,WR/FLEX,3000,CIN@HOU 12/27/2020 01:00PM ET,HOU,3.4
,,,,,,,,,,,,,,WR,Isaiah Coulter (16006538),Isaiah Coulter,16006538,WR/FLEX,3000,CIN@HOU 12/27/2020 01:00PM ET,HOU,0
,,,,,,,,,,,,,,WR,Will Fuller V (16006540),Will Fuller V,16006540,WR/FLEX,3000,CIN@HOU 12/27/2020 01:00PM ET,HOU,18.54
,,,,,,,,,,,,,,WR,Randall Cobb (16006542),Randall Cobb,16006542,WR/FLEX,3000,CIN@HOU 12/27/2020 01:00PM ET,HOU,10.01
,,,,,,,,,,,,,,WR,Collin Johnson (16006480),Collin Johnson,16006480,WR/FLEX,3000,CHI@JAX 12/27/2020 01:00PM ET,JAX,5.38
,,,,,,,,,,,,,,WR,Chris Conley (16006512),Chris Conley,16006512,WR/FLEX,3000,CHI@JAX 12/27/2020 01:00PM ET,JAX,6.39
,,,,,,,,,,,,,,WR,Dede Westbrook (16006514),Dede Westbrook,16006514,WR/FLEX,3000,CHI@JAX 12/27/2020 01:00PM ET,JAX,0.2
,,,,,,,,,,,,,,WR,Cordarrelle Patterson (16006516),Cordarrelle Patterson,16006516,WR/FLEX,3000,CHI@JAX 12/27/2020 01:00PM ET,CHI,4.83
,,,,,,,,,,,,,,WR,Javon Wims (16006518),Javon Wims,16006518,WR/FLEX,3000,CHI@JAX 12/27/2020 01:00PM ET,CHI,1.7
,,,,,,,,,,,,,,WR,Riley Ridley (16006520),Riley Ridley,16006520,WR/FLEX,3000,CHI@JAX 12/27/2020 01:00PM ET,CHI,3.95
,,,,,,,,,,,,,,WR,DeAndre Carter (16006522),DeAndre Carter,16006522,WR/FLEX,3000,CHI@JAX 12/27/2020 01:00PM ET,CHI,0.07
,,,,,,,,,,,,,,WR,Dwayne Harris (16006524),Dwayne Harris,16006524,WR/FLEX,3000,CHI@JAX 12/27/2020 01:00PM ET,CHI,-0.33
,,,,,,,,,,,,,,TE,Cole Kmet (16006668),Cole Kmet,16006668,TE/FLEX,3000,CHI@JAX 12/27/2020 01:00PM ET,CHI,3.8
,,,,,,,,,,,,,,TE,Tyler Eifert (16006670),Tyler Eifert,16006670,TE/FLEX,3000,CHI@JAX 12/27/2020 01:00PM ET,JAX,5.94
,,,,,,,,,,,,,,WR,Freddie Swain (16006498),Freddie Swain,16006498,WR/FLEX,3000,LAR@SEA 12/27/2020 04:25PM ET,SEA,3.72
,,,,,,,,,,,,,,WR,Penny Hart (16006500),Penny Hart,16006500,WR/FLEX,3000,LAR@SEA 12/27/2020 04:25PM ET,SEA,0.53
,,,,,,,,,,,,,,WR,Josh Gordon (16006502),Josh Gordon,16006502,WR/FLEX,3000,LAR@SEA 12/27/2020 04:25PM ET,SEA,0
,,,,,,,,,,,,,,WR,Phillip Dorsett II (16006504),Phillip Dorsett II,16006504,WR/FLEX,3000,LAR@SEA 12/27/2020 04:25PM ET,SEA,0
,,,,,,,,,,,,,,WR,Van Jefferson Jr. (16006506),Van Jefferson Jr.,16006506,WR/FLEX,3000,LAR@SEA 12/27/2020 04:25PM ET,LAR,3.16
,,,,,,,,,,,,,,WR,Nsimba Webster (16006508),Nsimba Webster,16006508,WR/FLEX,3000,LAR@SEA 12/27/2020 04:25PM ET,LAR,-0.07
,,,,,,,,,,,,,,WR,Trishton Jackson (16006510),Trishton Jackson,16006510,WR/FLEX,3000,LAR@SEA 12/27/2020 04:25PM ET,LAR,0
,,,,,,,,,,,,,,WR,Quez Watkins (16006484),Quez Watkins,16006484,WR/FLEX,3000,PHI@DAL 12/27/2020 04:25PM ET,PHI,4.77
,,,,,,,,,,,,,,WR,John Hightower (16006486),John Hightower,16006486,WR/FLEX,3000,PHI@DAL 12/27/2020 04:25PM ET,PHI,3.19
,,,,,,,,,,,,,,WR,JJ Arcega-Whiteside (16006488),JJ Arcega-Whiteside,16006488,WR/FLEX,3000,PHI@DAL 12/27/2020 04:25PM ET,PHI,2.9
,,,,,,,,,,,,,,WR,DeSean Jackson (16006490),DeSean Jackson,16006490,WR/FLEX,3000,PHI@DAL 12/27/2020 04:25PM ET,PHI,7.42
,,,,,,,,,,,,,,WR,Noah Brown (16006492),Noah Brown,16006492,WR/FLEX,3000,PHI@DAL 12/27/2020 04:25PM ET,DAL,2.98
,,,,,,,,,,,,,,WR,Cedrick Wilson (16006494),Cedrick Wilson,16006494,WR/FLEX,3000,PHI@DAL 12/27/2020 04:25PM ET,DAL,4.44
,,,,,,,,,,,,,,WR,Malik Turner (16006496),Malik Turner,16006496,WR/FLEX,3000,PHI@DAL 12/27/2020 04:25PM ET,DAL,0
,,,,,,,,,,,,,,TE,Drew Sample (16006674),Drew Sample,16006674,TE/FLEX,2900,CIN@HOU 12/27/2020 01:00PM ET,CIN,4.9
,,,,,,,,,,,,,,TE,Jacob Hollister (16006672),Jacob Hollister,16006672,TE/FLEX,2900,LAR@SEA 12/27/2020 04:25PM ET,SEA,4.55
,,,,,,,,,,,,,,DST,Eagles  (16006821),Eagles ,16006821,DST,2900,PHI@DAL 12/27/2020 04:25PM ET,PHI,6.79
,,,,,,,,,,,,,,TE,Jack Doyle (16006676),Jack Doyle,16006676,TE/FLEX,2800,IND@PIT 12/27/2020 01:00PM ET,IND,4.67
,,,,,,,,,,,,,,DST,Texans  (16006822),Texans ,16006822,DST,2800,CIN@HOU 12/27/2020 01:00PM ET,HOU,3.71
,,,,,,,,,,,,,,TE,Gerald Everett (16006678),Gerald Everett,16006678,TE/FLEX,2800,LAR@SEA 12/27/2020 04:25PM ET,LAR,6.62
,,,,,,,,,,,,,,DST,Panthers  (16006823),Panthers ,16006823,DST,2700,CAR@WAS 12/27/2020 04:05PM ET,CAR,5.5
,,,,,,,,,,,,,,TE,Trey Burton (16006680),Trey Burton,16006680,TE/FLEX,2700,IND@PIT 12/27/2020 01:00PM ET,IND,7.14
,,,,,,,,,,,,,,DST,Seahawks  (16006824),Seahawks ,16006824,DST,2600,LAR@SEA 12/27/2020 04:25PM ET,SEA,6.5
,,,,,,,,,,,,,,TE,Ian Thomas (16006798),Ian Thomas,16006798,TE/FLEX,2500,CAR@WAS 12/27/2020 04:05PM ET,CAR,3.3
,,,,,,,,,,,,,,TE,Chris Manhertz (16006800),Chris Manhertz,16006800,TE/FLEX,2500,CAR@WAS 12/27/2020 04:05PM ET,CAR,1.6
,,,,,,,,,,,,,,TE,Colin Thompson (16006802),Colin Thompson,16006802,TE/FLEX,2500,CAR@WAS 12/27/2020 04:05PM ET,CAR,3.85
,,,,,,,,,,,,,,TE,Jeremy Sprinkle (16006804),Jeremy Sprinkle,16006804,TE/FLEX,2500,CAR@WAS 12/27/2020 04:05PM ET,WAS,0.27
,,,,,,,,,,,,,,TE,Marcus Baugh (16006806),Marcus Baugh,16006806,TE/FLEX,2500,CAR@WAS 12/27/2020 04:05PM ET,WAS,1.2
,,,,,,,,,,,,,,TE,Temarrick Hemingway (16006808),Temarrick Hemingway,16006808,TE/FLEX,2500,CAR@WAS 12/27/2020 04:05PM ET,WAS,0.67
,,,,,,,,,,,,,,TE,Thaddeus Moss (16006810),Thaddeus Moss,16006810,TE/FLEX,2500,CAR@WAS 12/27/2020 04:05PM ET,WAS,0
,,,,,,,,,,,,,,TE,Kevin Rader (16006790),Kevin Rader,16006790,TE/FLEX,2500,IND@PIT 12/27/2020 01:00PM ET,PIT,0
,,,,,,,,,,,,,,TE,Zach Gentry (16006792),Zach Gentry,16006792,TE/FLEX,2500,IND@PIT 12/27/2020 01:00PM ET,PIT,0
,,,,,,,,,,,,,,TE,Mo Alie-Cox (16006794),Mo Alie-Cox,16006794,TE/FLEX,2500,IND@PIT 12/27/2020 01:00PM ET,IND,6.26
,,,,,,,,,,,,,,TE,Noah Togiai (16006796),Noah Togiai,16006796,TE/FLEX,2500,IND@PIT 12/27/2020 01:00PM ET,IND,0
,,,,,,,,,,,,,,TE,Nick Keizer (16006778),Nick Keizer,16006778,TE/FLEX,2500,ATL@KC 12/27/2020 01:00PM ET,KC,1.03
,,,,,,,,,,,,,,TE,Deon Yelder (16006780),Deon Yelder,16006780,TE/FLEX,2500,ATL@KC 12/27/2020 01:00PM ET,KC,1.45
,,,,,,,,,,,,,,TE,Ricky Seals-Jones (16006782),Ricky Seals-Jones,16006782,TE/FLEX,2500,ATL@KC 12/27/2020 01:00PM ET,KC,0
,,,,,,,,,,,,,,TE,James Winchester (16006784),James Winchester,16006784,TE/FLEX,2500,ATL@KC 12/27/2020 01:00PM ET,KC,0
,,,,,,,,,,,,,,TE,Jaeden Graham (16006786),Jaeden Graham,16006786,TE/FLEX,2500,ATL@KC 12/27/2020 01:00PM ET,ATL,0.69
,,,,,,,,,,,,,,TE,Luke Stocker (16006788),Luke Stocker,16006788,TE/FLEX,2500,ATL@KC 12/27/2020 01:00PM ET,ATL,0.91
,,,,,,,,,,,,,,TE,Donald Parham Jr. (16006760),Donald Parham Jr.,16006760,TE/FLEX,2500,DEN@LAC 12/27/2020 04:05PM ET,LAC,2.72
,,,,,,,,,,,,,,TE,Stephen Anderson (16006762),Stephen Anderson,16006762,TE/FLEX,2500,DEN@LAC 12/27/2020 04:05PM ET,LAC,0.32
,,,,,,,,,,,,,,TE,Virgil Green (16006764),Virgil Green,16006764,TE/FLEX,2500,DEN@LAC 12/27/2020 04:05PM ET,LAC,2.33
,,,,,,,,,,,,,,TE,Nick Vannett (16006766),Nick Vannett,16006766,TE/FLEX,2500,DEN@LAC 12/27/2020 04:05PM ET,DEN,2.68
,,,,,,,,,,,,,,TE,Troy Fumagalli (16006768),Troy Fumagalli,16006768,TE/FLEX,2500,DEN@LAC 12/27/2020 04:05PM ET,DEN,2.5
,,,,,,,,,,,,,,TE,Albert Okwuegbunam (16006770),Albert Okwuegbunam,16006770,TE/FLEX,2500,DEN@LAC 12/27/2020 04:05PM ET,DEN,7.28
,,,,,,,,,,,,,,TE,Jake Butt (16006772),Jake Butt,16006772,TE/FLEX,2500,DEN@LAC 12/27/2020 04:05PM ET,DEN,0.62
,,,,,,,,,,,,,,TE,Austin Fort (16006774),Austin Fort,16006774,TE/FLEX,2500,DEN@LAC 12/27/2020 04:05PM ET,DEN,0
,,,,,,,,,,,,,,TE,Andrew Beck (16006776),Andrew Beck,16006776,TE/FLEX,2500,DEN@LAC 12/27/2020 04:05PM ET,DEN,0
,,,,,,,,,,,,,,TE,Chris Herndon (16006744),Chris Herndon,16006744,TE/FLEX,2500,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,3.91
,,,,,,,,,,,,,,TE,Ryan Griffin (16006746),Ryan Griffin,16006746,TE/FLEX,2500,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,1.96
,,,,,,,,,,,,,,TE,Trevon Wesco (16006748),Trevon Wesco,16006748,TE/FLEX,2500,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,0.5
,,,,,,,,,,,,,,TE,Daniel Brown (16006750),Daniel Brown,16006750,TE/FLEX,2500,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,0
,,,,,,,,,,,,,,TE,Ross Travis (16006752),Ross Travis,16006752,TE/FLEX,2500,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,0
,,,,,,,,,,,,,,TE,Harrison Bryant (16006754),Harrison Bryant,16006754,TE/FLEX,2500,CLE@NYJ 12/27/2020 01:00PM ET,CLE,4.76
,,,,,,,,,,,,,,TE,David Njoku (16006756),David Njoku,16006756,TE/FLEX,2500,CLE@NYJ 12/27/2020 01:00PM ET,CLE,4.71
,,,,,,,,,,,,,,TE,Stephen Carlson (16006758),Stephen Carlson,16006758,TE/FLEX,2500,CLE@NYJ 12/27/2020 01:00PM ET,CLE,0.68
,,,,,,,,,,,,,,TE,Eric Tomlinson (16006736),Eric Tomlinson,16006736,TE/FLEX,2500,NYG@BAL 12/27/2020 01:00PM ET,BAL,0
,,,,,,,,,,,,,,TE,Nick Boyle (16006738),Nick Boyle,16006738,TE/FLEX,2500,NYG@BAL 12/27/2020 01:00PM ET,BAL,4.14
,,,,,,,,,,,,,,TE,Kaden Smith (16006740),Kaden Smith,16006740,TE/FLEX,2500,NYG@BAL 12/27/2020 01:00PM ET,NYG,2.05
,,,,,,,,,,,,,,TE,Levine Toilolo (16006742),Levine Toilolo,16006742,TE/FLEX,2500,NYG@BAL 12/27/2020 01:00PM ET,NYG,1.09
,,,,,,,,,,,,,,DST,Giants  (16006825),Giants ,16006825,DST,2500,NYG@BAL 12/27/2020 01:00PM ET,NYG,6.57
,,,,,,,,,,,,,,TE,Cethan Carter (16006722),Cethan Carter,16006722,TE/FLEX,2500,CIN@HOU 12/27/2020 01:00PM ET,CIN,0.66
,,,,,,,,,,,,,,TE,Mason Schreck (16006724),Mason Schreck,16006724,TE/FLEX,2500,CIN@HOU 12/27/2020 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,C.J. Uzomah (16006726),C.J. Uzomah,16006726,TE/FLEX,2500,CIN@HOU 12/27/2020 01:00PM ET,CIN,11.35
,,,,,,,,,,,,,,TE,Clark Harris (16006728),Clark Harris,16006728,TE/FLEX,2500,CIN@HOU 12/27/2020 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,Pharaoh Brown (16006730),Pharaoh Brown,16006730,TE/FLEX,2500,CIN@HOU 12/27/2020 01:00PM ET,HOU,2.82
,,,,,,,,,,,,,,TE,Darren Fells (16006732),Darren Fells,16006732,TE/FLEX,2500,CIN@HOU 12/27/2020 01:00PM ET,HOU,6.09
,,,,,,,,,,,,,,TE,Kahale Warring (16006734),Kahale Warring,16006734,TE/FLEX,2500,CIN@HOU 12/27/2020 01:00PM ET,HOU,1.73
,,,,,,,,,,,,,,TE,James O'Shaughnessy (16006704),James O'Shaughnessy,16006704,TE/FLEX,2500,CHI@JAX 12/27/2020 01:00PM ET,JAX,3.72
,,,,,,,,,,,,,,TE,Eric Saubert (16006706),Eric Saubert,16006706,TE/FLEX,2500,CHI@JAX 12/27/2020 01:00PM ET,JAX,0.68
,,,,,,,,,,,,,,TE,Tyler Davis (16006708),Tyler Davis,16006708,TE/FLEX,2500,CHI@JAX 12/27/2020 01:00PM ET,JAX,0
,,,,,,,,,,,,,,TE,Ben Ellefson (16006710),Ben Ellefson,16006710,TE/FLEX,2500,CHI@JAX 12/27/2020 01:00PM ET,JAX,1.33
,,,,,,,,,,,,,,TE,Josh Oliver (16006712),Josh Oliver,16006712,TE/FLEX,2500,CHI@JAX 12/27/2020 01:00PM ET,JAX,0
,,,,,,,,,,,,,,TE,Demetrius Harris (16006714),Demetrius Harris,16006714,TE/FLEX,2500,CHI@JAX 12/27/2020 01:00PM ET,CHI,1.15
,,,,,,,,,,,,,,TE,J.P. Holtz (16006716),J.P. Holtz,16006716,TE/FLEX,2500,CHI@JAX 12/27/2020 01:00PM ET,CHI,0
,,,,,,,,,,,,,,TE,Darion Clark (16006718),Darion Clark,16006718,TE/FLEX,2500,CHI@JAX 12/27/2020 01:00PM ET,CHI,0
,,,,,,,,,,,,,,TE,Patrick Scales (16006720),Patrick Scales,16006720,TE/FLEX,2500,CHI@JAX 12/27/2020 01:00PM ET,CHI,0
,,,,,,,,,,,,,,TE,Will Dissly (16006692),Will Dissly,16006692,TE/FLEX,2500,LAR@SEA 12/27/2020 04:25PM ET,SEA,4.11
,,,,,,,,,,,,,,TE,Colby Parkinson (16006694),Colby Parkinson,16006694,TE/FLEX,2500,LAR@SEA 12/27/2020 04:25PM ET,SEA,3.6
,,,,,,,,,,,,,,TE,Greg Olsen (16006696),Greg Olsen,16006696,TE/FLEX,2500,LAR@SEA 12/27/2020 04:25PM ET,SEA,5.14
,,,,,,,,,,,,,,TE,Tyler Ott (16006698),Tyler Ott,16006698,TE/FLEX,2500,LAR@SEA 12/27/2020 04:25PM ET,SEA,0
,,,,,,,,,,,,,,TE,Johnny Mundt (16006700),Johnny Mundt,16006700,TE/FLEX,2500,LAR@SEA 12/27/2020 04:25PM ET,LAR,3.1
,,,,,,,,,,,,,,TE,Brycen Hopkins (16006702),Brycen Hopkins,16006702,TE/FLEX,2500,LAR@SEA 12/27/2020 04:25PM ET,LAR,0
,,,,,,,,,,,,,,TE,Richard Rodgers (16006682),Richard Rodgers,16006682,TE/FLEX,2500,PHI@DAL 12/27/2020 04:25PM ET,PHI,8.81
,,,,,,,,,,,,,,TE,Joshua Perkins (16006684),Joshua Perkins,16006684,TE/FLEX,2500,PHI@DAL 12/27/2020 04:25PM ET,PHI,0
,,,,,,,,,,,,,,TE,Blake Bell (16006686),Blake Bell,16006686,TE/FLEX,2500,PHI@DAL 12/27/2020 04:25PM ET,DAL,2.05
,,,,,,,,,,,,,,TE,Sean McKeon (16006688),Sean McKeon,16006688,TE/FLEX,2500,PHI@DAL 12/27/2020 04:25PM ET,DAL,0
,,,,,,,,,,,,,,TE,Blake Jarwin (16006690),Blake Jarwin,16006690,TE/FLEX,2500,PHI@DAL 12/27/2020 04:25PM ET,DAL,2.2
,,,,,,,,,,,,,,DST,Cowboys  (16006826),Cowboys ,16006826,DST,2400,PHI@DAL 12/27/2020 04:25PM ET,DAL,4.43
,,,,,,,,,,,,,,DST,Broncos  (16006827),Broncos ,16006827,DST,2300,DEN@LAC 12/27/2020 04:05PM ET,DEN,4.64
,,,,,,,,,,,,,,DST,Bengals  (16006828),Bengals ,16006828,DST,2300,CIN@HOU 12/27/2020 01:00PM ET,CIN,3.21
,,,,,,,,,,,,,,DST,Jaguars  (16006829),Jaguars ,16006829,DST,2200,CHI@JAX 12/27/2020 01:00PM ET,JAX,3.86
,,,,,,,,,,,,,,DST,Jets  (16006830),Jets ,16006830,DST,2000,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,4
,,,,,,,,,,,,,,DST,Falcons  (16006831),Falcons ,16006831,DST,1900,ATL@KC 12/27/2020 01:00PM ET,ATL,4.86
