Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2897172873,$5K Wrangler Long Live Sports Series,115248071,$0,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,1. Column A lists all of your contest entries for this draftgroup
2897172875,Draft Time Matchups presented by Miller Lite,115248121,$0,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,2. Your current lineup is listed next to each entry (blank for reservations)
2897188771,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2897188772,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2897188773,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,5. For faster processing only include entries you are changing in the file you upload
2897188774,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,
2897188775,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2897173013,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,John Ross III (19624995),John Ross III,19624995,WR/FLEX,3100,LAR@NYG 10/17/2021 01:00PM ET,NYG,9.5
2897173014,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,TE,C.J. Uzomah (19625261),C.J. Uzomah,19625261,TE/FLEX,3100,CIN@DET 10/17/2021 01:00PM ET,CIN,7.6
2897173015,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Kendall Hinton (19624997),Kendall Hinton,19624997,WR/FLEX,3100,LV@DEN 10/17/2021 04:25PM ET,DEN,3.82
2897173016,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,DST,Raiders  (19625461),Raiders ,19625461,DST,3100,LV@DEN 10/17/2021 04:25PM ET,LV,4
2897173017,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Chad Beebe (19625079),Chad Beebe,19625079,WR/FLEX,3000,-,FA,0
2897173018,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Whop Philyor (19625091),Whop Philyor,19625091,WR/FLEX,3000,-,FA,0
2897173019,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Daurice Fountain (19625169),Daurice Fountain,19625169,WR/FLEX,3000,KC@WAS 10/17/2021 01:00PM ET,KC,0
2897173020,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Darrius Shepherd (19625173),Darrius Shepherd,19625173,WR/FLEX,3000,-,FA,0
2897173021,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Ashton Dulin (19625203),Ashton Dulin,19625203,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,IND,1.46
2897173022,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Mike Strachan (19625205),Mike Strachan,19625205,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,IND,1.15
2897173023,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Dezmon Patmon (19625207),Dezmon Patmon,19625207,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,IND,0
2897173024,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,J.J. Nelson (19625209),J.J. Nelson,19625209,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,IND,0
2897173025,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Quartney Davis (19625211),Quartney Davis,19625211,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,IND,0
2897172872,Modelo $5K NFL Beat The Bus,115496612,$0,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,DeMichael Harris (19625213),DeMichael Harris,19625213,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,IND,0
2897172874,5-hour ENERGY Football Challenge,115497160,$0,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Tarik Black (19625215),Tarik Black,19625215,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,IND,0
,,,,,,,,,,,,,,WR,Keke Coutee (19625217),Keke Coutee,19625217,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,IND,0
,,,,,,,,,,,,,,WR,Andre Roberts (19625219),Andre Roberts,19625219,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,HOU,0.7
,,,,,,,,,,,,,,WR,Davion Davis (19625221),Davion Davis,19625221,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,HOU,0
,,,,,,,,,,,,,,WR,Nico Collins (19625223),Nico Collins,19625223,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,HOU,2.95
,,,,,,,,,,,,,,WR,Jalen Camp (19625225),Jalen Camp,19625225,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,HOU,0
,,,,,,,,,,,,,,WR,Jordan Veasy (19625227),Jordan Veasy,19625227,WR/FLEX,3000,HOU@IND 10/17/2021 01:00PM ET,HOU,0
,,,,,,,,,,,,,,WR,Amari Rodgers (19625177),Amari Rodgers,19625177,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,GB,0.58
,,,,,,,,,,,,,,WR,Malik Taylor (19625179),Malik Taylor,19625179,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,GB,0.68
,,,,,,,,,,,,,,WR,Equanimeous St. Brown (19625181),Equanimeous St. Brown,19625181,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,GB,0.33
,,,,,,,,,,,,,,WR,Juwann Winfree (19625183),Juwann Winfree,19625183,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,GB,0
,,,,,,,,,,,,,,WR,Chris Blair (19625185),Chris Blair,19625185,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,GB,0
,,,,,,,,,,,,,,WR,Marquise Goodwin (19625187),Marquise Goodwin,19625187,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,CHI,2.44
,,,,,,,,,,,,,,WR,Damiere Byrd (19625189),Damiere Byrd,19625189,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,CHI,0.98
,,,,,,,,,,,,,,WR,Breshad Perriman (19625191),Breshad Perriman,19625191,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,CHI,0
,,,,,,,,,,,,,,WR,Dazz Newsome (19625193),Dazz Newsome,19625193,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,CHI,0
,,,,,,,,,,,,,,WR,Nsimba Webster (19625195),Nsimba Webster,19625195,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,CHI,0
,,,,,,,,,,,,,,WR,Rodney Adams (19625197),Rodney Adams,19625197,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,CHI,0
,,,,,,,,,,,,,,WR,Isaiah Coulter (19625199),Isaiah Coulter,19625199,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,CHI,0
,,,,,,,,,,,,,,WR,Jon'Vea Johnson (19625201),Jon'Vea Johnson,19625201,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,CHI,0
,,,,,,,,,,,,,,WR,Jakeem Grant (19625229),Jakeem Grant,19625229,WR/FLEX,3000,GB@CHI 10/17/2021 01:00PM ET,CHI,-0.14
,,,,,,,,,,,,,,DST,Bears  (19625463),Bears ,19625463,DST,3000,GB@CHI 10/17/2021 01:00PM ET,CHI,8.6
,,,,,,,,,,,,,,WR,Cam Sims (19625155),Cam Sims,19625155,WR/FLEX,3000,KC@WAS 10/17/2021 01:00PM ET,WAS,1.48
,,,,,,,,,,,,,,WR,DeAndre Carter (19625157),DeAndre Carter,19625157,WR/FLEX,3000,KC@WAS 10/17/2021 01:00PM ET,WAS,4.18
,,,,,,,,,,,,,,WR,Dax Milne (19625159),Dax Milne,19625159,WR/FLEX,3000,KC@WAS 10/17/2021 01:00PM ET,WAS,0.4
,,,,,,,,,,,,,,WR,Antonio Gandy-Golden (19625161),Antonio Gandy-Golden,19625161,WR/FLEX,3000,KC@WAS 10/17/2021 01:00PM ET,WAS,0
,,,,,,,,,,,,,,WR,Kelvin Harmon (19625163),Kelvin Harmon,19625163,WR/FLEX,3000,KC@WAS 10/17/2021 01:00PM ET,WAS,0
,,,,,,,,,,,,,,WR,Marken Michel (19625165),Marken Michel,19625165,WR/FLEX,3000,KC@WAS 10/17/2021 01:00PM ET,WAS,0
,,,,,,,,,,,,,,WR,Marcus Kemp (19625167),Marcus Kemp,19625167,WR/FLEX,3000,KC@WAS 10/17/2021 01:00PM ET,KC,0
,,,,,,,,,,,,,,WR,Gehrig Dieter (19625171),Gehrig Dieter,19625171,WR/FLEX,3000,KC@WAS 10/17/2021 01:00PM ET,KC,0
,,,,,,,,,,,,,,WR,Cornell Powell (19625175),Cornell Powell,19625175,WR/FLEX,3000,KC@WAS 10/17/2021 01:00PM ET,KC,0
,,,,,,,,,,,,,,TE,Ricky Seals-Jones (19625267),Ricky Seals-Jones,19625267,TE/FLEX,3000,KC@WAS 10/17/2021 01:00PM ET,WAS,4.38
,,,,,,,,,,,,,,WR,Rysen John (19625137),Rysen John,19625137,WR/FLEX,3000,LAR@NYG 10/17/2021 01:00PM ET,NYG,0
,,,,,,,,,,,,,,WR,C.J. Board (19625139),C.J. Board,19625139,WR/FLEX,3000,LAR@NYG 10/17/2021 01:00PM ET,NYG,1.94
,,,,,,,,,,,,,,WR,Collin Johnson (19625141),Collin Johnson,19625141,WR/FLEX,3000,LAR@NYG 10/17/2021 01:00PM ET,NYG,3.37
,,,,,,,,,,,,,,WR,David Sills (19625143),David Sills,19625143,WR/FLEX,3000,LAR@NYG 10/17/2021 01:00PM ET,NYG,0
,,,,,,,,,,,,,,WR,Dante Pettis (19625145),Dante Pettis,19625145,WR/FLEX,3000,LAR@NYG 10/17/2021 01:00PM ET,NYG,0
,,,,,,,,,,,,,,WR,Ben Skowronek (19625147),Ben Skowronek,19625147,WR/FLEX,3000,LAR@NYG 10/17/2021 01:00PM ET,LAR,0
,,,,,,,,,,,,,,WR,Tutu Atwell (19625149),Tutu Atwell,19625149,WR/FLEX,3000,LAR@NYG 10/17/2021 01:00PM ET,LAR,0
,,,,,,,,,,,,,,WR,J.J. Koski (19625151),J.J. Koski,19625151,WR/FLEX,3000,LAR@NYG 10/17/2021 01:00PM ET,LAR,0
,,,,,,,,,,,,,,WR,Landen Akers (19625153),Landen Akers,19625153,WR/FLEX,3000,LAR@NYG 10/17/2021 01:00PM ET,LAR,0
,,,,,,,,,,,,,,WR,Trinity Benson (19625117),Trinity Benson,19625117,WR/FLEX,3000,CIN@DET 10/17/2021 01:00PM ET,DET,2.3
,,,,,,,,,,,,,,WR,KhaDarel Hodge (19625119),KhaDarel Hodge,19625119,WR/FLEX,3000,CIN@DET 10/17/2021 01:00PM ET,DET,2.22
,,,,,,,,,,,,,,WR,Tom Kennedy (19625121),Tom Kennedy,19625121,WR/FLEX,3000,CIN@DET 10/17/2021 01:00PM ET,DET,0
,,,,,,,,,,,,,,WR,Geronimo Allison (19625123),Geronimo Allison,19625123,WR/FLEX,3000,CIN@DET 10/17/2021 01:00PM ET,DET,0
,,,,,,,,,,,,,,WR,Javon McKinley (19625125),Javon McKinley,19625125,WR/FLEX,3000,CIN@DET 10/17/2021 01:00PM ET,DET,0
,,,,,,,,,,,,,,WR,Auden Tate (19625127),Auden Tate,19625127,WR/FLEX,3000,CIN@DET 10/17/2021 01:00PM ET,CIN,1.04
,,,,,,,,,,,,,,WR,Mike Thomas (19625129),Mike Thomas,19625129,WR/FLEX,3000,CIN@DET 10/17/2021 01:00PM ET,CIN,1.35
,,,,,,,,,,,,,,WR,Stanley Morgan (19625131),Stanley Morgan,19625131,WR/FLEX,3000,CIN@DET 10/17/2021 01:00PM ET,CIN,0
,,,,,,,,,,,,,,WR,Trenton Irwin (19625133),Trenton Irwin,19625133,WR/FLEX,3000,CIN@DET 10/17/2021 01:00PM ET,CIN,1.17
,,,,,,,,,,,,,,WR,Trent Taylor (19625135),Trent Taylor,19625135,WR/FLEX,3000,CIN@DET 10/17/2021 01:00PM ET,CIN,0
,,,,,,,,,,,,,,WR,James Proche (19625093),James Proche,19625093,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,BAL,3.96
,,,,,,,,,,,,,,WR,Tylan Wallace (19625095),Tylan Wallace,19625095,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Rashod Bateman (19625097),Rashod Bateman,19625097,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Miles Boykin (19625099),Miles Boykin,19625099,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Jaylon Moore (19625101),Jaylon Moore,19625101,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Binjimen Victor (19625103),Binjimen Victor,19625103,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Joshua Palmer (19625105),Joshua Palmer,19625105,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,LAC,2
,,,,,,,,,,,,,,WR,K.J. Hill (19625107),K.J. Hill,19625107,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,LAC,1.2
,,,,,,,,,,,,,,WR,Michael Bandy (19625109),Michael Bandy,19625109,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,LAC,0
,,,,,,,,,,,,,,WR,Maurice Ffrench (19625111),Maurice Ffrench,19625111,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,LAC,0
,,,,,,,,,,,,,,WR,Austin Proehl (19625113),Austin Proehl,19625113,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,LAC,0
,,,,,,,,,,,,,,WR,Jason Moore Jr. (19625115),Jason Moore Jr.,19625115,WR/FLEX,3000,LAC@BAL 10/17/2021 01:00PM ET,LAC,0
,,,,,,,,,,,,,,WR,Brandon Zylstra (19625001),Brandon Zylstra,19625001,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,CAR,4.34
,,,,,,,,,,,,,,WR,Alex Erickson (19625065),Alex Erickson,19625065,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,CAR,0.7
,,,,,,,,,,,,,,WR,Shi Smith (19625067),Shi Smith,19625067,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,CAR,0
,,,,,,,,,,,,,,WR,Keith Kirkwood (19625069),Keith Kirkwood,19625069,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,CAR,0
,,,,,,,,,,,,,,WR,Aaron Parker (19625071),Aaron Parker,19625071,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,CAR,0
,,,,,,,,,,,,,,WR,C.J. Saunders (19625073),C.J. Saunders,19625073,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,CAR,0
,,,,,,,,,,,,,,WR,Dede Westbrook (19625075),Dede Westbrook,19625075,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,MIN,1.92
,,,,,,,,,,,,,,WR,Ihmir Smith-Marsette (19625077),Ihmir Smith-Marsette,19625077,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Olabisi Johnson (19625081),Olabisi Johnson,19625081,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Blake Proehl (19625083),Blake Proehl,19625083,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Trishton Jackson (19625085),Trishton Jackson,19625085,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Dan Chisena (19625087),Dan Chisena,19625087,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Myron Mitchell (19625089),Myron Mitchell,19625089,WR/FLEX,3000,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Antoine Wesley (19625051),Antoine Wesley,19625051,WR/FLEX,3000,ARI@CLE 10/17/2021 04:05PM ET,ARI,0
,,,,,,,,,,,,,,WR,Andy Isabella (19625053),Andy Isabella,19625053,WR/FLEX,3000,ARI@CLE 10/17/2021 04:05PM ET,ARI,0
,,,,,,,,,,,,,,WR,Andre Baccellia (19625055),Andre Baccellia,19625055,WR/FLEX,3000,ARI@CLE 10/17/2021 04:05PM ET,ARI,0
,,,,,,,,,,,,,,WR,Greg Dortch (19625057),Greg Dortch,19625057,WR/FLEX,3000,ARI@CLE 10/17/2021 04:05PM ET,ARI,0
,,,,,,,,,,,,,,WR,Anthony Schwartz (19625059),Anthony Schwartz,19625059,WR/FLEX,3000,ARI@CLE 10/17/2021 04:05PM ET,CLE,2.32
,,,,,,,,,,,,,,WR,Ryan Switzer (19625061),Ryan Switzer,19625061,WR/FLEX,3000,ARI@CLE 10/17/2021 04:05PM ET,CLE,0
,,,,,,,,,,,,,,WR,JoJo Natson (19625063),JoJo Natson,19625063,WR/FLEX,3000,ARI@CLE 10/17/2021 04:05PM ET,CLE,0
,,,,,,,,,,,,,,WR,Zay Jones (19625027),Zay Jones,19625027,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,LV,3.64
,,,,,,,,,,,,,,WR,Willie Snead IV (19625029),Willie Snead IV,19625029,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,LV,1.24
,,,,,,,,,,,,,,WR,Dillon Stoner (19625031),Dillon Stoner,19625031,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,LV,0
,,,,,,,,,,,,,,WR,Javon Wims (19625033),Javon Wims,19625033,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,LV,0
,,,,,,,,,,,,,,WR,DJ Turner (19625035),DJ Turner,19625035,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,LV,0
,,,,,,,,,,,,,,WR,Diontae Spencer (19625037),Diontae Spencer,19625037,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,DEN,0.14
,,,,,,,,,,,,,,WR,David Moore (19625039),David Moore,19625039,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,DEN,0
,,,,,,,,,,,,,,WR,Tyrie Cleveland (19625041),Tyrie Cleveland,19625041,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,DEN,0
,,,,,,,,,,,,,,WR,De'Mornay Pierson-El (19625043),De'Mornay Pierson-El,19625043,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,DEN,0
,,,,,,,,,,,,,,WR,DaeSean Hamilton (19625045),DaeSean Hamilton,19625045,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,DEN,0
,,,,,,,,,,,,,,WR,Seth Williams (19625047),Seth Williams,19625047,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,DEN,0
,,,,,,,,,,,,,,WR,Rico Gafford (19625049),Rico Gafford,19625049,WR/FLEX,3000,LV@DEN 10/17/2021 04:25PM ET,DEN,0
,,,,,,,,,,,,,,WR,N'Keal Harry (19625003),N'Keal Harry,19625003,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,NE,1.95
,,,,,,,,,,,,,,WR,Gunner Olszewski (19625005),Gunner Olszewski,19625005,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,NE,0
,,,,,,,,,,,,,,WR,Matthew Slater (19625007),Matthew Slater,19625007,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,NE,0
,,,,,,,,,,,,,,WR,Kristian Wilkerson (19625009),Kristian Wilkerson,19625009,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,NE,0
,,,,,,,,,,,,,,WR,Tre Nixon (19625011),Tre Nixon,19625011,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,NE,0
,,,,,,,,,,,,,,WR,Noah Brown (19625013),Noah Brown,19625013,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,DAL,2.12
,,,,,,,,,,,,,,WR,Simi Fehoko (19625015),Simi Fehoko,19625015,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
,,,,,,,,,,,,,,WR,Malik Turner (19625017),Malik Turner,19625017,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
,,,,,,,,,,,,,,WR,T.J. Vasher (19625019),T.J. Vasher,19625019,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
,,,,,,,,,,,,,,WR,Brandon Smith (19625021),Brandon Smith,19625021,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
,,,,,,,,,,,,,,WR,Damion Ratley (19625023),Damion Ratley,19625023,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
,,,,,,,,,,,,,,WR,Robert Foster (19625025),Robert Foster,19625025,WR/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
,,,,,,,,,,,,,,TE,Jonnu Smith (19625265),Jonnu Smith,19625265,TE/FLEX,3000,DAL@NE 10/17/2021 04:25PM ET,NE,6.72
,,,,,,,,,,,,,,DST,Patriots  (19625462),Patriots ,19625462,DST,3000,DAL@NE 10/17/2021 04:25PM ET,NE,6.8
,,,,,,,,,,,,,,TE,Jack Doyle (19625269),Jack Doyle,19625269,TE/FLEX,2900,HOU@IND 10/17/2021 01:00PM ET,IND,5.06
,,,,,,,,,,,,,,TE,Donald Parham Jr. (19625271),Donald Parham Jr.,19625271,TE/FLEX,2900,LAC@BAL 10/17/2021 01:00PM ET,LAC,5.1
,,,,,,,,,,,,,,DST,Vikings  (19625464),Vikings ,19625464,DST,2900,MIN@CAR 10/17/2021 01:00PM ET,MIN,6.6
,,,,,,,,,,,,,,DST,Panthers  (19625465),Panthers ,19625465,DST,2900,MIN@CAR 10/17/2021 01:00PM ET,CAR,6.6
,,,,,,,,,,,,,,TE,Cole Kmet (19625273),Cole Kmet,19625273,TE/FLEX,2800,GB@CHI 10/17/2021 01:00PM ET,CHI,3.62
,,,,,,,,,,,,,,DST,Chiefs  (19625466),Chiefs ,19625466,DST,2800,KC@WAS 10/17/2021 01:00PM ET,KC,2.6
,,,,,,,,,,,,,,TE,Austin Hooper (19625275),Austin Hooper,19625275,TE/FLEX,2800,ARI@CLE 10/17/2021 04:05PM ET,CLE,5.74
,,,,,,,,,,,,,,TE,Ian Thomas (19625277),Ian Thomas,19625277,TE/FLEX,2700,MIN@CAR 10/17/2021 01:00PM ET,CAR,3.38
,,,,,,,,,,,,,,DST,Cardinals  (19625467),Cardinals ,19625467,DST,2700,ARI@CLE 10/17/2021 04:05PM ET,ARI,9.6
