Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1715099651,NFL $100K FREE 100th Season Contest,79801095,$0,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,1. Column A lists all of your contest entries for this draftgroup
1715099652,AutoNation Free Football Challenge,79913750,$0,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,2. Your current lineup is listed next to each entry (blank for reservations)
1715099653,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1715099654,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1715099655,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,5. For faster processing only include entries you are changing in the file you upload
1715099656,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099657,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1715099748,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Ryan Switzer (13694127),Ryan Switzer,13694127,WR/FLEX,3000,LAR@PIT 11/10/2019 04:25PM ET,PIT,1.34
1715099749,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Rams  (13694308),Rams ,13694308,DST,3000,LAR@PIT 11/10/2019 04:25PM ET,LAR,8.88
1715099750,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Lions  (13694310),Lions ,13694310,DST,2900,DET@CHI 11/10/2019 01:00PM ET,DET,6
1715099751,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Demetrius Harris (13694195),Demetrius Harris,13694195,TE/FLEX,2900,BUF@CLE 11/10/2019 01:00PM ET,CLE,3.55
1715099752,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Bills  (13694311),Bills ,13694311,DST,2900,BUF@CLE 11/10/2019 01:00PM ET,BUF,8
1715099753,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Charles Clay (13694197),Charles Clay,13694197,TE/FLEX,2900,ARI@TB 11/10/2019 01:00PM ET,ARI,3.16
1715099754,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Trey Burton (13694201),Trey Burton,13694201,TE/FLEX,2800,DET@CHI 11/10/2019 01:00PM ET,CHI,3.2
1715099755,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Dawson Knox (13694199),Dawson Knox,13694199,TE/FLEX,2800,BUF@CLE 11/10/2019 01:00PM ET,BUF,5.01
1715099756,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Ricky Seals-Jones (13694203),Ricky Seals-Jones,13694203,TE/FLEX,2800,BUF@CLE 11/10/2019 01:00PM ET,CLE,5.21
1715099757,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Giants  (13694312),Giants ,13694312,DST,2800,NYG@NYJ 11/10/2019 01:00PM ET,NYG,7.44
1715099758,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Jets  (13694313),Jets ,13694313,DST,2700,NYG@NYJ 11/10/2019 01:00PM ET,NYJ,6.75
1715099759,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Maxx Williams (13694207),Maxx Williams,13694207,TE/FLEX,2700,ARI@TB 11/10/2019 01:00PM ET,ARI,3.16
1715099760,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Buccaneers  (13694309),Buccaneers ,13694309,DST,2700,ARI@TB 11/10/2019 01:00PM ET,TB,6.38
1715099761,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Chiefs  (13694314),Chiefs ,13694314,DST,2700,KC@TEN 11/10/2019 01:00PM ET,KC,7.56
1715099762,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Tyler Higbee (13694205),Tyler Higbee,13694205,TE/FLEX,2700,LAR@PIT 11/10/2019 04:25PM ET,LAR,5.86
1715099763,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Adam Shaheen (13694211),Adam Shaheen,13694211,TE/FLEX,2600,DET@CHI 11/10/2019 01:00PM ET,CHI,2.18
1715099764,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Tyler Kroft (13694209),Tyler Kroft,13694209,TE/FLEX,2600,BUF@CLE 11/10/2019 01:00PM ET,BUF,1.73
1715099765,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Stephen Carlson (13694213),Stephen Carlson,13694213,TE/FLEX,2600,BUF@CLE 11/10/2019 01:00PM ET,CLE,0
1715099766,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Jace Sternberger (13694215),Jace Sternberger,13694215,TE/FLEX,2600,CAR@GB 11/10/2019 04:25PM ET,GB,0
1715099767,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Panthers  (13694316),Panthers ,13694316,DST,2600,CAR@GB 11/10/2019 04:25PM ET,CAR,10.75
1715099768,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Steelers  (13694315),Steelers ,13694315,DST,2600,LAR@PIT 11/10/2019 04:25PM ET,PIT,11.75
1715099769,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Ben Braunecker (13694225),Ben Braunecker,13694225,TE/FLEX,2500,DET@CHI 11/10/2019 01:00PM ET,CHI,0.55
1715099770,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,J.P. Holtz (13694227),J.P. Holtz,13694227,TE/FLEX,2500,DET@CHI 11/10/2019 01:00PM ET,CHI,0.61
1715099771,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Patrick Scales (13694229),Patrick Scales,13694229,TE/FLEX,2500,DET@CHI 11/10/2019 01:00PM ET,CHI,0
1715099772,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Logan Thomas (13694245),Logan Thomas,13694245,TE/FLEX,2500,DET@CHI 11/10/2019 01:00PM ET,DET,1.84
1715099773,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,C.J. Uzomah (13694231),C.J. Uzomah,13694231,TE/FLEX,2500,BAL@CIN 11/10/2019 01:00PM ET,CIN,2.52
1715099774,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Drew Sample (13694233),Drew Sample,13694233,TE/FLEX,2500,BAL@CIN 11/10/2019 01:00PM ET,CIN,0.84
1715099775,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Cethan Carter (13694235),Cethan Carter,13694235,TE/FLEX,2500,BAL@CIN 11/10/2019 01:00PM ET,CIN,0
1715099776,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Clark Harris (13694237),Clark Harris,13694237,TE/FLEX,2500,BAL@CIN 11/10/2019 01:00PM ET,CIN,0
1715099777,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Nick Boyle (13694299),Nick Boyle,13694299,TE/FLEX,2500,BAL@CIN 11/10/2019 01:00PM ET,BAL,5.02
1715099778,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Hayden Hurst (13694301),Hayden Hurst,13694301,TE/FLEX,2500,BAL@CIN 11/10/2019 01:00PM ET,BAL,4.7
1715099779,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Lee Smith (13694221),Lee Smith,13694221,TE/FLEX,2500,BUF@CLE 11/10/2019 01:00PM ET,BUF,1.64
1715099780,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Tommy Sweeney (13694223),Tommy Sweeney,13694223,TE/FLEX,2500,BUF@CLE 11/10/2019 01:00PM ET,BUF,1.36
1715099781,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Pharaoh Brown (13694239),Pharaoh Brown,13694239,TE/FLEX,2500,BUF@CLE 11/10/2019 01:00PM ET,CLE,0.67
1715099782,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Rico Gathers (13694241),Rico Gathers,13694241,TE/FLEX,2500,BUF@CLE 11/10/2019 01:00PM ET,CLE,0
1715099783,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Browns  (13694317),Browns ,13694317,DST,2500,BUF@CLE 11/10/2019 01:00PM ET,CLE,6.12
1715099784,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Marcedes Lewis (13694247),Marcedes Lewis,13694247,TE/FLEX,2500,CAR@GB 11/10/2019 04:25PM ET,GB,2.56
1715099785,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Robert Tonyan (13694249),Robert Tonyan,13694249,TE/FLEX,2500,CAR@GB 11/10/2019 04:25PM ET,GB,2.12
1715099786,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Ian Thomas (13694295),Ian Thomas,13694295,TE/FLEX,2500,CAR@GB 11/10/2019 04:25PM ET,CAR,0
1715099787,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Chris Manhertz (13694297),Chris Manhertz,13694297,TE/FLEX,2500,CAR@GB 11/10/2019 04:25PM ET,CAR,0
1715099788,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Luke Stocker (13694217),Luke Stocker,13694217,TE/FLEX,2500,ATL@NO 11/10/2019 01:00PM ET,ATL,1.18
1715099789,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Jaeden Graham (13694219),Jaeden Graham,13694219,TE/FLEX,2500,ATL@NO 11/10/2019 01:00PM ET,ATL,0.65
1715099790,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Dan Arnold (13694271),Dan Arnold,13694271,TE/FLEX,2500,ATL@NO 11/10/2019 01:00PM ET,NO,2.25
1715099791,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Rhett Ellison (13694273),Rhett Ellison,13694273,TE/FLEX,2500,NYG@NYJ 11/10/2019 01:00PM ET,NYG,3.72
1715099792,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Kaden Smith (13694275),Kaden Smith,13694275,TE/FLEX,2500,NYG@NYJ 11/10/2019 01:00PM ET,NYG,0
1715099793,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Daniel Brown (13694277),Daniel Brown,13694277,TE/FLEX,2500,NYG@NYJ 11/10/2019 01:00PM ET,NYJ,0
1715099794,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Trevon Wesco (13694279),Trevon Wesco,13694279,TE/FLEX,2500,NYG@NYJ 11/10/2019 01:00PM ET,NYJ,0
1715099795,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Darrell Daniels (13694281),Darrell Daniels,13694281,TE/FLEX,2500,ARI@TB 11/10/2019 01:00PM ET,ARI,0
1715099796,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Antony Auclair (13694289),Antony Auclair,13694289,TE/FLEX,2500,ARI@TB 11/10/2019 01:00PM ET,TB,0.26
1715099797,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Tanner Hudson (13694291),Tanner Hudson,13694291,TE/FLEX,2500,ARI@TB 11/10/2019 01:00PM ET,TB,1.1
1715099798,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Jordan Leggett (13694293),Jordan Leggett,13694293,TE/FLEX,2500,ARI@TB 11/10/2019 01:00PM ET,TB,0
1715099799,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Anthony Firkser (13694251),Anthony Firkser,13694251,TE/FLEX,2500,KC@TEN 11/10/2019 01:00PM ET,TEN,1.81
1715099800,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,MyCole Pruitt (13694253),MyCole Pruitt,13694253,TE/FLEX,2500,KC@TEN 11/10/2019 01:00PM ET,TEN,0
1715099801,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Beau Brinkley (13694255),Beau Brinkley,13694255,TE/FLEX,2500,KC@TEN 11/10/2019 01:00PM ET,TEN,0
1715099802,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Blake Bell (13694259),Blake Bell,13694259,TE/FLEX,2500,KC@TEN 11/10/2019 01:00PM ET,KC,0.44
1715099803,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Deon Yelder (13694261),Deon Yelder,13694261,TE/FLEX,2500,KC@TEN 11/10/2019 01:00PM ET,KC,0.9
1715099804,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,James Winchester (13694263),James Winchester,13694263,TE/FLEX,2500,KC@TEN 11/10/2019 01:00PM ET,KC,0
1715099805,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Mo Alie-Cox (13694257),Mo Alie-Cox,13694257,TE/FLEX,2500,MIA@IND 11/10/2019 04:05PM ET,IND,1.24
