Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2270734651,NFL Wrangler Let the Games Begin,93172533,$0,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),T.Y. Hilton (15560572),Terry McLaurin (15560538) (LOCKED),Robert Woods (15560532) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Cardinals (15561041) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
2270711717,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Brandon Aiyuk (15560564),T.Y. Hilton (15560572),DeVante Parker (15560544),George Kittle (15560848),Ezekiel Elliott (15560282),Jets (15561057) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2270711718,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Jarvis Landry (15560570),Deebo Samuel (15560562),Preston Williams (15560630),George Kittle (15560848),Ezekiel Elliott (15560282),WAS Football Team (15561055) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2270711719,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Brandon Aiyuk (15560564),Brandin Cooks (15560624) (LOCKED),Deebo Samuel (15560562),Mike Gesicki (15560862),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2270711720,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Kyle Allen (15560271) (LOCKED),James Conner (15560286) (LOCKED),David Johnson (15560324) (LOCKED),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),DJ Moore (15560542) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Ravens (15561044) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2270711721,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),Isaiah Wright (15560786) (LOCKED),Darren Waller (15560854) (LOCKED),Kareem Hunt (15560296),49ers (15561045),,
2270711722,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Joe Mixon (15560302) (LOCKED),James Robinson (15560290) (LOCKED),Kendrick Bourne (15560620),DeVante Parker (15560544),Olamide Zaccheaus (15560814) (LOCKED),George Kittle (15560848),Ezekiel Elliott (15560282),Rams (15561042) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2270734742,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Michael Gallup (15560558),DeAndre Hopkins (15560510) (LOCKED),Golden Tate (15560598),Dalton Schultz (15560866),Antonio Gibson (15560328) (LOCKED),Colts (15561049),,RB,Bruce Miller (15560422) (LOCKED),Bruce Miller,15560422,RB/FLEX,4000,In Progress,JAX,0.3
2270734743,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Todd Gurley II (15560314) (LOCKED),Brandin Cooks (15560624) (LOCKED),DeAndre Hopkins (15560510) (LOCKED),Kenny Stills (15560654) (LOCKED),Tyler Eifert (15560892) (LOCKED),Ezekiel Elliott (15560282),49ers (15561045),,RB,C.J. Prosise (15560424) (LOCKED),C.J. Prosise,15560424,RB/FLEX,4000,In Progress,HOU,0.03
2270734744,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Kenyan Drake (15560316) (LOCKED),Todd Gurley II (15560314) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Will Fuller V (15560524) (LOCKED),T.Y. Hilton (15560572),Darren Fells (15560894) (LOCKED),Ezekiel Elliott (15560282),Dolphins (15561058),,RB,Buddy Howell (15560426) (LOCKED),Buddy Howell,15560426,RB/FLEX,4000,In Progress,HOU,0
2270734745,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Derek Carr (15560240) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Tyreek Hill (15560518) (LOCKED),Hunter Renfrow (15560578) (LOCKED),Darius Slayton (15560586),Darren Waller (15560854) (LOCKED),Jonathan Taylor (15560306),Jaguars (15561052) (LOCKED),,RB,Scottie Phillips (15560428) (LOCKED),Scottie Phillips,15560428,RB/FLEX,4000,In Progress,HOU,0
2270734746,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Lamar Jackson (15560217) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Marquise Brown (15560534) (LOCKED),A.J. Green (15560588) (LOCKED),Olamide Zaccheaus (15560814) (LOCKED),Mark Andrews (15560852) (LOCKED),Antonio Gibson (15560328) (LOCKED),49ers (15561045),,RB,Cullen Gillaspia (15560430) (LOCKED),Cullen Gillaspia,15560430,RB/FLEX,4000,In Progress,HOU,0.8
2270734747,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),James Conner (15560286) (LOCKED),Mike Davis (15560300) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Chris Conley (15560664) (LOCKED),Tyreek Hill (15560518) (LOCKED),Darren Fells (15560894) (LOCKED),Kareem Hunt (15560296),Ravens (15561044) (LOCKED),,RB,Ryquell Armstead (15589127) (LOCKED),Ryquell Armstead,15589127,RB/FLEX,4000,In Progress,JAX,0
2270734748,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Mike Davis (15560300) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Keelan Cole (15560592) (LOCKED),Will Fuller V (15560524) (LOCKED),Eric Ebron (15560878) (LOCKED),Jonathan Taylor (15560306),WAS Football Team (15561055) (LOCKED),,RB,Jalen Richard (15560402) (LOCKED),Jalen Richard,15560402,RB/FLEX,4000,In Progress,LV,4.98
2270734749,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),James Conner (15560286) (LOCKED),Mike Davis (15560300) (LOCKED),Brandin Cooks (15560624) (LOCKED),Will Fuller V (15560524) (LOCKED),Tyreek Hill (15560518) (LOCKED),Tyler Eifert (15560892) (LOCKED),Kenyan Drake (15560316) (LOCKED),Cowboys (15561050),,RB,Devontae Booker (15560404) (LOCKED),Devontae Booker,15560404,RB/FLEX,4000,In Progress,LV,3.2
2270734750,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),Nelson Agholor (15560656) (LOCKED),Tyreek Hill (15560518) (LOCKED),Sammy Watkins (15560610) (LOCKED),Evan Engram (15560870),Jonathan Taylor (15560306),Steelers (15561043) (LOCKED),,RB,Theo Riddick (15560406) (LOCKED),Theo Riddick,15560406,RB/FLEX,4000,In Progress,LV,1.3
2270734751,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),Amari Cooper (15560514),DeVante Parker (15560544),Darius Slayton (15560586),Dalton Schultz (15560866),Antonio Gibson (15560328) (LOCKED),Raiders (15561063) (LOCKED),,RB,Alec Ingold (15560408) (LOCKED),Alec Ingold,15560408,RB/FLEX,4000,In Progress,LV,3.85
2270734752,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Brandin Cooks (15560624) (LOCKED),Kenny Stills (15560654) (LOCKED),Darren Waller (15560854) (LOCKED),Kareem Hunt (15560296),Steelers (15561043) (LOCKED),,RB,Darrel Williams (15560410) (LOCKED),Darrel Williams,15560410,RB/FLEX,4000,In Progress,KC,2.52
2270734753,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Michael Gallup (15560558),Diontae Johnson (15560552) (LOCKED),CeeDee Lamb (15560540),Evan Engram (15560870),Antonio Gibson (15560328) (LOCKED),Jaguars (15561052) (LOCKED),,RB,Darwin Thompson (15560412) (LOCKED),Darwin Thompson,15560412,RB/FLEX,4000,In Progress,KC,0.55
2270734754,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),James Conner (15560286) (LOCKED),Mike Davis (15560300) (LOCKED),Brandon Aiyuk (15560564),Deebo Samuel (15560562),Preston Williams (15560630),Darren Waller (15560854) (LOCKED),Joe Mixon (15560302) (LOCKED),Rams (15561042) (LOCKED),,RB,Anthony Sherman (15560414) (LOCKED),Anthony Sherman,15560414,RB/FLEX,4000,In Progress,KC,1.92
2270734755,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Daniel Jones (15560237),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Michael Gallup (15560558),DeAndre Hopkins (15560510) (LOCKED),Golden Tate (15560598),Evan Engram (15560870),Jonathan Taylor (15560306),Eagles (15561053) (LOCKED),,RB,JaMycal Hasty (15560388),JaMycal Hasty,15560388,RB/FLEX,4000,MIA@SF 10/11/2020 04:05PM ET,SF,1.4
2270734756,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),Keelan Cole (15560592) (LOCKED),Brandin Cooks (15560624) (LOCKED),Will Fuller V (15560524) (LOCKED),Evan Engram (15560870),Josh Jacobs (15560304) (LOCKED),Cardinals (15561041) (LOCKED),,RB,Tevin Coleman (15560390),Tevin Coleman,15560390,RB/FLEX,4000,MIA@SF 10/11/2020 04:05PM ET,SF,4.7
2270734757,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),James Conner (15560286) (LOCKED),Mike Davis (15560300) (LOCKED),Keelan Cole (15560592) (LOCKED),Will Fuller V (15560524) (LOCKED),Darius Slayton (15560586),Darren Fells (15560894) (LOCKED),Jonathan Taylor (15560306),Rams (15561042) (LOCKED),,RB,Kyle Juszczyk (15560392),Kyle Juszczyk,15560392,RB/FLEX,4000,MIA@SF 10/11/2020 04:05PM ET,SF,3.1
2270734758,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Zay Jones (15560730) (LOCKED),Darius Slayton (15560586),Sammy Watkins (15560610) (LOCKED),Travis Kelce (15560850) (LOCKED),Joe Mixon (15560302) (LOCKED),Cardinals (15561041) (LOCKED),,RB,Jordan Howard (15560394),Jordan Howard,15560394,RB/FLEX,4000,MIA@SF 10/11/2020 04:05PM ET,MIA,5.02
2270734759,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),Amari Cooper (15560514),Michael Gallup (15560558),Damion Ratley (15560670),Darren Waller (15560854) (LOCKED),David Johnson (15560324) (LOCKED),Eagles (15561053) (LOCKED),,RB,Patrick Laird (15560396),Patrick Laird,15560396,RB/FLEX,4000,MIA@SF 10/11/2020 04:05PM ET,MIA,0.72
2270734760,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Mike Davis (15560300) (LOCKED),Kenyan Drake (15560316) (LOCKED),Brandin Cooks (15560624) (LOCKED),Hunter Renfrow (15560578) (LOCKED),Sammy Watkins (15560610) (LOCKED),Travis Kelce (15560850) (LOCKED),Kareem Hunt (15560296),49ers (15561045),,RB,Malcolm Perry (15560398),Malcolm Perry,15560398,RB/FLEX,4000,MIA@SF 10/11/2020 04:05PM ET,MIA,0
2270734761,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Mike Davis (15560300) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Randall Cobb (15560604) (LOCKED),DeVante Parker (15560544),Tyler Eifert (15560892) (LOCKED),James Conner (15560286) (LOCKED),Colts (15561049),,RB,Chandler Cox (15560400),Chandler Cox,15560400,RB/FLEX,4000,MIA@SF 10/11/2020 04:05PM ET,MIA,0.32
2270734762,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Amari Cooper (15560514),Chris Hogan (15560674) (LOCKED),Golden Tate (15560598),Dalton Schultz (15560866),Jonathan Taylor (15560306),Chiefs (15561047) (LOCKED),,QB,Ben DiNucci (15560274),Ben DiNucci,15560274,QB,4000,NYG@DAL 10/11/2020 04:25PM ET,DAL,0
2270734763,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jared Goff (15560224) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Cooper Kupp (15560528) (LOCKED),Robert Woods (15560532) (LOCKED),Olamide Zaccheaus (15560814) (LOCKED),George Kittle (15560848),Antonio Gibson (15560328) (LOCKED),Jaguars (15561052) (LOCKED),,RB,Wayne Gallman Jr. (15560378),Wayne Gallman Jr.,15560378,RB/FLEX,4000,NYG@DAL 10/11/2020 04:25PM ET,NYG,3.43
2270734764,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Todd Gurley II (15560314) (LOCKED),David Johnson (15560324) (LOCKED),Amari Cooper (15560514),Michael Gallup (15560558),Darius Slayton (15560586),Travis Kelce (15560850) (LOCKED),Antonio Gibson (15560328) (LOCKED),WAS Football Team (15561055) (LOCKED),,RB,Saquon Barkley (15560380),Saquon Barkley,15560380,RB/FLEX,4000,NYG@DAL 10/11/2020 04:25PM ET,NYG,7.7
2270734765,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Randall Cobb (15560604) (LOCKED),Keelan Cole (15560592) (LOCKED),Travis Kelce (15560850) (LOCKED),Kareem Hunt (15560296),Dolphins (15561058),,RB,Elijhaa Penny (15560382),Elijhaa Penny,15560382,RB/FLEX,4000,NYG@DAL 10/11/2020 04:25PM ET,NYG,0
2270734766,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Matt Ryan (15560226) (LOCKED),Kenyan Drake (15560316) (LOCKED),James Robinson (15560290) (LOCKED),DJ Moore (15560542) (LOCKED),Calvin Ridley (15560512) (LOCKED),Olamide Zaccheaus (15560814) (LOCKED),Dalton Schultz (15560866),Jonathan Taylor (15560306),Rams (15561042) (LOCKED),,RB,Tony Pollard (15560384),Tony Pollard,15560384,RB/FLEX,4000,NYG@DAL 10/11/2020 04:25PM ET,DAL,4.45
2270734767,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),James Conner (15560286) (LOCKED),David Johnson (15560324) (LOCKED),CeeDee Lamb (15560540),DJ Moore (15560542) (LOCKED),Darius Slayton (15560586),Dalton Schultz (15560866),Antonio Gibson (15560328) (LOCKED),Ravens (15561044) (LOCKED),,RB,Rico Dowdle (15560386),Rico Dowdle,15560386,RB/FLEX,4000,NYG@DAL 10/11/2020 04:25PM ET,DAL,0
2270734768,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jared Goff (15560224) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),David Johnson (15560324) (LOCKED),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),Olamide Zaccheaus (15560814) (LOCKED),Tyler Higbee (15560858) (LOCKED),Kareem Hunt (15560296),49ers (15561045),,QB,Jacob Eason (15560273),Jacob Eason,15560273,QB,4000,IND@CLE 10/11/2020 04:25PM ET,IND,0
2270734769,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Daniel Jones (15560237),James Conner (15560286) (LOCKED),James Robinson (15560290) (LOCKED),Michael Gallup (15560558),DJ Moore (15560542) (LOCKED),Darius Slayton (15560586),Evan Engram (15560870),Kareem Hunt (15560296),49ers (15561045),,RB,Jordan Wilkins (15560370),Jordan Wilkins,15560370,RB/FLEX,4000,IND@CLE 10/11/2020 04:25PM ET,IND,3.4
2270734770,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Matt Ryan (15560226) (LOCKED),Antonio Gibson (15560328) (LOCKED),James Robinson (15560290) (LOCKED),Russell Gage (15560566) (LOCKED),DJ Moore (15560542) (LOCKED),Calvin Ridley (15560512) (LOCKED),Evan Engram (15560870),Kareem Hunt (15560296),Jets (15561057) (LOCKED),,RB,Marlon Mack (15560372),Marlon Mack,15560372,RB/FLEX,4000,IND@CLE 10/11/2020 04:25PM ET,IND,8.6
2270734771,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Joe Mixon (15560302) (LOCKED),James Robinson (15560290) (LOCKED),Brandon Aiyuk (15560564),DJ Moore (15560542) (LOCKED),Deebo Samuel (15560562),Mike Gesicki (15560862),Jonathan Taylor (15560306),Steelers (15561043) (LOCKED),,RB,Dontrell Hilliard (15560374),Dontrell Hilliard,15560374,RB/FLEX,4000,IND@CLE 10/11/2020 04:25PM ET,CLE,3.1
2270734772,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Daniel Jones (15560237),Todd Gurley II (15560314) (LOCKED),James Robinson (15560290) (LOCKED),CeeDee Lamb (15560540),Darius Slayton (15560586),Golden Tate (15560598),Travis Kelce (15560850) (LOCKED),Kareem Hunt (15560296),Ravens (15561044) (LOCKED),,RB,Andy Janovich (15560376),Andy Janovich,15560376,RB/FLEX,4000,IND@CLE 10/11/2020 04:25PM ET,CLE,0.82
2270734773,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Kenyan Drake (15560316) (LOCKED),James Robinson (15560290) (LOCKED),Mecole Hardman (15560614) (LOCKED),Tyreek Hill (15560518) (LOCKED),Olamide Zaccheaus (15560814) (LOCKED),Darren Waller (15560854) (LOCKED),Kareem Hunt (15560296),Cowboys (15561050),,DST,Ravens  (15561044) (LOCKED),Ravens ,15561044,DST,3900,In Progress,BAL,10.75
2270734774,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Matt Ryan (15560226) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),James Robinson (15560290) (LOCKED),Russell Gage (15560566) (LOCKED),T.Y. Hilton (15560572),DJ Moore (15560542) (LOCKED),Hayden Hurst (15560868) (LOCKED),Kenyan Drake (15560316) (LOCKED),Ravens (15561044) (LOCKED),,WR,KJ Hamler (15560646),KJ Hamler,15560646,WR/FLEX,3800,Postponed,DEN,4.83
2270734775,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Joe Mixon (15560302) (LOCKED),James Robinson (15560290) (LOCKED),Amari Cooper (15560514),Michael Gallup (15560558),Olamide Zaccheaus (15560814) (LOCKED),Evan Engram (15560870),Jonathan Taylor (15560306),Falcons (15561051) (LOCKED),,WR,Larry Fitzgerald (15560644) (LOCKED),Larry Fitzgerald,15560644,WR/FLEX,3800,In Progress,ARI,5.7
2270734776,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Matt Ryan (15560226) (LOCKED),Kenyan Drake (15560316) (LOCKED),David Johnson (15560324) (LOCKED),Robby Anderson (15560546) (LOCKED),Russell Gage (15560566) (LOCKED),Calvin Ridley (15560512) (LOCKED),Travis Kelce (15560850) (LOCKED),Antonio Gibson (15560328) (LOCKED),Cowboys (15561050),,DST,Steelers  (15561043) (LOCKED),Steelers ,15561043,DST,3800,In Progress,PIT,9.33
2270734777,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Kenyan Drake (15560316) (LOCKED),Todd Gurley II (15560314) (LOCKED),Tyreek Hill (15560518) (LOCKED),Hunter Renfrow (15560578) (LOCKED),Darius Slayton (15560586),Travis Kelce (15560850) (LOCKED),David Johnson (15560324) (LOCKED),Browns (15561054),,WR,Demarcus Robinson (15560640) (LOCKED),Demarcus Robinson,15560640,WR/FLEX,3800,In Progress,KC,2.7
2270734778,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Daniel Jones (15560237),Todd Gurley II (15560314) (LOCKED),James Robinson (15560290) (LOCKED),Amari Cooper (15560514),DeVante Parker (15560544),Darius Slayton (15560586),Evan Engram (15560870),Kenyan Drake (15560316) (LOCKED),Steelers (15561043) (LOCKED),,WR,Jalen Hurd (15560642),Jalen Hurd,15560642,WR/FLEX,3800,MIA@SF 10/11/2020 04:05PM ET,SF,0
2270734779,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Matt Ryan (15560226) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Antonio Gibson (15560328) (LOCKED),Robby Anderson (15560546) (LOCKED),Brandin Cooks (15560624) (LOCKED),Calvin Ridley (15560512) (LOCKED),Hayden Hurst (15560868) (LOCKED),Jonathan Taylor (15560306),49ers (15561045),,WR,Dontrelle Inman (15560650) (LOCKED),Dontrelle Inman,15560650,WR/FLEX,3700,In Progress,WAS,8.38
2270734780,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Clyde Edwards-Helaire (15560288) (LOCKED),James Robinson (15560290) (LOCKED),Michael Gallup (15560558),DJ Moore (15560542) (LOCKED),Damion Ratley (15560670),Dalton Schultz (15560866),Joe Mixon (15560302) (LOCKED),Colts (15561049),,WR,Willie Snead IV (15560648) (LOCKED),Willie Snead IV,15560648,WR/FLEX,3700,In Progress,BAL,6.92
2270734781,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Myles Gaskin (15560336),James Robinson (15560290) (LOCKED),Kendrick Bourne (15560620),Diontae Johnson (15560552) (LOCKED),DJ Moore (15560542) (LOCKED),George Kittle (15560848),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,TE,Drew Sample (15560880) (LOCKED),Drew Sample,15560880,TE/FLEX,3700,In Progress,CIN,5.5
2270734782,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyle Allen (15560271) (LOCKED),Darrell Henderson Jr. (15560320) (LOCKED),James Robinson (15560290) (LOCKED),Tyreek Hill (15560518) (LOCKED),DeAndre Hopkins (15560510) (LOCKED),Terry McLaurin (15560538) (LOCKED),Logan Thomas (15560884) (LOCKED),Todd Gurley II (15560314) (LOCKED),Steelers (15561043) (LOCKED),,DST,49ers  (15561045),49ers ,15561045,DST,3700,MIA@SF 10/11/2020 04:05PM ET,SF,6.75
2270734783,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Matt Ryan (15560226) (LOCKED),James Conner (15560286) (LOCKED),James Robinson (15560290) (LOCKED),Robby Anderson (15560546) (LOCKED),DeAndre Hopkins (15560510) (LOCKED),Olamide Zaccheaus (15560814) (LOCKED),Hayden Hurst (15560868) (LOCKED),Antonio Gibson (15560328) (LOCKED),Steelers (15561043) (LOCKED),,WR,Braxton Berrios (15560652) (LOCKED),Braxton Berrios,15560652,WR/FLEX,3600,In Progress,NYJ,8.58
2270734784,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),James Conner (15560286) (LOCKED),James Robinson (15560290) (LOCKED),CeeDee Lamb (15560540),Golden Tate (15560598),Olamide Zaccheaus (15560814) (LOCKED),Dalton Schultz (15560866),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,TE,Dawson Knox (15560882),Dawson Knox,15560882,TE/FLEX,3600,Postponed,BUF,3.93
2270734785,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Kenyan Drake (15560316) (LOCKED),Antonio Gibson (15560328) (LOCKED),Amari Cooper (15560514),CeeDee Lamb (15560540),Darius Slayton (15560586),Darren Fells (15560894) (LOCKED),Kareem Hunt (15560296),49ers (15561045),,DST,Bills  (15561046),Bills ,15561046,DST,3600,Postponed,BUF,5.25
2270734786,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Antonio Gibson (15560328) (LOCKED),David Johnson (15560324) (LOCKED),Mecole Hardman (15560614) (LOCKED),DJ Moore (15560542) (LOCKED),Henry Ruggs III (15560594) (LOCKED),Travis Kelce (15560850) (LOCKED),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,WR,Kenny Stills (15560654) (LOCKED),Kenny Stills,15560654,WR/FLEX,3600,In Progress,HOU,5.5
2270734787,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Daniel Jones (15560237),Todd Gurley II (15560314) (LOCKED),David Johnson (15560324) (LOCKED),Amari Cooper (15560514),Tyreek Hill (15560518) (LOCKED),Golden Tate (15560598),Evan Engram (15560870),Kareem Hunt (15560296),49ers (15561045),,WR,Nelson Agholor (15560656) (LOCKED),Nelson Agholor,15560656,WR/FLEX,3600,In Progress,LV,7.95
2270734788,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Antonio Gibson (15560328) (LOCKED),Randall Cobb (15560604) (LOCKED),Will Fuller V (15560524) (LOCKED),DJ Moore (15560542) (LOCKED),Tyler Eifert (15560892) (LOCKED),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,TE,Logan Thomas (15560884) (LOCKED),Logan Thomas,15560884,TE/FLEX,3500,In Progress,WAS,7.3
2270734789,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Todd Gurley II (15560314) (LOCKED),David Johnson (15560324) (LOCKED),Michael Gallup (15560558),CeeDee Lamb (15560540),Golden Tate (15560598),George Kittle (15560848),Kareem Hunt (15560296),Texans (15561056) (LOCKED),,DST,Chiefs  (15561047) (LOCKED),Chiefs ,15561047,DST,3500,In Progress,KC,9.75
2270734790,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Daniel Jones (15560237),James Conner (15560286) (LOCKED),James Robinson (15560290) (LOCKED),Amari Cooper (15560514),Damion Ratley (15560670),Darius Slayton (15560586),Travis Kelce (15560850) (LOCKED),Antonio Gibson (15560328) (LOCKED),Cardinals (15561041) (LOCKED),,WR,Isaiah Ford (15560658),Isaiah Ford,15560658,WR/FLEX,3500,MIA@SF 10/11/2020 04:05PM ET,MIA,7.52
2270734791,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Matt Ryan (15560226) (LOCKED),Joe Mixon (15560302) (LOCKED),James Robinson (15560290) (LOCKED),Robby Anderson (15560546) (LOCKED),Russell Gage (15560566) (LOCKED),Olamide Zaccheaus (15560814) (LOCKED),George Kittle (15560848),Jonathan Taylor (15560306),Cardinals (15561041) (LOCKED),,TE,David Njoku (15560886),David Njoku,15560886,TE/FLEX,3500,IND@CLE 10/11/2020 04:25PM ET,CLE,14
