Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2321774427,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],95207246,$10,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,1. Column A lists all of your contest entries for this draftgroup
2321783256,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],95207246,$10,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,2. Your current lineup is listed next to each entry (blank for reservations)
2321783257,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],95207246,$10,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2321783258,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],95207246,$10,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2321783259,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],95207246,$10,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,5. For faster processing only include entries you are changing in the file you upload
2321783260,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],95207246,$10,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,
2321783261,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],95207246,$10,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2321801867,NFL $150K mini-MAX [150 Entry Max],95272087,$0.50,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,WR,Jason Moore (15677593),Jason Moore,15677593,WR/FLEX,3000,LAC@DEN 11/01/2020 04:05PM ET,LAC,0
2321801868,NFL $150K mini-MAX [150 Entry Max],95272087,$0.50,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,WR,DaeSean Hamilton (15677595),DaeSean Hamilton,15677595,WR/FLEX,3000,LAC@DEN 11/01/2020 04:05PM ET,DEN,1.8
2321801869,NFL $150K mini-MAX [150 Entry Max],95272087,$0.50,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,WR,Diontae Spencer (15677597),Diontae Spencer,15677597,WR/FLEX,3000,LAC@DEN 11/01/2020 04:05PM ET,DEN,0.52
2321801870,NFL $150K mini-MAX [150 Entry Max],95272087,$0.50,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,WR,Tyrie Cleveland (15677599),Tyrie Cleveland,15677599,WR/FLEX,3000,LAC@DEN 11/01/2020 04:05PM ET,DEN,0.34
2321801871,NFL $150K mini-MAX [150 Entry Max],95272087,$0.50,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,WR,Courtland Sutton (15677601),Courtland Sutton,15677601,WR/FLEX,3000,LAC@DEN 11/01/2020 04:05PM ET,DEN,9.6
2321801872,NFL $150K mini-MAX [150 Entry Max],95272087,$0.50,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,TE,Donald Parham Jr. (15677675),Donald Parham Jr.,15677675,TE/FLEX,3000,LAC@DEN 11/01/2020 04:05PM ET,LAC,6.03
2321801873,NFL $150K mini-MAX [150 Entry Max],95272087,$0.50,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,DST,Broncos  (15677815),Broncos ,15677815,DST,3000,LAC@DEN 11/01/2020 04:05PM ET,DEN,5.83
2321801874,NFL $150K mini-MAX [150 Entry Max],95272087,$0.50,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,WR,Chad Beebe (15677571),Chad Beebe,15677571,WR/FLEX,3000,MIN@GB 11/01/2020 01:00PM ET,MIN,1.78
2316011138,NFL Reignmakers Week 7 $10K Contest,95283630,$0,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,WR,Olabisi Johnson (15677573),Olabisi Johnson,15677573,WR/FLEX,3000,MIN@GB 11/01/2020 01:00PM ET,MIN,2.38
2321801724,NFL Reignmakers Week 8 $10K Contest,95333573,$0,Drew Brees (15677050),Josh Jacobs (15677121),Joe Mixon (15677117),Tyler Boyd (15677335),Justin Jefferson (15677337),Cooper Kupp (15677339),Robert Tonyan (15677637),Justin Jackson (15677157),Lions (15677822),,WR,Tajae Sharpe (15677575),Tajae Sharpe,15677575,WR/FLEX,3000,MIN@GB 11/01/2020 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Dan Chisena (15677577),Dan Chisena,15677577,WR/FLEX,3000,MIN@GB 11/01/2020 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,K.J. Osborn (15677579),K.J. Osborn,15677579,WR/FLEX,3000,MIN@GB 11/01/2020 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Equanimeous St. Brown (15677581),Equanimeous St. Brown,15677581,WR/FLEX,3000,MIN@GB 11/01/2020 01:00PM ET,GB,0
,,,,,,,,,,,,,,WR,Malik Taylor (15677583),Malik Taylor,15677583,WR/FLEX,3000,MIN@GB 11/01/2020 01:00PM ET,GB,1.93
,,,,,,,,,,,,,,WR,Darrius Shepherd (15677585),Darrius Shepherd,15677585,WR/FLEX,3000,MIN@GB 11/01/2020 01:00PM ET,GB,1.68
,,,,,,,,,,,,,,TE,Irv Smith Jr. (15677673),Irv Smith Jr.,15677673,TE/FLEX,3000,MIN@GB 11/01/2020 01:00PM ET,MIN,4.22
,,,,,,,,,,,,,,WR,Austin Carr (15677559),Austin Carr,15677559,WR/FLEX,3000,NO@CHI 11/01/2020 04:25PM ET,NO,1.6
,,,,,,,,,,,,,,WR,Juwan Johnson (15677561),Juwan Johnson,15677561,WR/FLEX,3000,NO@CHI 11/01/2020 04:25PM ET,NO,0
,,,,,,,,,,,,,,WR,Bennie Fowler III (15677563),Bennie Fowler III,15677563,WR/FLEX,3000,NO@CHI 11/01/2020 04:25PM ET,NO,0.62
,,,,,,,,,,,,,,WR,Javon Wims (15677565),Javon Wims,15677565,WR/FLEX,3000,NO@CHI 11/01/2020 04:25PM ET,CHI,1.8
,,,,,,,,,,,,,,WR,Ted Ginn Jr. (15677567),Ted Ginn Jr.,15677567,WR/FLEX,3000,NO@CHI 11/01/2020 04:25PM ET,CHI,1.4
,,,,,,,,,,,,,,WR,Riley Ridley (15677569),Riley Ridley,15677569,WR/FLEX,3000,NO@CHI 11/01/2020 04:25PM ET,CHI,0
,,,,,,,,,,,,,,WR,Miles Boykin (15677465),Miles Boykin,15677465,WR/FLEX,3000,PIT@BAL 11/01/2020 01:00PM ET,BAL,3.87
,,,,,,,,,,,,,,WR,James Washington (15677467),James Washington,15677467,WR/FLEX,3000,PIT@BAL 11/01/2020 01:00PM ET,PIT,7.92
,,,,,,,,,,,,,,WR,Devin Duvernay (15677547),Devin Duvernay,15677547,WR/FLEX,3000,PIT@BAL 11/01/2020 01:00PM ET,BAL,4.87
,,,,,,,,,,,,,,WR,Chris Moore (15677549),Chris Moore,15677549,WR/FLEX,3000,PIT@BAL 11/01/2020 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,James Proche (15677551),James Proche,15677551,WR/FLEX,3000,PIT@BAL 11/01/2020 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Antoine Wesley (15677553),Antoine Wesley,15677553,WR/FLEX,3000,PIT@BAL 11/01/2020 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,DeAndrew White (15677555),DeAndrew White,15677555,WR/FLEX,3000,PIT@BAL 11/01/2020 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Ray-Ray McCloud III (15677557),Ray-Ray McCloud III,15677557,WR/FLEX,3000,PIT@BAL 11/01/2020 01:00PM ET,PIT,2.28
,,,,,,,,,,,,,,TE,Nick Boyle (15677671),Nick Boyle,15677671,TE/FLEX,3000,PIT@BAL 11/01/2020 01:00PM ET,BAL,4.55
,,,,,,,,,,,,,,WR,Kalif Raymond (15677535),Kalif Raymond,15677535,WR/FLEX,3000,TEN@CIN 11/01/2020 01:00PM ET,TEN,4.72
,,,,,,,,,,,,,,WR,Nick Westbrook-Ikhine (15677537),Nick Westbrook-Ikhine,15677537,WR/FLEX,3000,TEN@CIN 11/01/2020 01:00PM ET,TEN,0.92
,,,,,,,,,,,,,,WR,Mike Thomas (15677539),Mike Thomas,15677539,WR/FLEX,3000,TEN@CIN 11/01/2020 01:00PM ET,CIN,4.47
,,,,,,,,,,,,,,WR,Auden Tate (15677541),Auden Tate,15677541,WR/FLEX,3000,TEN@CIN 11/01/2020 01:00PM ET,CIN,1.92
,,,,,,,,,,,,,,WR,Alex Erickson (15677543),Alex Erickson,15677543,WR/FLEX,3000,TEN@CIN 11/01/2020 01:00PM ET,CIN,0.37
,,,,,,,,,,,,,,WR,John Ross III (15677545),John Ross III,15677545,WR/FLEX,3000,TEN@CIN 11/01/2020 01:00PM ET,CIN,1.85
,,,,,,,,,,,,,,TE,Anthony Firkser (15677669),Anthony Firkser,15677669,TE/FLEX,3000,TEN@CIN 11/01/2020 01:00PM ET,TEN,7.82
,,,,,,,,,,,,,,DST,Titans  (15677816),Titans ,15677816,DST,3000,TEN@CIN 11/01/2020 01:00PM ET,TEN,4.5
,,,,,,,,,,,,,,WR,Zay Jones (15677523),Zay Jones,15677523,WR/FLEX,3000,LV@CLE 11/01/2020 01:00PM ET,LV,4.62
,,,,,,,,,,,,,,WR,Rico Gafford (15677525),Rico Gafford,15677525,WR/FLEX,3000,LV@CLE 11/01/2020 01:00PM ET,LV,0
,,,,,,,,,,,,,,WR,Tyrell Williams (15677527),Tyrell Williams,15677527,WR/FLEX,3000,LV@CLE 11/01/2020 01:00PM ET,LV,0
,,,,,,,,,,,,,,WR,Taywan Taylor (15677529),Taywan Taylor,15677529,WR/FLEX,3000,LV@CLE 11/01/2020 01:00PM ET,CLE,0
,,,,,,,,,,,,,,WR,KhaDarel Hodge (15677531),KhaDarel Hodge,15677531,WR/FLEX,3000,LV@CLE 11/01/2020 01:00PM ET,CLE,2.7
,,,,,,,,,,,,,,WR,JoJo Natson (15677533),JoJo Natson,15677533,WR/FLEX,3000,LV@CLE 11/01/2020 01:00PM ET,CLE,0.1
,,,,,,,,,,,,,,WR,Gunner Olszewski (15677509),Gunner Olszewski,15677509,WR/FLEX,3000,NE@BUF 11/01/2020 01:00PM ET,NE,0.7
,,,,,,,,,,,,,,WR,Matthew Slater (15677511),Matthew Slater,15677511,WR/FLEX,3000,NE@BUF 11/01/2020 01:00PM ET,NE,0
,,,,,,,,,,,,,,WR,Quincy Adeboyejo (15677513),Quincy Adeboyejo,15677513,WR/FLEX,3000,NE@BUF 11/01/2020 01:00PM ET,NE,0
,,,,,,,,,,,,,,WR,Isaiah McKenzie (15677515),Isaiah McKenzie,15677515,WR/FLEX,3000,NE@BUF 11/01/2020 01:00PM ET,BUF,4.53
,,,,,,,,,,,,,,WR,Andre Roberts (15677517),Andre Roberts,15677517,WR/FLEX,3000,NE@BUF 11/01/2020 01:00PM ET,BUF,0.41
,,,,,,,,,,,,,,WR,Duke Williams (15677519),Duke Williams,15677519,WR/FLEX,3000,NE@BUF 11/01/2020 01:00PM ET,BUF,0
,,,,,,,,,,,,,,WR,Isaiah Hodgins (15677521),Isaiah Hodgins,15677521,WR/FLEX,3000,NE@BUF 11/01/2020 01:00PM ET,BUF,0
,,,,,,,,,,,,,,WR,Vyncint Smith (15677501),Vyncint Smith,15677501,WR/FLEX,3000,NYJ@KC 11/01/2020 01:00PM ET,NYJ,0
,,,,,,,,,,,,,,WR,Chris Hogan (15677503),Chris Hogan,15677503,WR/FLEX,3000,NYJ@KC 11/01/2020 01:00PM ET,NYJ,5.16
,,,,,,,,,,,,,,WR,Byron Pringle (15677505),Byron Pringle,15677505,WR/FLEX,3000,NYJ@KC 11/01/2020 01:00PM ET,KC,2.65
,,,,,,,,,,,,,,WR,Marcus Kemp (15677507),Marcus Kemp,15677507,WR/FLEX,3000,NYJ@KC 11/01/2020 01:00PM ET,KC,0.52
,,,,,,,,,,,,,,WR,Lynn Bowden Jr. (15677489),Lynn Bowden Jr.,15677489,WR/FLEX,3000,LAR@MIA 11/01/2020 01:00PM ET,MIA,0.6
,,,,,,,,,,,,,,WR,Jakeem Grant (15677491),Jakeem Grant,15677491,WR/FLEX,3000,LAR@MIA 11/01/2020 01:00PM ET,MIA,4.72
,,,,,,,,,,,,,,WR,Mack Hollins (15677493),Mack Hollins,15677493,WR/FLEX,3000,LAR@MIA 11/01/2020 01:00PM ET,MIA,0
,,,,,,,,,,,,,,WR,Van Jefferson Jr. (15677495),Van Jefferson Jr.,15677495,WR/FLEX,3000,LAR@MIA 11/01/2020 01:00PM ET,LAR,2.78
,,,,,,,,,,,,,,WR,Nsimba Webster (15677497),Nsimba Webster,15677497,WR/FLEX,3000,LAR@MIA 11/01/2020 01:00PM ET,LAR,0
,,,,,,,,,,,,,,WR,Trishton Jackson (15677499),Trishton Jackson,15677499,WR/FLEX,3000,LAR@MIA 11/01/2020 01:00PM ET,LAR,0
,,,,,,,,,,,,,,WR,Freddie Swain (15677469),Freddie Swain,15677469,WR/FLEX,3000,SF@SEA 11/01/2020 04:25PM ET,SEA,3.78
,,,,,,,,,,,,,,WR,Penny Hart (15677471),Penny Hart,15677471,WR/FLEX,3000,SF@SEA 11/01/2020 04:25PM ET,SEA,0
,,,,,,,,,,,,,,WR,Phillip Dorsett II (15677473),Phillip Dorsett II,15677473,WR/FLEX,3000,SF@SEA 11/01/2020 04:25PM ET,SEA,0
,,,,,,,,,,,,,,WR,Josh Gordon (15677475),Josh Gordon,15677475,WR/FLEX,3000,SF@SEA 11/01/2020 04:25PM ET,SEA,0
,,,,,,,,,,,,,,WR,Trent Taylor (15677477),Trent Taylor,15677477,WR/FLEX,3000,SF@SEA 11/01/2020 04:25PM ET,SF,1.5
,,,,,,,,,,,,,,WR,Dante Pettis (15677479),Dante Pettis,15677479,WR/FLEX,3000,SF@SEA 11/01/2020 04:25PM ET,SF,0
,,,,,,,,,,,,,,WR,Richie James (15677481),Richie James,15677481,WR/FLEX,3000,SF@SEA 11/01/2020 04:25PM ET,SF,0
,,,,,,,,,,,,,,WR,Jalen Hurd (15677483),Jalen Hurd,15677483,WR/FLEX,3000,SF@SEA 11/01/2020 04:25PM ET,SF,0
,,,,,,,,,,,,,,WR,Chris Thompson (15677485),Chris Thompson,15677485,WR/FLEX,3000,SF@SEA 11/01/2020 04:25PM ET,SF,0
,,,,,,,,,,,,,,WR,Tavon Austin (15677487),Tavon Austin,15677487,WR/FLEX,3000,SF@SEA 11/01/2020 04:25PM ET,SF,0
,,,,,,,,,,,,,,DST,Packers  (15677817),Packers ,15677817,DST,2900,MIN@GB 11/01/2020 01:00PM ET,GB,5
,,,,,,,,,,,,,,DST,Raiders  (15677818),Raiders ,15677818,DST,2900,LV@CLE 11/01/2020 01:00PM ET,LV,0.83
,,,,,,,,,,,,,,TE,Chris Herndon (15677677),Chris Herndon,15677677,TE/FLEX,2900,NYJ@KC 11/01/2020 01:00PM ET,NYJ,3.63
,,,,,,,,,,,,,,TE,Virgil Green (15677683),Virgil Green,15677683,TE/FLEX,2800,LAC@DEN 11/01/2020 04:05PM ET,LAC,2.33
,,,,,,,,,,,,,,TE,Albert Okwuegbunam (15677685),Albert Okwuegbunam,15677685,TE/FLEX,2800,LAC@DEN 11/01/2020 04:05PM ET,DEN,9.75
,,,,,,,,,,,,,,DST,Bears  (15677819),Bears ,15677819,DST,2800,NO@CHI 11/01/2020 04:25PM ET,CHI,7
,,,,,,,,,,,,,,TE,Ryan Griffin (15677681),Ryan Griffin,15677681,TE/FLEX,2800,NYJ@KC 11/01/2020 01:00PM ET,NYJ,1.54
,,,,,,,,,,,,,,TE,Will Dissly (15677679),Will Dissly,15677679,TE/FLEX,2800,SF@SEA 11/01/2020 04:25PM ET,SEA,4.23
,,,,,,,,,,,,,,DST,49ers  (15677820),49ers ,15677820,DST,2700,SF@SEA 11/01/2020 04:25PM ET,SF,6.71
,,,,,,,,,,,,,,DST,Browns  (15677821),Browns ,15677821,DST,2600,LV@CLE 11/01/2020 01:00PM ET,CLE,6.29
,,,,,,,,,,,,,,TE,Noah Togiai (15677797),Noah Togiai,15677797,TE/FLEX,2500,IND@DET 11/01/2020 01:00PM ET,IND,0
,,,,,,,,,,,,,,TE,Jesse James (15677799),Jesse James,15677799,TE/FLEX,2500,IND@DET 11/01/2020 01:00PM ET,DET,3.44
,,,,,,,,,,,,,,TE,Isaac Nauta (15677801),Isaac Nauta,15677801,TE/FLEX,2500,IND@DET 11/01/2020 01:00PM ET,DET,1.3
,,,,,,,,,,,,,,TE,Hunter Bryant (15677803),Hunter Bryant,15677803,TE/FLEX,2500,IND@DET 11/01/2020 01:00PM ET,DET,0
,,,,,,,,,,,,,,DST,Lions  (15677822),Lions ,15677822,DST,2500,IND@DET 11/01/2020 01:00PM ET,DET,2.5
,,,,,,,,,,,,,,TE,Nick Vannett (15677689),Nick Vannett,15677689,TE/FLEX,2500,LAC@DEN 11/01/2020 04:05PM ET,DEN,1.66
,,,,,,,,,,,,,,TE,Jake Butt (15677693),Jake Butt,15677693,TE/FLEX,2500,LAC@DEN 11/01/2020 04:05PM ET,DEN,0.62
,,,,,,,,,,,,,,TE,Stephen Anderson (15677791),Stephen Anderson,15677791,TE/FLEX,2500,LAC@DEN 11/01/2020 04:05PM ET,LAC,0
,,,,,,,,,,,,,,TE,Austin Fort (15677793),Austin Fort,15677793,TE/FLEX,2500,LAC@DEN 11/01/2020 04:05PM ET,DEN,0
,,,,,,,,,,,,,,TE,Andrew Beck (15677795),Andrew Beck,15677795,TE/FLEX,2500,LAC@DEN 11/01/2020 04:05PM ET,DEN,0
,,,,,,,,,,,,,,TE,Tyler Conklin (15677781),Tyler Conklin,15677781,TE/FLEX,2500,MIN@GB 11/01/2020 01:00PM ET,MIN,0
,,,,,,,,,,,,,,TE,Jace Sternberger (15677783),Jace Sternberger,15677783,TE/FLEX,2500,MIN@GB 11/01/2020 01:00PM ET,GB,2.78
,,,,,,,,,,,,,,TE,Marcedes Lewis (15677785),Marcedes Lewis,15677785,TE/FLEX,2500,MIN@GB 11/01/2020 01:00PM ET,GB,2.42
,,,,,,,,,,,,,,TE,Josiah Deguara (15677787),Josiah Deguara,15677787,TE/FLEX,2500,MIN@GB 11/01/2020 01:00PM ET,GB,1.1
,,,,,,,,,,,,,,TE,John Lovett (15677789),John Lovett,15677789,TE/FLEX,2500,MIN@GB 11/01/2020 01:00PM ET,GB,0
,,,,,,,,,,,,,,TE,Adam Trautman (15677765),Adam Trautman,15677765,TE/FLEX,2500,NO@CHI 11/01/2020 04:25PM ET,NO,1.28
,,,,,,,,,,,,,,TE,Josh Hill (15677767),Josh Hill,15677767,TE/FLEX,2500,NO@CHI 11/01/2020 04:25PM ET,NO,1.07
,,,,,,,,,,,,,,TE,Zach Wood (15677769),Zach Wood,15677769,TE/FLEX,2500,NO@CHI 11/01/2020 04:25PM ET,NO,0
,,,,,,,,,,,,,,TE,Cole Kmet (15677771),Cole Kmet,15677771,TE/FLEX,2500,NO@CHI 11/01/2020 04:25PM ET,CHI,2.67
,,,,,,,,,,,,,,TE,Demetrius Harris (15677773),Demetrius Harris,15677773,TE/FLEX,2500,NO@CHI 11/01/2020 04:25PM ET,CHI,1.64
,,,,,,,,,,,,,,TE,J.P. Holtz (15677775),J.P. Holtz,15677775,TE/FLEX,2500,NO@CHI 11/01/2020 04:25PM ET,CHI,0
,,,,,,,,,,,,,,TE,Darion Clark (15677777),Darion Clark,15677777,TE/FLEX,2500,NO@CHI 11/01/2020 04:25PM ET,CHI,0
,,,,,,,,,,,,,,TE,Patrick Scales (15677779),Patrick Scales,15677779,TE/FLEX,2500,NO@CHI 11/01/2020 04:25PM ET,CHI,0
,,,,,,,,,,,,,,TE,Vance McDonald (15677691),Vance McDonald,15677691,TE/FLEX,2500,PIT@BAL 11/01/2020 01:00PM ET,PIT,2.78
,,,,,,,,,,,,,,TE,Zach Gentry (15677763),Zach Gentry,15677763,TE/FLEX,2500,PIT@BAL 11/01/2020 01:00PM ET,PIT,0
,,,,,,,,,,,,,,TE,MyCole Pruitt (15677749),MyCole Pruitt,15677749,TE/FLEX,2500,TEN@CIN 11/01/2020 01:00PM ET,TEN,3.57
,,,,,,,,,,,,,,TE,Geoff Swaim (15677751),Geoff Swaim,15677751,TE/FLEX,2500,TEN@CIN 11/01/2020 01:00PM ET,TEN,1
,,,,,,,,,,,,,,TE,Beau Brinkley (15677753),Beau Brinkley,15677753,TE/FLEX,2500,TEN@CIN 11/01/2020 01:00PM ET,TEN,0
,,,,,,,,,,,,,,TE,Cethan Carter (15677755),Cethan Carter,15677755,TE/FLEX,2500,TEN@CIN 11/01/2020 01:00PM ET,CIN,0.75
,,,,,,,,,,,,,,TE,Mason Schreck (15677757),Mason Schreck,15677757,TE/FLEX,2500,TEN@CIN 11/01/2020 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,C.J. Uzomah (15677759),C.J. Uzomah,15677759,TE/FLEX,2500,TEN@CIN 11/01/2020 01:00PM ET,CIN,11.35
,,,,,,,,,,,,,,TE,Clark Harris (15677761),Clark Harris,15677761,TE/FLEX,2500,TEN@CIN 11/01/2020 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,Jason Witten (15677739),Jason Witten,15677739,TE/FLEX,2500,LV@CLE 11/01/2020 01:00PM ET,LV,2.75
,,,,,,,,,,,,,,TE,Foster Moreau (15677741),Foster Moreau,15677741,TE/FLEX,2500,LV@CLE 11/01/2020 01:00PM ET,LV,4.1
,,,,,,,,,,,,,,TE,Derek Carrier (15677743),Derek Carrier,15677743,TE/FLEX,2500,LV@CLE 11/01/2020 01:00PM ET,LV,0
,,,,,,,,,,,,,,TE,Nick O'Leary (15677745),Nick O'Leary,15677745,TE/FLEX,2500,LV@CLE 11/01/2020 01:00PM ET,LV,0
,,,,,,,,,,,,,,TE,Stephen Carlson (15677747),Stephen Carlson,15677747,TE/FLEX,2500,LV@CLE 11/01/2020 01:00PM ET,CLE,0.33
,,,,,,,,,,,,,,TE,Ryan Izzo (15677687),Ryan Izzo,15677687,TE/FLEX,2500,NE@BUF 11/01/2020 01:00PM ET,NE,2.5
,,,,,,,,,,,,,,TE,Dalton Keene (15677729),Dalton Keene,15677729,TE/FLEX,2500,NE@BUF 11/01/2020 01:00PM ET,NE,1.8
,,,,,,,,,,,,,,TE,Devin Asiasi (15677731),Devin Asiasi,15677731,TE/FLEX,2500,NE@BUF 11/01/2020 01:00PM ET,NE,0
,,,,,,,,,,,,,,TE,Lee Smith (15677733),Lee Smith,15677733,TE/FLEX,2500,NE@BUF 11/01/2020 01:00PM ET,BUF,7.1
,,,,,,,,,,,,,,TE,Tommy Sweeney (15677735),Tommy Sweeney,15677735,TE/FLEX,2500,NE@BUF 11/01/2020 01:00PM ET,BUF,0
,,,,,,,,,,,,,,TE,Reggie Gilliam (15677737),Reggie Gilliam,15677737,TE/FLEX,2500,NE@BUF 11/01/2020 01:00PM ET,BUF,1.92
,,,,,,,,,,,,,,TE,Trevon Wesco (15677717),Trevon Wesco,15677717,TE/FLEX,2500,NYJ@KC 11/01/2020 01:00PM ET,NYJ,0.25
,,,,,,,,,,,,,,TE,Daniel Brown (15677719),Daniel Brown,15677719,TE/FLEX,2500,NYJ@KC 11/01/2020 01:00PM ET,NYJ,0
,,,,,,,,,,,,,,TE,Nick Keizer (15677721),Nick Keizer,15677721,TE/FLEX,2500,NYJ@KC 11/01/2020 01:00PM ET,KC,0.97
,,,,,,,,,,,,,,TE,Deon Yelder (15677723),Deon Yelder,15677723,TE/FLEX,2500,NYJ@KC 11/01/2020 01:00PM ET,KC,0.75
,,,,,,,,,,,,,,TE,Ricky Seals-Jones (15677725),Ricky Seals-Jones,15677725,TE/FLEX,2500,NYJ@KC 11/01/2020 01:00PM ET,KC,0
,,,,,,,,,,,,,,TE,James Winchester (15677727),James Winchester,15677727,TE/FLEX,2500,NYJ@KC 11/01/2020 01:00PM ET,KC,0
,,,,,,,,,,,,,,TE,Durham Smythe (15677709),Durham Smythe,15677709,TE/FLEX,2500,LAR@MIA 11/01/2020 01:00PM ET,MIA,2.82
,,,,,,,,,,,,,,TE,Adam Shaheen (15677711),Adam Shaheen,15677711,TE/FLEX,2500,LAR@MIA 11/01/2020 01:00PM ET,MIA,3.8
,,,,,,,,,,,,,,TE,Johnny Mundt (15677713),Johnny Mundt,15677713,TE/FLEX,2500,LAR@MIA 11/01/2020 01:00PM ET,LAR,1.86
,,,,,,,,,,,,,,TE,Brycen Hopkins (15677715),Brycen Hopkins,15677715,TE/FLEX,2500,LAR@MIA 11/01/2020 01:00PM ET,LAR,0
,,,,,,,,,,,,,,TE,Jacob Hollister (15677695),Jacob Hollister,15677695,TE/FLEX,2500,SF@SEA 11/01/2020 04:25PM ET,SEA,4.05
,,,,,,,,,,,,,,TE,Luke Willson (15677697),Luke Willson,15677697,TE/FLEX,2500,SF@SEA 11/01/2020 04:25PM ET,SEA,0
,,,,,,,,,,,,,,TE,Colby Parkinson (15677699),Colby Parkinson,15677699,TE/FLEX,2500,SF@SEA 11/01/2020 04:25PM ET,SEA,0
,,,,,,,,,,,,,,TE,Tyler Ott (15677701),Tyler Ott,15677701,TE/FLEX,2500,SF@SEA 11/01/2020 04:25PM ET,SEA,0
